SID:010,1,HATSU4,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0270,    ,+,00800,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HATSU4,RW03,OSE10,RJ,P,C,EE  , ,   ,CF, ,OSE,RJ,D, ,      ,0371,0100,0370,0100,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HATSU4,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2070,    ,+,01400,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HATSU4,RW21,OSE,RJ,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,HATSU4,RW21,OSE10,RJ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HATSU4, ,OSE10,RJ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,2,HATSU4, ,HATSU,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OSHI4R,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0270,    ,+,01100,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OSHI4R,RW03,OSE,RJ,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OSHI4R,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2070,    ,+,01400,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OSHI4R,RW21,OSE,RJ,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,L03,OSE,OSE,RJ,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L03,OSE,OSE,RJ,D, ,V   , ,   ,FD, ,OSE,RJ,D, ,      ,0000,0000,2300,0042,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L03,OSE, , , , ,    , ,   ,CD, ,OSE,RJ,D, ,      ,    ,    ,2300,0052,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L03,OSE, , , , ,    , ,   ,CD, ,OSE,RJ,D, ,      ,    ,    ,2300,0062,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L03,OSE, , , , ,    , ,   ,CD, ,OSE,RJ,D, ,      ,    ,    ,2300,0081, ,     ,     ,     ,-,200,    ,   , , , , , ,0,D,S;
APPCH:060,A,L03,OSE,CF03,RJ,P,C,EE  ,L,   ,CF,Y,IOS,RJ,P,I,      ,2072,0083,0270,0010,+,01515,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L03, ,CF03,RJ,P,C,E  I, ,   ,IF, ,IOS,RJ,P,I,      ,2072,0083,    ,    ,+,01515,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L03, ,SABAK,RJ,P,C,E  F, ,   ,CF, ,IOS,RJ,P,I,      ,2072,0053,0270,0030,+,01515,     ,     , ,   ,    ,   ,OSE,RJ,D, , ,0,D,S;
APPCH:030,L,L03, ,ML03,RJ,P,C,E  M, ,   ,CF, ,IOS,RJ,P,I,      ,2072,0023,0270,0030, ,00571,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L03, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0270,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L03, ,OSE,RJ,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,L,L03, ,OSE,RJ,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2450,T010,+,04000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:010,A,VORA,OSE,OSE,RJ,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORA,OSE,OSE,RJ,D, ,V   , ,   ,FD, ,OSE,RJ,D, ,      ,0000,0000,2460,0042,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VORA,OSE, , , , ,    , ,   ,CD, ,OSE,RJ,D, ,      ,    ,    ,2460,0052,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,VORA,OSE, , , , ,    , ,   ,CD, ,OSE,RJ,D, ,      ,    ,    ,2460,0080, ,     ,     ,     ,-,200,    ,   , , , , , ,0, ,C;
APPCH:050,A,VORA,OSE,CF044,RJ,P,C,EE  ,L,   ,CF,Y,OSE,RJ,D, ,      ,2234,0080,0440,0010,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,V,VORA, ,CF044,RJ,P,C,E  I, ,   ,IF, ,OSE,RJ,D, ,      ,2234,0080,    ,    ,+,01200,     ,14000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORA, ,HOLNI,RJ,P,C,E  F, ,   ,CF, ,OSE,RJ,D, ,      ,2234,0049,0440,0031,+,00800,     ,     , ,   ,    ,   ,OSE,RJ,D, , ,0, ,C;
APPCH:030,V,VORA, ,MA044,RJ,P,C,E  M, ,   ,CF, ,OSE,RJ,D, ,      ,2234,0019,0440,0030, ,00730,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VORA, , , , , ,  M , ,   ,CD, ,OSE,RJ,D, ,      ,    ,    ,0440,0048, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VORA, ,OSE,RJ,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,V,VORA, ,OSE,RJ,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2450,T010,+,04000,     ,     ,-,210,    ,   , , , , , ,0, ,C;
APPCH:010,A,VORB,OSE,OSE,RJ,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORB,OSE,OSE,RJ,D, ,V   , ,   ,FD, ,OSE,RJ,D, ,      ,0000,0000,0330,0035,+,01900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VORB,OSE, , , , ,    , ,   ,CD, ,OSE,RJ,D, ,      ,    ,    ,0330,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,VORB,OSE,CF201,RJ,P,C,EE  ,L,   ,CF,Y,OSE,RJ,D, ,      ,0208,0080,2010,0010,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,V,VORB, ,CF201,RJ,P,C,E  I, ,   ,IF, ,OSE,RJ,D, ,      ,0208,0080,    ,    ,+,01200,     ,14000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORB, ,SCOLI,RJ,P,C,E  F, ,   ,CF, ,OSE,RJ,D, ,      ,0208,0050,2010,0030,+,00800,     ,     , ,   ,    ,   ,OSE,RJ,D, , ,0, ,C;
APPCH:030,V,VORB, ,MA201,RJ,P,C,E  M, ,   ,CF, ,OSE,RJ,D, ,      ,0208,0009,2010,0041, ,00720,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VORB, ,OSE,RJ,D, ,VYM , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VORB, ,OSE,RJ,D, ,V   , ,   ,FD, ,OSE,RJ,D, ,      ,0000,0000,2710,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,V,VORB, ,OSE,RJ,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:070,V,VORB, ,OSE,RJ,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0620,T010,+,04000,     ,     ,-,170,    ,   , , , , , ,0, ,C;
RWY:RW03 ,     ,      ,00138, ,IOS ,0,   ;N34462700,E139212487,0000;
RWY:RW21 ,     ,      ,00117, ,    , ,   ;N34472284,E139214925,0000;
