SID:030,2,ALUD5L,RW10B,CZ006,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,ALUD5L,RW10B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALUD5L,RW10B,CZ007,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1079,0210,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,ALUD5L,RW10B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ALUD5L,RW10B,ALUDU,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,1133,0326,1130,0100,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALUD5M,RW28B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,01500,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,ALUD5M,RW28B,SIG,LI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,ALUD5M,RW28B,CZ006,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,ALUD5M,RW28B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ALUD5M,RW28B,CZ007,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1079,0210,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,ALUD5M,RW28B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ALUD5M,RW28B,ALUDU,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,1133,0326,1130,0100,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALUD5N,RW10B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00500,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,ALUD5N,RW10B,CZ600,LI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALUD5N,RW10B,ALUDU,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALUD5T,RW10R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00480,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,ALUD5T,RW10R,SUVAP,LI,P,C,EY  , ,   ,CF, ,SIG,LI,D, ,      ,0980,0130,0980,0140,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALUD5T,RW10R,ALUDU,LI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALUD5U,RW28L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00480,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,ALUD5U,RW28L,OSDIG,LI,P,C,EY  , ,   ,CF, ,SIG,LI,D, ,      ,2760,0150,2760,0110,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALUD5U,RW28L,ALUDU,LI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIBR5D,RW28L,RW10R,LI,P,G,GY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,4,LIBR5D,RW28L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2610,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIBR5D,RW28L,CZ001,LI,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,4,LIBR5D,RW28R,RW10L,LI,P,G,GY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,4,LIBR5D,RW28R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2610,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LIBR5D,RW28R,CZ001,LI,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,5,LIBR5D, ,CZ001,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,07000,-,230,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,LIBR5D, ,PELZA,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LIBR5D, ,LIBRO,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIBR5E,RW28B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00600,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,LIBR5E,RW28B,ZICOH,LI,E,A,E   , ,   ,CF, ,SIG,LI,D, ,      ,2817,0106,2860,0070,+,03400,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LIBR5E,RW28B,PELZA,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,LIBR5E,RW28B,LIBRO,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIBR5T,RW10B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00500,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,LIBR5T,RW10B,CZ600,LI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LIBR5T,RW10B,CZ602,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,LIBR5T,RW10B,CZ603,LI,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LIBR5T,RW10B,GIFAN,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LIBR5T,RW10B,LIBRO,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LIBR6T,RW10R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00480,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,LIBR6T,RW10R,SUVAP,LI,P,C,EY  , ,   ,CF, ,SIG,LI,D, ,      ,0980,0130,0980,0140,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LIBR6T,RW10R,OSDIG,LI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LIBR6T,RW10R,LIBRO,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LIBR6U,RW28L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00480,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,LIBR6U,RW28L,OSDIG,LI,P,C,EY  , ,   ,CF, ,SIG,LI,D, ,      ,2760,0150,2760,0110,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LIBR6U,RW28L,LIBRO,LI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LIBR7L,RW10B,SIG,LI,D, ,V   , ,   ,CF, ,SIG,LI,D, ,      ,0000,0000,0950,0020, ,     ,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,LIBR7L,RW10B,CZ002,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LIBR7L,RW10B,SIG,LI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,LIBR7L,RW10B,LIBRO,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LIBR7M,RW28B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,01500,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:015,2,LIBR7M,RW28B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3240,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,2,LIBR7M,RW28B,LIBRO,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,2964,0277,2960,0190,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,LIBR8W,RW10B,SIG,LI,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,LIBR8W,RW10B,D095E,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LIBR8W,RW10B,SIG,LI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,LIBR8W,RW10B,LIBRO,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LIBR8X,RW28B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,01500,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:030,2,LIBR8X,RW28B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3240,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,LIBR8X,RW28B,LIBRO,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,2964,0277,2960,0200,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NELD5G,RW28L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00600,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,NELD5G,RW28L,CZ605,LI,P,C,E   , ,   ,CF, ,SIG,LI,D, ,      ,2349,0244,2220,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NELD5G,RW28L,NELDA,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NELD5N,RW10B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00500,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,NELD5N,RW10B,CZ600,LI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NELD5N,RW10B,CZ602,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,NELD5N,RW10B,CZ604,LI,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NELD5N,RW10B,NELDA,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NELD5T,RW28R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00600,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,NELD5T,RW28R,CZ605,LI,P,C,E   , ,   ,CF, ,SIG,LI,D, ,      ,2349,0244,2220,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NELD5T,RW28R,NELDA,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NELD6T,RW10R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00480,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,NELD6T,RW10R,SUVAP,LI,P,C,EY  , ,   ,CF, ,SIG,LI,D, ,      ,0980,0130,0980,0140,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NELD6T,RW10R,NELDA,LI,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NELD6U,RW28L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00480,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,NELD6U,RW28L,OSDIG,LI,P,C,EY  , ,   ,CF, ,SIG,LI,D, ,      ,2760,0150,2760,0110,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NELD6U,RW28L,NELDA,LI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NELD6V,RW10B,D096J,LI,P,C,E   , ,   ,CF, ,NSY,LI,D, ,      ,0960,0100,0960,0090,+,03000,     ,07000, ,   ,    ,   ,NSY,LI,D, , , , , ;
SID:030,2,NELD6V,RW10B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NELD6V,RW10B,D130K,LI,P,C,E   ,R,   ,AF, ,NSY,LI,D, ,      ,1300,0110,0960,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NELD6V,RW10B,D166K,LI,P,C,E   ,R,   ,AF, ,NSY,LI,D, ,      ,1660,0110,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NELD6V,RW10B,D202K,LI,P,C,E   ,R,   ,AF, ,NSY,LI,D, ,      ,2020,0110,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,NELD6V,RW10B,NELDA,LI,E,A,EE  , ,   ,CF, ,NSY,LI,D, ,      ,2154,0410,2140,0280,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,NELD6Z,RW28B,D279D,LI,P,C,EY  , ,   ,CF, ,NSY,LI,D, ,      ,2790,0040,2790,0030,+,01000,     ,07000, ,   ,    ,   ,NSY,LI,D, , , , , ;
SID:020,2,NELD6Z,RW28B,D249F,LI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NELD6Z,RW28B,D249L,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NELD6Z,RW28B,D221Q,LI,P,C,E   , ,   ,CF, ,SIG,LI,D, ,      ,2270,0182,1660,0070,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NELD6Z,RW28B,D214R,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NELD6Z,RW28B,NELDA,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NELD7L,RW10B,SIG,LI,D, ,V   , ,   ,CF, ,SIG,LI,D, ,      ,0000,0000,0950,0020, ,     ,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,NELD7L,RW10B,CZ002,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,NELD7L,RW10B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NELD7L,RW10B,CZ008,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1395,0080,0950,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NELD7L,RW10B,CZ009,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1795,0080,1390,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NELD7L,RW10B,CZ010,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,2075,0080,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NELD7L,RW10B,NELDA,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,2182,0423,2180,0340,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NELD7M,RW28B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,01500,     ,07000, ,   ,    ,   ,SIG,LI,D, , , , , ;
SID:020,2,NELD7M,RW28B,SIG,LI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,NELD7M,RW28B,CZ002,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,NELD7M,RW28B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NELD7M,RW28B,CZ008,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1395,0080,0950,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NELD7M,RW28B,CZ009,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1795,0080,1390,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NELD7M,RW28B,CZ010,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,2075,0080,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,NELD7M,RW28B,NELDA,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,2182,0423,2180,0340,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NELD8W,RW10B,SIG,LI,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SIG,LI,D,B, , , , ;
SID:020,2,NELD8W,RW10B,D095E,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NELD8W,RW10B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NELD8W,RW10B,D139H,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1389,0080,0950,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NELD8W,RW10B,D179H,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1788,0080,1390,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NELD8W,RW10B,D207H,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,2068,0080,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,NELD8W,RW10B,NELDA,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,2182,0423,2180,0320,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NELD8X,RW28B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,01500,     ,07000, ,   ,    ,   ,SIG,LI,D,B, , , , ;
SID:020,2,NELD8X,RW28B,SIG,LI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,NELD8X,RW28B,D095E,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NELD8X,RW28B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NELD8X,RW28B,D139H,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1389,0080,0950,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NELD8X,RW28B,D179H,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,1788,0080,1390,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,NELD8X,RW28B,D207H,LI,P,C,E   ,R,   ,AF, ,SIG,LI,D, ,      ,2068,0080,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,NELD8X,RW28B,NELDA,LI,E,A,EE  , ,   ,CF, ,SIG,LI,D, ,      ,2182,0423,2180,0320,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PEKO5D,RW28L,RW10R,LI,P,G,GY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,4,PEKO5D,RW28L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2610,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PEKO5D,RW28L,CZ001,LI,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,4,PEKO5D,RW28R,RW10L,LI,P,G,GY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,4,PEKO5D,RW28R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2610,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PEKO5D,RW28R,CZ001,LI,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,5,PEKO5D, ,CZ001,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,07000,-,230,    ,   ,LICZ,LI,P,A, , , , ;
SID:020,5,PEKO5D, ,LUZEM,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PEKO5D, ,IBLIG,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PEKO5D, ,PEKOD,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
