SID:010,2,POM11D,RW36, , , , ,    , ,   ,CD, ,NTG,ZS,D, ,      ,    ,    ,0040,0060, ,     ,     ,     ,-,205,    ,   ,NTG,ZS,D, , , , , ;
SID:020,2,POM11D,RW36,NTG,ZS,D, ,V   ,L,   ,CF,Y,NTG,ZS,D, ,      ,0000,0000,1390,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,POM11D,RW36,XIREM,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,POM11D,RW36,POMOK,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,POM12D,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,01320,     ,     , ,   ,    ,   ,NTG,ZS,D, , , , , ;
SID:020,2,POM12D,RW18,D188M,ZS,P,C,E   , ,   ,CF, ,NTG,ZS,D, ,      ,1879,0125,1970,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,POM12D,RW18,XIREM,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,POM12D,RW18,POMOK,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POM61X,RW36,NT203,ZS,P,C,E   , ,010,CF, ,NTG,ZS,D, ,      ,0033,0084,0040,0090,+,01940,     ,     ,-,205,    ,   ,NTG,ZS,D, , , , , ;
SID:020,5,POM61X,RW36,NT206,ZS,P,C,E  H,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,POM61X,RW36,NT307,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,POM61X,RW36,NT303,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,POM61X,RW36,XIREM,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,POM61X,RW36,POMOK,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POM62X,RW18, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1840,    ,+,01320,     ,     ,-,205,    ,   ,NTG,ZS,D, , , , , ;
SID:020,5,POM62X,RW18,XIREM,ZS,E,A,E C , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,POM62X,RW18,POMOK,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNT11D,RW36, , , , ,    , ,   ,CD, ,NTG,ZS,D, ,      ,    ,    ,0040,0060, ,     ,     ,     ,-,205,    ,   ,NTG,ZS,D, , , , , ;
SID:020,2,UNT11D,RW36, , , , ,    ,L,   ,CR,Y,NTG,ZS,D, ,      ,3050,    ,2190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNT11D,RW36,PIKAS,ZS,E,A,E C , ,   ,CF, ,NTG,ZS,D, ,      ,2932,0132,2940,0060,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNT11D,RW36,UNTAN,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNT12D,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,01320,     ,     ,-,205,    ,   ,NTG,ZS,D, , , , , ;
SID:020,2,UNT12D,RW18,D216C,ZS,P,C,EY  ,R,   ,CF,Y,NTG,ZS,D, ,      ,2160,0033,0360,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNT12D,RW18,PIKAS,ZS,E,A,E C ,L,   ,CF, ,NTG,ZS,D, ,      ,2932,0132,2940,0100,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNT12D,RW18,UNTAN,ZS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UNT61X,RW36,NT203,ZS,P,C,E   , ,010,CF, ,NTG,ZS,D, ,      ,0033,0084,0040,0090,+,01940,     ,     ,-,205,    ,   ,NTG,ZS,D, , , , , ;
SID:020,5,UNT61X,RW36,NT206,ZS,P,C,E  H,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UNT61X,RW36,PIKAS,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,UNT61X,RW36,UNTAN,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UNT62X,RW18, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1840,    ,+,01320,     ,     ,-,205,    ,   ,NTG,ZS,D, , , , , ;
SID:020,5,UNT62X,RW18,NT307,ZS,P,C,E  H,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UNT62X,RW18,PIKAS,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,UNT62X,RW18,UNTAN,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,POM01A,RW36,POMOK,ZS,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,2,POM01A,RW36,XIREM,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,POM01A,RW36,D188P,ZS,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,2,POM02A,RW18,POMOK,ZS,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,2,POM02A,RW18,XIREM,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,POM02A,RW18,NTG,ZS,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,5,POM51F,RW36,POMOK,ZS,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,5,POM51F,RW36,XIREM,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,POM51F,RW36,NT304,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,5,POM52F,RW18,POMOK,ZS,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,5,POM52F,RW18,XIREM,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,POM52F,RW18,NT303,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,POM52F,RW18,NT307,ZS,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,POM52F,RW18,NT206,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,2,UNT01A,RW36,UNTAN,ZS,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,2,UNT01A,RW36,PIKAS,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10830,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UNT01A,RW36,D294D,ZS,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,2,UNT02A,RW18,UNTAN,ZS,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,2,UNT02A,RW18,PIKAS,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10830,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UNT02A,RW18,D297J,ZS,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,5,UNT51F,RW36,UNTAN,ZS,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,5,UNT51F,RW36,PIKAS,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10830,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,UNT51F,RW36,NT307,ZS,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,5,UNT52F,RW18,UNTAN,ZS,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,5,UNT52F,RW18,PIKAS,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10830,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,UNT52F,RW18,NT206,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
STAR:010,5,UNT54F,RW18,UNTAN,ZS,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,NTG,ZS,D, , , , , ;
STAR:020,5,UNT54F,RW18,PIKAS,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10830,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,UNT54F,RW18,NT307,ZS,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,UNT54F,RW18,NT206,ZS,P,C,EE  ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
APPCH:010,A,D18,D297J,D297J,ZS,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,11800,-,205,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,D297J, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1170,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,D297J,D351I,ZS,P,C,E   ,R,   ,AF, ,NTG,ZS,D, ,      ,3510,0085,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18,D297J,CD18,ZS,P,C,EE B, ,   ,CF, ,NTG,ZS,D, ,      ,0040,0068,1840,0020,+,01480,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,NTG1,NTG,ZS,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,11800,-,205,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,NTG1,NTG,ZS,D, ,V   , ,   ,FD, ,NTG,ZS,D, ,      ,0000,0000,3380,0068, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,NTG1,CD18,ZS,P,C,EE B,R,   ,CF,Y,NTG,ZS,D, ,      ,0040,0068,1840,0010,+,01480,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,NTG2,NTG,ZS,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,11800,-,205,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,NTG2,NTG,ZS,D, ,V   , ,   ,FD, ,NTG,ZS,D, ,      ,0000,0000,3520,0068, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,NTG2,CD18,ZS,P,C,EE B,R,   ,CF,Y,NTG,ZS,D, ,      ,0040,0068,1840,0010,+,01480,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,CD18,ZS,P,C,E  I, ,   ,IF, ,NTG,ZS,D, ,      ,0040,0068,    ,    ,+,01480,     ,11800, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,FD18,ZS,P,C,E  F, ,   ,CF, ,NTG,ZS,D, ,      ,0040,0039,1840,0029,+,01480,     ,     , ,   ,    ,   ,NTG,ZS,D, , ,0, ,S;
APPCH:030,D,D18, ,MD18,ZS,P,C,E  M, ,   ,CF, ,NTG,ZS,D, ,      ,0040,0005,1840,0034, ,00393,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,00990,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,NTG,ZS,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02960,     ,     ,-,205,    ,   , , , , , ,0, ,S;
