RWY:RW18L,     ,      ,00535, ,    , ,   ;
RWY:RW18R,     ,      ,00534, ,    , ,   ;N33080580,W097005019,0000;
RWY:RW36L,     ,      ,00531, ,    , ,   ;N33074012,W097005209,0000;
RWY:RW36R,     ,      ,00535, ,    , ,   ;
