SID:005,2,ANL1N,RW28C, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2780,    ,+,00900,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:010,2,ANL1N,RW28C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,2830,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ANL1N,RW28C, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANL1N,RW28C,D320T,LG,P,C,E   , ,   ,CF, ,ANL,LG,D, ,      ,1408,0432,3200,0070,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANL1N,RW28C,ANL,LG,D, ,VE  , ,   ,CF, ,SKP,LG,D, ,      ,2691,0407,3200,0440, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANL1P,RW10C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,1000,0100, ,     ,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:020,2,ANL1P,RW10C,TGR,LG,D, ,V   ,L,   ,CF,Y,SKP,LG,D, ,      ,1813,0500,2520,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANL1P,RW10C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,3200,0200,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANL1P,RW10C,ANL,LG,D, ,VE  , ,   ,CF, ,SKP,LG,D, ,      ,2691,0407,3200,0440, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ELF1N,RW28C, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2780,    ,+,00900,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:015,2,ELF1N,RW28C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,2830,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ELF1N,RW28C,TGR,LG,D, ,V   ,R,   ,CF,Y,SKP,LG,D, ,      ,1813,0500,1330,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ELF1N,RW28C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,1700,0110,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ELF1N,RW28C,ELF,LG,D, ,VE  , ,   ,CF, ,SKP,LG,D, ,      ,1783,0669,1700,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ELF1P,RW10C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,1000,0100, ,     ,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:020,2,ELF1P,RW10C,TGR,LG,D, ,V   ,L,   ,CF,Y,SKP,LG,D, ,      ,1813,0500,2520,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ELF1P,RW10C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,1700,0110,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ELF1P,RW10C,ELF,LG,D, ,VE  , ,   ,CF, ,SKP,LG,D, ,      ,1783,0669,1700,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IXO1P,RW10C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,1000,0100, ,     ,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:020,2,IXO1P,RW10C,TGR,LG,D, ,V   ,L,   ,CF,Y,SKP,LG,D, ,      ,1813,0500,2520,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IXO1P,RW10C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,2640,0200,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IXO1P,RW10C,IXONI,LG,E,A,EEC , ,   ,CF, ,SKP,LG,D, ,      ,2278,0831,2640,0410, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IXON1N,RW28C, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2780,    ,+,00900,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:015,2,IXON1N,RW28C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,2830,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IXON1N,RW28C, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IXON1N,RW28C,D264T,LG,P,C,E   , ,   ,CF, ,SKP,LG,D, ,      ,2021,0560,2640,0040,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IXON1N,RW28C,IXONI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,SKP1N,RW28C, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2780,    ,+,00900,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:010,2,SKP1N,RW28C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,2830,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SKP1N,RW28C,SKP,LG,D, ,VE  ,R,   ,CF, ,SKP,LG,D, ,      ,0000,0000,0180,0470, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SKP1P,RW10C, , , , ,    , ,   ,CD, ,TGR,LG,D, ,      ,    ,    ,1000,0100, ,     ,     ,09000, ,   ,    ,   ,TGR,LG,D, , , , , ;
SID:020,2,SKP1P,RW10C, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
