RWY:RW04 ,     ,      ,00212, ,    , ,   ;
RWY:RW09 ,     ,      ,00212, ,    , ,   ;N35180193,W091334066,0246;
RWY:RW22 ,     ,      ,00212, ,    , ,   ;
RWY:RW27 ,     ,      ,00212, ,    , ,   ;N35180108,W091331385,0146;
