APPCH:010,A,I05L,GROSS,GROSS,K7,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I05L,GROSS,CFBMN,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I05L,GROSS,BENDA,K7,P,C,EE B, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0136,0508,0067,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I05L,SWELL,SWELL,K7,E,A,E  A, ,   ,FC, ,HCH,K7,D, ,      ,1020,0289,1020,0088,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I05L,SWELL,BENDA,K7,P,C,EE B, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0136,1020,0020,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I05L,VXV,VXV,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I05L,VXV,BENFI,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I05L,VXV,BENFI,K7,P,C,EE A,L,   ,PI, ,ITYS,K7,P,I,      ,2308,0069,2758,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I05L, ,BENDA,K7,P,C,E  I, ,   ,IF, ,ITYS,K7,P,I,      ,2308,0136,    ,    ,J,03000,02700,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I05L, ,BENFI,K7,P,C,E  F, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0069,0510,0067,H,02700,02671,     , ,   ,-300,   ,VXV,K7,D, , ,0,D,S;
APPCH:030,I,I05L, ,RW05L,K7,P,G,GY M, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0017,0510,0053, ,00980,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I05L, ,VXV,K7,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I05L, ,NEYLN,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I05L, ,NEYLN,K7,E,A,EE  ,L,   ,HM, , , , , ,      ,    ,    ,2330,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I23L,GOODL,GOODL,K7,E,A,EE A,L,   ,HF, ,IOXH,K7,P,I,      ,0504,0156,2330,T010,+,03500,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I23L, ,GOODL,K7,E,A,E  I, ,   ,IF, ,IOXH,K7,P,I,      ,0504,0156,    ,    ,J,03500,02800,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I23L, ,RKYTP,K7,P,C,E  F, ,   ,CF, ,IOXH,K7,P,I,      ,0504,0072,2310,0084,H,02800,02800,     , ,   ,-300,   ,VXV,K7,D, , ,0,D,S;
APPCH:030,I,I23L, ,RW23L,K7,P,G,GY M, ,   ,CF, ,IOXH,K7,P,I,      ,0504,0016,2310,0056, ,01014,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I23L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2308,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I23L, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2400,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I23L, ,GROSS,K7,E,A,EY  , ,   ,CF, ,VXV,K7,D, ,      ,2309,0291,2309,0110,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I23L, ,GROSS,K7,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0509,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I23R,NEYLN,NEYLN,K7,E,A,E  A,L,   ,HF, , , , , ,      ,    ,    ,2330,T010,+,03500,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I23R,NEYLN,HIGAR,K7,P,C,EE  , ,   ,CF, ,IBUI,K7,P,I,      ,0508,0082,2308,0046,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I23R, ,HIGAR,K7,P,C,E  I, ,   ,IF, ,IBUI,K7,P,I,      ,0508,0082,    ,    ,J,03000,02400,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I23R, ,BUZBY,K7,P,C,E  F, ,   ,CF, ,IBUI,K7,P,I,      ,0508,0058,2310,0024,H,02400,02374,     , ,   ,-300,   ,VXV,K7,D, , ,0,N,S;
APPCH:030,I,I23R, ,RW23R,K7,P,G,GY M, ,   ,CF, ,IBUI,K7,P,I,      ,0508,0017,2310,0042, ,01032,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I23R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2308,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I23R, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2400,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I23R, ,GROSS,K7,E,A,EY  , ,   ,CF, ,VXV,K7,D, ,      ,2309,0291,2309,0130,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I23R, ,GROSS,K7,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0509,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L05L,GROSS,GROSS,K7,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L05L,GROSS,CFBMN,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L05L,GROSS,BENDA,K7,P,C,EE B, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0136,0508,0067,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L05L,SWELL,SWELL,K7,E,A,E  A, ,   ,FC, ,HCH,K7,D, ,      ,1020,0289,1020,0088,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L05L,SWELL,BENDA,K7,P,C,EE B, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0136,1020,0020,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L05L,VXV,VXV,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L05L,VXV,BENFI,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L05L,VXV,BENFI,K7,P,C,EE A,L,   ,PI, ,ITYS,K7,P,I,      ,2308,0069,2758,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L05L, ,BENDA,K7,P,C,E  I, ,   ,IF, ,ITYS,K7,P,I,      ,2308,0136,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L05L, ,BENFI,K7,P,C,E  F, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0069,0510,0067,+,02700,     ,     , ,   ,    ,   ,VXV,K7,D, , ,0,D,S;
APPCH:021,L,L05L, ,XEWKA,K7,P,C,E S , ,   ,CF, ,ITYS,K7,P,I,      ,2308,0040,0510,0030,+,01700,     ,     , ,   ,-309,   , , , , , ,0,D,S;
APPCH:030,L,L05L, ,RW05L,K7,P,G,GY M, ,   ,CF, ,ITYS,K7,P,I,      ,2308,0017,0510,0023, ,00980,     ,     , ,   ,-309,   , , , , , ,0,D,S;
APPCH:040,L,L05L, ,VXV,K7,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L05L, ,NEYLN,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L05L, ,NEYLN,K7,E,A,EE  ,L,   ,HM, , , , , ,      ,    ,    ,2330,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L23L,GOODL,GOODL,K7,E,A,EE A,L,   ,HF, ,IOXH,K7,P,I,      ,0504,0156,2330,T010,+,03500,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L23L, ,GOODL,K7,E,A,E  I, ,   ,IF, ,IOXH,K7,P,I,      ,0504,0156,    ,    ,+,03500,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L23L, ,RKYTP,K7,P,C,E  F, ,   ,CF, ,IOXH,K7,P,I,      ,0504,0072,2310,0084,+,02800,     ,     , ,   ,    ,   ,VXV,K7,D, , ,0,D,S;
APPCH:021,L,L23L, ,XEKEF,K7,P,C,E S , ,   ,CF, ,IOXH,K7,P,I,      ,0504,0041,2310,0031,+,01800,     ,     , ,   ,-301,   , , , , , ,0,D,S;
APPCH:030,L,L23L, ,RW23L,K7,P,G,GY M, ,   ,CF, ,IOXH,K7,P,I,      ,0504,0016,2310,0025, ,01014,     ,     , ,   ,-301,   , , , , , ,0,D,S;
