APPCH:010,A,I23,CUPRI,CUPRI,K1,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I23,CUPRI,YUBUB,K1,P,C,E   ,R,   ,AF, ,DSD,K1,D, ,      ,0506,0220,3480,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I23,CUPRI,HUTKI,K1,P,C,EE  , ,   ,CF, ,IRDM,K1,P,I,      ,0464,0120,2260,0047,+,05600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I23,FESOD,FESOD,K1,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I23,FESOD,RUSRE,K2,P,C,E   ,L,   ,AF, ,DSD,K1,D, ,      ,1000,0220,1710,    ,+,07700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I23,FESOD,YUBUB,K1,P,C,E   ,L,   ,AF, ,DSD,K1,D, ,      ,0506,0220,1000,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I23,FESOD,HUTKI,K1,P,C,EE  , ,   ,CF, ,IRDM,K1,P,I,      ,0464,0120,2260,0047,+,05600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I23,FLUSS,FLUSS,K1,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I23,FLUSS,YUBUB,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I23,FLUSS,HUTKI,K1,P,C,EE  , ,   ,CF, ,IRDM,K1,P,I,      ,0464,0120,2260,0047,+,05600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I23, ,HUTKI,K1,P,C,E  I, ,   ,IF, ,IRDM,K1,P,I,      ,0464,0120,    ,    ,J,05600,05100,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I23, ,VERNN,K1,P,C,E  F, ,   ,CF, ,IRDM,K1,P,I,      ,0464,0076,2260,0044,H,05100,05100,     , ,   ,-300,   ,DSD,K1,D, ,A,0,D,S;
APPCH:030,I,I23, ,RW23,K1,P,G,G  M, ,   ,CF, ,IRDM,K1,P,I,      ,0464,0013,2260,0063, ,03101,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I23, , , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I23, ,CUPRI,K1,E,A,E   , ,   ,CF, ,DSD,K1,D, ,      ,3476,0220,3480,0150,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I23, ,CUPRI,K1,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1680,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R05-Y,COPPR,COPPR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R05-Y,COPPR,OCTAD,K1,E,A,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R05-Y,COPPR,ZIBID,K1,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R05-Y,CUPRI,CUPRI,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R05-Y,CUPRI,SMRDK,K1,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
