SID:010,5,BAMS5K,RW33,WA801,EP,P,C,EY  , ,   ,CF, ,OKC,EP,D, ,      ,3280,0029,3260,0024,+,01500,     ,06500,-,220,    ,   ,EPWA,EP,P,A, , , , ;
SID:020,5,BAMS5K,RW33,WA803,EP,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BAMS5K,RW33,WA791,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BAMS5K,RW33,BITVA,EP,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAMS5K,RW33,WA571,EP,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAMS5K,RW33,BAMSO,EP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAMS6A,RW11,WA602,EP,P,C,EY  , ,   ,CF, ,OKC,EP,D, ,      ,1115,0022,1090,0014,+,01500,     ,06500,-,210,    ,   ,EPWA,EP,P,A, , , , ;
SID:030,5,BAMS6A,RW11,WA606,EP,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAMS6A,RW11,WA611,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAMS6A,RW11,BAMSO,EP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAMS6D,RW15,WA401,EP,P,C,EY  , ,   ,CF, ,OKC,EP,D, ,      ,1435,0030,1460,0016,+,01500,     ,06500,-,200,    ,   ,EPWA,EP,P,A, , , , ;
SID:030,5,BAMS6D,RW15,WA404,EP,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAMS6D,RW15,WA657,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
