RWY:RW08 ,     ,      ,02133, ,    , ,   ;
RWY:RW17 ,     ,      ,02133, ,    , ,   ;N30424268,E012285265,0000;
RWY:RW26 ,     ,      ,02133, ,    , ,   ;
RWY:RW35 ,     ,      ,02133, ,    , ,   ;N30412826,E012291122,0000;
