SID:005,1,DRGGN9,RW09B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0910,    ,+,01039,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:010,1,DRGGN9,RW09B, , , , ,    , ,   ,CD, ,SOT,RK,D, ,      ,    ,    ,0910,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,DRGGN9,RW09B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,DRGGN9,RW09B,DRGGN,RK,E,A,EE  , ,   ,CF, ,SOT,RK,D, ,      ,0761,0200,0760,0120, ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,DRGGN9,RW27B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2710,    ,+,00945,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:010,1,DRGGN9,RW27B, , , , ,    , ,   ,CD, ,SOT,RK,D, ,      ,    ,    ,2710,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,DRGGN9,RW27B,SOT,RK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,DRGGN9,RW27B,DRGGN,RK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,GOJI1,RW09B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0910,    ,+,00450,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GOJI1,RW09B, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,GOJI1,RW09B,POSAN,RK,E,A,EE  , ,   ,CF, ,SOT,RK,D, ,      ,1429,0131,1440,0105,B,09000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,GOJI1,RW27B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,00450,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GOJI1,RW27B, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,GOJI1,RW27B,POSAN,RK,E,A,EE  , ,   ,CF, ,SOT,RK,D, ,      ,1429,0131,1440,0080,B,09000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,MUSTG5,RW09B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0910,    ,+,01500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MUSTG5,RW09B, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,MUSTG5,RW09B,MUSTG,RK,P,C,EE  , ,   ,CF, ,SOT,RK,D, ,      ,1931,0250,1930,0160,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,MUSTG5,RW27B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2710,    ,+,00700,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MUSTG5,RW27B, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,MUSTG5,RW27B,MUSTG,RK,P,C,EE  , ,   ,CF, ,SOT,RK,D, ,      ,1931,0250,1930,0200,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D09L,CROUN,CROUN,RK,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09L,CROUN,JISOV,RK,P,C,EE B,R,   ,AF, ,SOT,RK,D, ,      ,2682,0150,1900,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D09L,OGBIE,OGBIE,RK,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09L,OGBIE,JISOV,RK,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D09L, ,JISOV,RK,P,C,E  I, ,   ,IF, ,SOT,RK,D, ,      ,2680,0150,    ,    ,+,03000,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D09L, ,BANDT,RK,P,C,E  F, ,   ,CF, ,SOT,RK,D, ,      ,2682,0060,0880,0090,+,01800,     ,     , ,   ,    ,   ,SOT,RK,D, ,A,0, ,S;
APPCH:030,D,D09L, ,HUVSU,RK,P,C,E  M, ,   ,CF, ,SOT,RK,D, ,      ,2682,0009,0880,0051, ,00100,     ,     , ,   ,-314,   , , , , , ,0, ,S;
