SID:010,4,NIPN1A,RW05,VV904,SK,P,C,EY  , ,010,CF, ,VVC,SK,D, ,      ,3037,0150,0470,0010, ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,NIPN1A,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0580,    ,+,01800,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,4,NIPN1A,RW05,VV905,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     ,-,180,    ,   , , , , , , , , ;
SID:040,4,NIPN1A,RW05,NIPNO,SK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,180,    ,   , , , , , , , , ;
SID:010,6,NIPN1A,BUTIK,NIPNO,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000,-,180,    ,   , , , , , , , , ;
SID:020,6,NIPN1A,BUTIK,BUTIK,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIPN1A,KOTER,NIPNO,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000,-,180,    ,   , , , , , , , , ;
SID:020,6,NIPN1A,KOTER,KOTER,SK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIPN1A,OGNAS,NIPNO,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000,-,180,    ,   , , , , , , , , ;
SID:020,6,NIPN1A,OGNAS,OGNAS,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIPN1A,OPTUT,NIPNO,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000,-,180,    ,   , , , , , , , , ;
