SID:020,2,PEME2B,RW01,XO,UL,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,PEME2B,RW01,PEMEM,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEME2C,RW19, , , , ,    , ,   ,CD, ,PTZ,UL,D, ,      ,    ,    ,1900,0029,+,00800,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
SID:030,2,PEME2C,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PEME2C,RW19,PEMEM,UL,E,A,EEC , ,   ,CF, ,PTZ,UL,D, ,      ,1431,0406,1430,0240,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEME2D,RW19, , , , ,    , ,   ,CD, ,PTZ,UL,D, ,      ,    ,    ,1900,0032, ,     ,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
SID:020,2,PEME2D,RW19,XO,UL,D,B,E   , ,   ,CF, ,PTZ,UL,D, ,      ,1913,0045,1900,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PEME2D,RW19,PEMEM,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PEME2E,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00810,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
SID:020,5,PEME2E,RW01,PB305,UL,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PEME2E,RW01,PEMEM,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PEME2F,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,00800,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
SID:020,5,PEME2F,RW19,PB305,UL,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PEME2F,RW19,PEMEM,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOPI2A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00810,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
SID:020,2,SOPI2A,RW01,SOPID,UL,E,A,EEC , ,   ,CF, ,PTZ,UL,D, ,      ,0268,0403,0270,0380,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOPI2B,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00810,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
SID:020,2,SOPI2B,RW01,SOPID,UL,E,A,EEC , ,   ,CF, ,PTZ,UL,D, ,      ,0268,0403,0260,0380,+,FL070,     ,     ,-,205,    ,   , , , , , , , , ;
SID:010,2,SOPI2C,RW19, , , , ,    , ,   ,CD, ,PTZ,UL,D, ,      ,    ,    ,1900,0041,+,00800,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
SID:020,2,SOPI2C,RW19,PTZ,UL,D, ,V   ,R,   ,CF,Y,PTZ,UL,D, ,      ,0000,0000,0700,0050, ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,SOPI2C,RW19,SOPID,UL,E,A,EEC , ,   ,TF, ,PTZ,UL,D, ,      ,0268,0403,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOPI2D,RW19, , , , ,    , ,   ,CD, ,PTZ,UL,D, ,      ,    ,    ,1900,0057, ,     ,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
SID:020,2,SOPI2D,RW19, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0710,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,SOPI2D,RW19,SOPID,UL,E,A,EEC , ,   ,CF, ,PTZ,UL,D, ,      ,0268,0403,0260,0430,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SOPI2E,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00810,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
SID:020,5,SOPI2E,RW01,PB304,UL,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SOPI2E,RW01,SOPID,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SOPI2F,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,00800,     ,03200, ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
SID:020,5,SOPI2F,RW19,PB306,UL,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SOPI2F,RW19,PB304,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SOPI2F,RW19,SOPID,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BOBM2G,RW01,BOBMU,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:020,5,BOBM2G,RW01,PB301,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BOBM2G,RW01,PB004,UL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BOBM2H,RW19,BOBMU,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:020,5,BOBM2H,RW19,PB003,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BOBM2H,RW19,PB022,UL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOBM2J, ,BOBMU,UL,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:010,3,BOBM2J,RW01,BOBMU,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,BOBM2J,RW01,PTZ,UL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,BOBM2J,RW19,BOBMU,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,BOBM2J,RW19,PTZ,UL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOBM2K, ,BOBMU,UL,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:010,3,BOBM2K,RW01,BOBMU,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,BOBM2K,RW01,XO,UL,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,BOBM2K,RW19,BOBMU,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,BOBM2K,RW19,XO,UL,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GITO2G,RW01,GITOS,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:020,5,GITO2G,RW01,PB003,UL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GITO2H,RW19,GITOS,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:020,5,GITO2H,RW19,PB302,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GITO2H,RW19,PB003,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GITO2H,RW19,PB022,UL,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GITO2J, ,GITOS,UL,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:010,3,GITO2J,RW01,GITOS,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,GITO2J,RW01,PTZ,UL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,GITO2J,RW19,GITOS,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,GITO2J,RW19,PTZ,UL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GITO2K, ,GITOS,UL,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:010,3,GITO2K,RW01,GITOS,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,GITO2K,RW01,XO,UL,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,GITO2K,RW19,GITOS,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,GITO2K,RW19,XO,UL,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OSNE2G,RW01,OSNEN,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:020,5,OSNE2G,RW01,PB303,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OSNE2G,RW01,PB306,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,OSNE2G,RW01,PB003,UL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OSNE2H,RW19,OSNEN,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:020,5,OSNE2H,RW19,PB303,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OSNE2H,RW19,PB022,UL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSNE2J, ,OSNEN,UL,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:010,3,OSNE2J,RW01,OSNEN,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,OSNE2J,RW01,PTZ,UL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OSNE2J,RW19,OSNEN,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,OSNE2J,RW19,PTZ,UL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSNE2K, ,OSNEN,UL,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:010,3,OSNE2K,RW01,OSNEN,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,OSNE2K,RW01,XO,UL,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,OSNE2K,RW19,OSNEN,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
STAR:020,3,OSNE2K,RW19,XO,UL,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,5,PEME2G,RW01,PEMEM,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:010,5,PEME2G,RW01,PB305,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PEME2G,RW01,PB005,UL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,5,PEME2H,RW19,PEMEM,UL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,A, , , ;
STAR:010,5,PEME2H,RW19,PB305,UL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PEME2H,RW19,PB024,UL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PEME2J, ,PEMEM,UL,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,ULPB,UL,P,A,B, , , ;
