SID:010,2,TRO4E,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1030,    ,+,00710,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,TRO4E,RW10,D330C,LF,P,C,E   , ,   ,CF, ,MLN,LF,D, ,      ,3300,0030,1500,0070,-,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TRO4E,RW10,MLN,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TRO4E,RW10,D141J,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TRO4E,RW10,D141R,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,TRO4E,RW10,TRO,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARSI4A,RW28,ARSIL,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,ARSI4A,RW28,D073Y,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ARSI4A,RW28,BRY,LF,D, ,VECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DJL4A,RW28,DJL,LF,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,DJL4A,RW28,D134Y,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DJL4A,RW28,D134T,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DJL4A,RW28,BRY,LF,D, ,VECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MOU4A,RW28,MOU,LF,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MOU4A,RW28,D172Y,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MOU4A,RW28,D172T,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MOU4A,RW28,SOMEX,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MOU4A,RW28,BRY,LF,D, ,VECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PIBA4A,RW28,PIBAT,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,PIBA4A,RW28,OKRIX,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PIBA4A,RW28,D158Y,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PIBA4A,RW28,D158T,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,PIBA4A,RW28,BRY,LF,D, ,VECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TRO4A,RW28,TRO,LF,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,TRO4A,RW28,D109T,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,TRO4A,RW28,BRY,LF,D, ,VECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R28-Y,BRY,BRY,LF,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,FL050,02000,     ,-,220,    ,   ,BRY,LF,D, , ,A,J,S;
APPCH:020,A,R28-Y,BRY,PM501,LF,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,220,    ,   , , , , , ,A,J,S;
APPCH:030,A,R28-Y,BRY,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Y,MLN,MLN,LF,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   ,MLN,LF,D, , ,A,J,S;
APPCH:020,A,R28-Y,MLN,PM500,LF,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:030,A,R28-Y,MLN,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Y,NERIN,NERIN,LF,P,C,E CA, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   ,NERIN,LF,P,C, ,A,J,S;
APPCH:020,A,R28-Y,NERIN,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Y,VANEX,VANEX,LF,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   ,VANEX,LF,P,C, ,A,J,S;
APPCH:020,A,R28-Y,VANEX,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,R,R28-Y, ,IPM28,LF,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:020,R,R28-Y, ,FPM28,LF,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2830,0030, ,02000,     ,     ,-,160,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R28-Y, ,RW28,LF,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2830,0052, ,00350,     ,     ,-,160,-300,   , , , , , ,A,J,S;
APPCH:040,R,R28-Y, ,PM520,LF,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,170,    ,   , , , , , ,A,J,S;
