APPCH:010,A,N22-X,S,S,EP,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N22-X,S,S,EP,P,N,EY  , ,   ,FC, ,DAR,EP,D, ,      ,2871,0007,0510,0058,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N22-X,S,FN22X,EP,P,C,EE  ,L,   ,CF,Y,DAR,EP,D, ,      ,0300,0043,2170,0020,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N22-X, ,FN22X,EP,P,C,E  F, ,   ,IF, ,S,EP,P,N,      ,    ,    ,    ,    ,+,01700,     ,     , ,   ,    ,   ,S,EP,P,N, ,0, ,S;
APPCH:030,N,N22-X, ,S,EP,P,N,E  M, ,   ,CF, ,S,EP,P,N,      ,    ,    ,2170,0046, ,00252,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N22-X, ,S,EP,P,N,E M , ,   ,FA, ,DAR,EP,D, ,      ,2871,0007,2170,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N22-X, ,S,EP,P,N,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N22-Y,SA,SA,EP,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N22-Y,SA,SA,EP,P,N,EY  , ,   ,FC, ,DAR,EP,D, ,      ,0084,0014,0510,0058,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N22-Y,SA,FN22Y,EP,P,C,EE  ,L,   ,CF,Y,DAR,EP,D, ,      ,0314,0052,2170,0020,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N22-Y, ,FN22Y,EP,P,C,E  F, ,   ,IF, ,SA,EP,P,N,      ,    ,    ,    ,    ,+,01700,     ,     , ,   ,    ,   ,SA,EP,P,N, ,0, ,S;
APPCH:030,N,N22-Y, ,SA,EP,P,N,E  M, ,   ,CF, ,SA,EP,P,N,      ,    ,    ,2170,0040, ,00710,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N22-Y, ,SA,EP,P,N,E M , ,   ,FA, ,DAR,EP,D, ,      ,0084,0014,2170,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N22-Y, ,SA,EP,P,N,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q04,SA1,SA,EP,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q04,SA1,SA,EP,P,N,E   , ,   ,FD, ,DAR,EP,D, ,      ,0084,0014,2340,0065,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q04,SA1,CQ04,EP,P,C,EE  ,L,   ,CF,Y,DAR,EP,D, ,      ,2251,0065,0370,0010,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q04,SA2,SA,EP,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q04,SA2,SA,EP,P,N,E   , ,   ,FD, ,DAR,EP,D, ,      ,0084,0014,2280,0065,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q04,SA2,CQ04,EP,P,C,EE  ,L,   ,CF,Y,DAR,EP,D, ,      ,2251,0065,0370,0010,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,Q,Q04, ,CQ04,EP,P,C,E  I, ,   ,IF, ,SA,EP,P,N,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q04, ,FQ04,EP,P,C,E  F, ,   ,CF, ,SA,EP,P,N,      ,    ,    ,0370,0015,+,01230,     ,     , ,   ,    ,   ,SA,EP,P,N, ,0, ,S;
APPCH:030,Q,Q04, ,MQ04,EP,P,C,E  M, ,   ,CF, ,DAR,EP,D, ,      ,    ,0020,0370,0031, ,00256,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q04, ,MQ04,EP,P,C,E M , ,   ,FA, ,DAR,EP,D, ,      ,2384,0020,0370,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
