SID:010,2,DAPO1X,RW26R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2640,    ,+,00520,     ,13000, ,   ,    ,   ,MCT,OO,D, , , , , ;
SID:020,2,DAPO1X,RW26R,MCT,OO,D, ,V   , ,   ,FD, ,MCT,OO,D, ,      ,0000,0000,2900,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,DAPO1X,RW26R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAPO1X,RW26R,DAPOK,OO,E,A,EEC , ,   ,CF, ,MCT,OO,D, ,      ,2994,0484,2990,0280,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DAPO2P,RW26R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2640,    ,+,00520,     ,13000,-,230,    ,   ,OOMS,OO,P,A, , , , ;
SID:020,5,DAPO2P,RW26R,MS850,OO,P,C,E   , ,   ,CF, ,MCT,OO,D, ,      ,2900,0150,2900,0130, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,DAPO2P,RW26R,DAPOK,OO,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DAPO2S,RW08L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0840,    ,+,00450,     ,13000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
SID:020,5,DAPO2S,RW08L,MS801,OO,P,C,EY  , ,   ,CF, ,MCT,OO,D, ,      ,0676,0131,0690,0110, ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,DAPO2S,RW08L,MS803,OO,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,DAPO2S,RW08L,DAPOK,OO,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMUR1W,RW08L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0840,    ,+,00450,     ,13000,-,220,    ,   ,MCT,OO,D, , , , , ;
SID:020,2,EMUR1W,RW08L, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,3470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EMUR1W,RW08L,D032L,OO,P,C,EY  , ,   ,CF, ,MCT,OO,D, ,      ,0320,0120,0320,0080,-,05000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,EMUR1W,RW08L,MCT,OO,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,09000,07000,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EMUR1W,RW08L,D164Z,OO,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,EMUR1W,RW08L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EMUR1W,RW08L,EMURU,OO,E,A,EEC , ,   ,CF, ,MCT,OO,D, ,      ,1555,0885,1560,0570, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMUR1X,RW26R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2640,    ,+,00520,     ,13000, ,   ,    ,   ,MCT,OO,D, , , , , ;
SID:020,2,EMUR1X,RW26R,MCT,OO,D, ,V   , ,   ,FD, ,MCT,OO,D, ,      ,0000,0000,2900,0150, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,EMUR1X,RW26R,D319Q,OO,P,C,E   ,R,   ,AF, ,MCT,OO,D, ,      ,3190,0170,2900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EMUR1X,RW26R,MCT,OO,D, ,V   , ,   ,CF, ,MCT,OO,D, ,      ,0000,0000,1460,0160,B,10000,07000,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EMUR1X,RW26R,D164Z,OO,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,EMUR1X,RW26R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EMUR1X,RW26R,EMURU,OO,E,A,EEC , ,   ,CF, ,MCT,OO,D, ,      ,1555,0885,1560,0570, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EMUR2P,RW26R,MS830,OO,P,C,E   , ,   ,CF, ,MCT,OO,D, ,      ,2699,0087,2640,0100,B,05000,02500,13000,-,250,    ,   ,OOMS,OO,P,A, , , , ;
SID:020,5,EMUR2P,RW26R,MS820,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,EMUR2P,RW26R,MS918,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,250,    ,   , , , , , , , , ;
