SID:040,5,AGOP5Q, ,ADADA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AGOP5Q, ,AGOPA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,280,    ,   , , , , , , , , ;
SID:010,5,ATRE5C,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:015,5,ATRE5C,RW25,PB250,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2450,0055,2450,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ATRE5C,RW25,PB254,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2721,0100,3150,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATRE5C,RW25,ATREX,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATRE5F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:015,5,ATRE5F,RW25,PB250,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2450,0055,2450,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ATRE5F,RW25,PB254,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2721,0100,3150,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATRE5F,RW25,ATREX,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ATRE5J,RW09,PB090,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,0964,0026,0840,0030, ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,ATRE5J,RW09,PB093,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ATRE5J,RW09,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATRE5J,RW09,PB096,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATRE5J,RW09,ATREX,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ATRE5M,RW09,PB090,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,0964,0026,0840,0030, ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,ATRE5M,RW09,PB093,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ATRE5M,RW09,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATRE5M,RW09,PB096,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATRE5M,RW09,ATREX,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATRE5P,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2040,    ,+,00550,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:020,5,ATRE5P,RW21,PB252,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,ATRE5P,RW21,PB254,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATRE5P,RW21,ATREX,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ATRE5Q,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:030,4,ATRE5Q,RW07,PB093,LF,P,C,EB  , ,   ,CF, ,BT,LF,D, ,      ,0951,0130,0950,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ATRE5Q,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2040,    ,+,00550,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:030,4,ATRE5Q,RW21,PB093,LF,P,C,EB  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:010,5,ATRE5Q, ,PB093,LF,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:020,5,ATRE5Q, ,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATRE5Q, ,PB096,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATRE5Q, ,ATREX,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BAXI5C,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BAXI5C,RW25,PB253,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2450,0084,2450,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BAXI5C,RW25,PB256,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAXI5C,RW25,PIVER,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAXI5C,RW25,CLM,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAXI5C,RW25,BEKOS,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAXI5C,RW25,BAXIR,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BAXI5F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BAXI5F,RW25,PB253,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2450,0084,2450,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BAXI5F,RW25,PB256,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAXI5F,RW25,PIVER,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAXI5F,RW25,CLM,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAXI5F,RW25,BEKOS,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAXI5F,RW25,BAXIR,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BAXI5J,RW09,PB090,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,0964,0026,0840,0030, ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BAXI5J,RW09,PB093,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BAXI5J,RW09,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAXI5J,RW09,PB098,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAXI5J,RW09,BEKOS,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAXI5J,RW09,BAXIR,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BAXI5M,RW09,PB090,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,0964,0026,0840,0030, ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BAXI5M,RW09,PB093,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BAXI5M,RW09,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAXI5M,RW09,PB098,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAXI5M,RW09,BEKOS,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAXI5M,RW09,BAXIR,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BAXI5P,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2040,    ,+,00550,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BAXI5P,RW21,PB253,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,5,BAXI5P,RW21,PB256,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAXI5P,RW21,PIVER,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAXI5P,RW21,CLM,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAXI5P,RW21,BEKOS,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAXI5P,RW21,BAXIR,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAXI5Q,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:030,4,BAXI5Q,RW07,PB093,LF,P,C,EB  , ,   ,CF, ,BT,LF,D, ,      ,0951,0130,0950,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAXI5Q,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2040,    ,+,00550,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:030,4,BAXI5Q,RW21,PB093,LF,P,C,EB  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:010,5,BAXI5Q, ,PB093,LF,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:020,5,BAXI5Q, ,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAXI5Q, ,PB098,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAXI5Q, ,BEKOS,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAXI5Q, ,BAXIR,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BUBL5C,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BUBL5C,RW25,PB253,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2450,0084,2450,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BUBL5C,RW25,PB256,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUBL5C,RW25,PIVER,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUBL5C,RW25,CLM,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUBL5C,RW25,BEKOS,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUBL5C,RW25,BUBLI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BUBL5F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BUBL5F,RW25,PB253,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,2450,0084,2450,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BUBL5F,RW25,PB256,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUBL5F,RW25,PIVER,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUBL5F,RW25,CLM,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUBL5F,RW25,BEKOS,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUBL5F,RW25,BUBLI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BUBL5J,RW09,PB090,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,0964,0026,0840,0030, ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BUBL5J,RW09,PB093,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BUBL5J,RW09,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUBL5J,RW09,PB098,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUBL5J,RW09,BEKOS,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUBL5J,RW09,BUBLI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BUBL5M,RW09,PB090,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,0964,0026,0840,0030, ,     ,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BUBL5M,RW09,PB093,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BUBL5M,RW09,PB094,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUBL5M,RW09,PB098,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUBL5M,RW09,BEKOS,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUBL5M,RW09,BUBLI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BUBL5P,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2040,    ,+,00550,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
SID:010,5,BUBL5P,RW21,PB253,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,5,BUBL5P,RW21,PB256,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUBL5P,RW21,PIVER,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUBL5P,RW21,CLM,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUBL5P,RW21,BEKOS,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUBL5P,RW21,BUBLI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BUBL5Q,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00620,     ,05000, ,   ,    ,   ,LFPB,LF,P,A, , , , ;
