SID:010,2,INRE2B,RW11R,D111C,ES,P,C,EY  , ,   ,CF, ,LJU,ES,D, ,      ,1110,0030,1110,0030, ,     ,     ,05000, ,   ,    ,   ,LJU,ES,D, , , , , ;
SID:020,2,INRE2B,RW11R,LJU,ES,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,INRE2B,RW11R,INRER,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LB3C,RW29L,D288J,ES,P,C,EY  , ,   ,CF, ,LJU,ES,D, ,      ,2880,0100,2880,0100, ,     ,     ,05000,-,180,    ,   ,LJU,ES,D, , , , , ;
SID:020,2,LB3C,RW29L,LB,ES,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OEM3B,RW11R,D111S,ES,P,C,EY  , ,   ,CF, ,LJU,ES,D, ,      ,1110,0190,1110,0190, ,     ,     ,05000, ,   ,    ,   ,LJU,ES,D, , , , , ;
SID:020,2,OEM3B,RW11R,OEM,ES,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OEM3C,RW29L,D288C,ES,P,C,EY  , ,   ,CF, ,LJU,ES,D, ,      ,2880,0030,2880,0030, ,     ,     ,05000, ,   ,    ,   ,LJU,ES,D, , , , , ;
SID:020,2,OEM3C,RW29L,LJU,ES,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,OEM3C,RW29L,OEM,ES,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LB2F,RW29L,LB,ES,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LJU,ES,D, , , , , ;
STAR:020,2,LB2F,RW29L,D314L,ES,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LB2F,RW29L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1340,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LB2F,RW29L,D098J,ES,P,C,E   ,R,   ,AF, ,LJU,ES,D, ,      ,0980,0100,3140,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,LB2F,RW29L,CI29L,ES,P,C,EE  ,R,   ,CF, ,LJU,ES,D, ,      ,1105,0081,2900,0010,+,02000,     ,     ,-,160,    ,   , , , , , , , , ;
STAR:010,2,LB3E,RW11R,LB,ES,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LJU,ES,D, , , , , ;
STAR:020,2,LB3E,RW11R,D291K,ES,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LB3E,RW11R,FD11R,ES,P,C,EE  , ,   ,CF, ,LJU,ES,D, ,      ,2880,0060,1080,0040,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAXU3E,RW11R,MAXUM,ES,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LJU,ES,D, , , , , ;
STAR:015,2,MAXU3E,RW11R,LJU,ES,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MAXU3E,RW11R,D328H,ES,P,C,EY  , ,   ,CF, ,LJU,ES,D, ,      ,3280,0080,3280,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAXU3E,RW11R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3280,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAXU3E,RW11R,D300J,ES,P,C,E   ,L,   ,AF, ,LJU,ES,D, ,      ,3000,0100,3280,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MAXU3E,RW11R,FD11R,ES,P,C,EE  ,L,   ,CF, ,LJU,ES,D, ,      ,2880,0060,1080,0020,+,02000,     ,     ,-,160,    ,   , , , , , , , , ;
STAR:010,2,MAXU3F,RW29L,MAXUM,ES,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LJU,ES,D, , , , , ;
STAR:020,2,MAXU3F,RW29L,D148L,ES,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAXU3F,RW29L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3280,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAXU3F,RW29L,D122J,ES,P,C,EY  ,L,   ,AF, ,LJU,ES,D, ,      ,1220,0100,1480,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MAXU3F,RW29L,CI29L,ES,P,C,EE  ,L,   ,CF, ,LJU,ES,D, ,      ,1105,0081,2900,0010,+,02000,     ,     ,-,160,    ,   , , , , , , , , ;
STAR:010,2,NEXI3E,RW11R,NEXIL,ES,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LJU,ES,D, , , , , ;
STAR:020,2,NEXI3E,RW11R,D045M,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NEXI3E,RW11R,D045L,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NEXI3E,RW11R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,NEXI3E,RW11R,D300J,ES,P,C,E   ,L,   ,AF, ,LJU,ES,D, ,      ,3000,0100,0450,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,NEXI3E,RW11R,FD11R,ES,P,C,EE  ,L,   ,CF, ,LJU,ES,D, ,      ,2880,0060,1080,0020,+,02000,     ,     ,-,160,    ,   , , , , , , , , ;
