SID:010,2,ABNAR5,RW09,D159S,UT,P,C,E   , ,   ,CF, ,TRZ,UT,D, ,      ,0414,1083,0860,0060,+,04220,     ,08480, ,   ,    ,   ,F,UT,P,N, , , , ;
SID:020,2,ABNAR5,RW09,D141S,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNAR5,RW09, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1750,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:040,2,ABNAR5,RW09,D123Q,UT,P,C,EY  , ,   ,CF, ,TRZ,UT,D, ,      ,0475,1061,2050,0070, ,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ABNAR5,RW09,ABNAR,UT,P,C,E C , ,   ,CF, ,TRZ,UT,D, ,      ,0516,1047,1320,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ABNAR5,RW09,NAVOX,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ABNAR7,RW27,D212L,UT,P,C,E   , ,   ,CF, ,TRZ,UT,D, ,      ,0338,0953,2640,0120, ,05830,     ,08480, ,   ,    ,   ,W,UT,P,N, , , , ;
SID:030,2,ABNAR7,RW27, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ABNAR7,RW27,RIVAN,UT,P,C,E C , ,   ,CF, ,TRZ,UT,D, ,      ,0479,1042,0960,0210, ,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ABNAR7,RW27,ABNAR,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ABNAR7,RW27,NAVOX,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ETVIN5,RW09,D159S,UT,P,C,E   , ,   ,CF, ,TRZ,UT,D, ,      ,0414,1083,0860,0060,+,04220,     ,08480, ,   ,    ,   ,F,UT,P,N, , , , ;
SID:020,2,ETVIN5,RW09,D141S,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ETVIN5,RW09, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:040,2,ETVIN5,RW09,F,UT,P,N,E   , ,   ,CF, ,TRZ,UT,D, ,      ,0385,1030,2840,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ETVIN5,RW09,PR,UT,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ETVIN5,RW09,ETVIN,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ETVIN7,RW27,D212L,UT,P,C,E   , ,   ,CF, ,TRZ,UT,D, ,      ,0338,0953,2640,0120, ,05830,     ,08480, ,   ,    ,   ,W,UT,P,N, , , , ;
SID:030,2,ETVIN7,RW27,PR,UT,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ETVIN7,RW27,ETVIN,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GETL5A,RW09,D159S,UT,P,C,E   , ,   ,CF, ,TRZ,UT,D, ,      ,0414,1083,0860,0060,+,04220,     ,08480, ,   ,    ,   ,F,UT,P,N, , , , ;
SID:020,2,GETL5A,RW09,D141S,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GETL5A,RW09, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2030,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:040,2,GETL5A,RW09,TUVAN,UT,P,C,EYC , ,   ,CF, ,TRZ,UT,D, ,      ,0447,0967,2330,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
