APPCH:010,A,CNDB,GN1,GN,VA,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     ,-,180,    ,   , , , , , ,0, ,C;
APPCH:020,A,CNDB,GN1,GN,VA,D,B,EY  , ,   ,FC, ,GDA,VA,D, ,      ,2015,0007,1080,0045,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,CNDB,GN1,FN315,VA,P,C,EE  ,R,   ,CF,Y,GDA,VA,D, ,      ,1430,0048,3150,0010,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,CNDB,GN2,GN,VA,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,CNDB,GN2,GN,VA,D,B,EY  , ,   ,FC, ,GDA,VA,D, ,      ,2015,0007,1160,0045,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,CNDB,GN2,FN315,VA,P,C,EE  ,R,   ,CF,Y,GDA,VA,D, ,      ,1430,0048,3150,0010,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,N,CNDB, ,FN315,VA,P,C,E  F, ,   ,IF, ,GN,VA,D,B,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   ,GN,VA,D,B, ,0, ,C;
APPCH:030,N,CNDB, ,GN,VA,D,B,E  M, ,   ,CF, ,GN,VA,D,B,      ,    ,    ,3150,0045, ,01620,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,N,CNDB, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,3150,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,N,CNDB, ,GN,VA,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:070,N,CNDB, ,GN,VA,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1080,T010,+,03900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,D04,GDA1,GDA,VA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     ,-,180,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,GDA1,GDA,VA,D, ,V   , ,   ,FD, ,GDA,VA,D, ,      ,0000,0000,2370,0095,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,GDA1,D222J,VA,P,C,E   ,L,   ,CF,Y,GDA,VA,D, ,      ,2220,0095,0420,0010,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D04,GDA1,FD04,VA,P,C,EE  , ,   ,CF, ,GDA,VA,D, ,      ,2220,0057,0420,0038,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D04,GDA2,GDA,VA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,GDA2,GDA,VA,D, ,V   , ,   ,FD, ,GDA,VA,D, ,      ,0000,0000,2320,0095,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,GDA2,D222J,VA,P,C,E   ,L,   ,CF,Y,GDA,VA,D, ,      ,2220,0095,0420,0010,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D04,GDA2,FD04,VA,P,C,EE  , ,   ,CF, ,GDA,VA,D, ,      ,2220,0057,0420,0038,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
