SID:010,1,POTOR2,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0830,    ,+,01842,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,POTOR2,RW08, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,POTOR2,RW08,POTOR,K1,E,A,EE  , ,   ,CF, ,MQG,K1,D, ,      ,2460,0177,2460,0088,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,POTOR2,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1160,    ,+,01842,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,POTOR2,RW12, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,POTOR2,RW12,POTOR,K1,E,A,EE  , ,   ,CF, ,MQG,K1,D, ,      ,2460,0177,2460,0075,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,POTOR2,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2630,    ,+,01842,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,POTOR2,RW26, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,POTOR2,RW26,POTOR,K1,E,A,EE  , ,   ,CF, ,MQG,K1,D, ,      ,2460,0177,2460,0100,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,POTOR2,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2960,    ,+,01842,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,POTOR2,RW30, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,POTOR2,RW30,POTOR,K1,E,A,EE  , ,   ,CF, ,MQG,K1,D, ,      ,2460,0177,2460,0081,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,POTOR2,CLOVA,POTOR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,POTOR2,CLOVA,CLOVA,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,1690,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,POTOR2,PUW,POTOR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,POTOR2,PUW,PUW,K1,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,3490,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,H08-Z,BIDDY,BIDDY,K1,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,F,S;
APPCH:020,A,H08-Z,BIDDY,EVOYU,K1,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1424,0109,+,04300,     ,     , ,   ,    ,   , , , , , ,A,F,S;
