APPCH:010,A,P15,GLENE,GLENE,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P15,GLENE,DULAH,K3,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,3500,0154,+,03500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P15,GLENE,IJENE,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,0600,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P15,MADUP,MADUP,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P15,MADUP,CHUUI,K3,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,2220,0144,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P15,MADUP,IJENE,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2400,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P15, ,IJENE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P15, ,KALWE,K3,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1500,0050,+,03000,     ,     , ,   ,    ,   ,RW15,K3,P,G, ,P,P,S;
APPCH:030,P,P15, ,RW15,K3,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1500,0050, ,01265,     ,     , ,   ,-327,   , , , , , ,P,P,S;
APPCH:040,P,P15, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P15, ,GLENE,K3,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P15, ,GLENE,K3,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0240,0040,+,03600,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P33,GLENE,GLENE,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P33,GLENE,GIGAW,K3,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,1110,0080,+,03600,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P33,GLENE,BYIES,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,0600,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P33,PSFIC,PSFIC,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P33,PSFIC,ULEBE,K3,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,3260,0135,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P33,PSFIC,BYIES,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2400,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P33, ,BYIES,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P33, ,AXCED,K3,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,3300,0050,+,02800,     ,     , ,   ,    ,   ,RW33,K3,P,G, ,P,P,S;
APPCH:030,P,P33, ,RW33,K3,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,3300,0050, ,01228,     ,     , ,   ,-296,   , , , , , ,P,P,S;
APPCH:040,P,P33, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3300,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P33, ,GLENE,K3,E,A,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P33, ,GLENE,K3,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0240,0040,+,03600,     ,     , ,   ,    ,   , , , , , ,P,P,S;
RWY:RW03 ,     ,      ,01194,D,    , ,   ;N41345331,W095202829,0000;
RWY:RW15 ,     ,      ,01231,D,    , ,   ;N41352367,W095203501,0000;
RWY:RW21 ,     ,      ,01194,D,    , ,   ;N41350631,W095201387,0000;
RWY:RW33 ,     ,      ,01194,D,    , ,   ;N41344692,W095201236,0000;
