RWY:RW15 ,     ,      ,00260, ,    , ,   ;
RWY:RW16 ,     ,      ,00260, ,    , ,   ;N64000942,W016564241,0000;
RWY:RW33 ,     ,      ,00260, ,    , ,   ;
RWY:RW34 ,     ,      ,00260, ,    , ,   ;N63594250,W016560857,0000;
