SID:010,1,ASATO9,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0400,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,ASATO9,RW04, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ASATO9,RW04,ASATO,RO,E,A,EE  , ,   ,CF, ,ONC,RO,D, ,      ,2198,0183,2200,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ASATO9,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2200,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,ASATO9,RW22,ASATO,RO,E,A,EE  , ,   ,CF, ,ONC,RO,D, ,      ,2198,0183,2200,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AZEFU3,RW04, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0400,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,AZEFU3,RW04,AZEFU,RO,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AZEFU3,RW04,INOBE,RJ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AZEFU3,RW22, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2200,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,AZEFU3,RW22,AZEFU,RO,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AZEFU3,RW22,INOBE,RJ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AZEFU3,INOBE,INOBE,RJ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,AZEFU3,INOBE,MEKAX,RO,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HORAI1,RW04, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0400,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,HORAI1,RW04,HORAI,RO,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HORAI1,RW22, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2200,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,HORAI1,RW22,KB200,RO,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HORAI1,RW22,HORAI,RO,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MEKA3N,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0400,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MEKA3N,RW04,MEKAX,RO,E,A,EE  , ,   ,CF, ,ONC,RO,D, ,      ,0260,0652,0260,0640, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MEKA3N,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2200,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MEKA3N,RW22, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,MEKA3N,RW22,MEKAX,RO,E,A,EE  , ,   ,CF, ,ONC,RO,D, ,      ,0260,0652,0260,0630, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NEORI2,RW04, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0400,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,NEORI2,RW04,NEORI,RJ,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NEORI2,RW22, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2200,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,NEORI2,RW22,NEORI,RJ,E,A,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NEORI2,MEKAX,NEORI,RJ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,NEORI2,MEKAX,MEKAX,RO,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
