APPCH:010,A,D10,NDD1,NDD,VA,D, ,V  H, ,   ,FD, ,NDD,VA,D, ,      ,0000,0000,3040,0080,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,NDD1,FD10,VO,P,C,EE  ,L,   ,CF,Y,NDD,VA,D, ,      ,2800,0059,1000,0030,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10,NDD2,NDD,VA,D, ,V  H, ,   ,FD, ,NDD,VA,D, ,      ,0000,0000,2920,0080,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,NDD2,FD10,VO,P,C,EE  ,L,   ,CF,Y,NDD,VA,D, ,      ,2800,0059,1000,0030,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D10, ,FD10,VO,P,C,E  F, ,   ,IF, ,NDD,VA,D, ,      ,2800,0059,    ,    ,+,02800,     ,     , ,   ,    ,   ,NDD,VA,D, , ,0, ,S;
APPCH:030,D,D10, ,RW10,VO,P,G,G  M, ,   ,CF, ,NDD,VA,D, ,      ,2817,0011,1000,0048, ,01291,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D10, ,NDD,VA,D, ,VYM , ,   ,CF, ,NDD,VA,D, ,      ,0000,0000,1000,0012, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D10, ,NDD,VA,D, ,V   , ,   ,FA, ,NDD,VA,D, ,      ,0000,0000,1000,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D10, ,NDD,VA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D10, ,NDD,VA,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3040,T010,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28,NDD1,NDD,VA,D, ,V  H, ,   ,FD, ,NDD,VA,D, ,      ,0000,0000,0660,0070,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28,NDD1,FD28,VO,P,C,EE  ,R,   ,CF,Y,NDD,VA,D, ,      ,0930,0049,2730,0030,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28,NDD2,NDD,VA,D, ,V  H, ,   ,FD, ,NDD,VA,D, ,      ,0000,0000,0800,0070,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28,NDD2,FD28,VO,P,C,EE  ,R,   ,CF,Y,NDD,VA,D, ,      ,0930,0049,2730,0030,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D28, ,FD28,VO,P,C,E  F, ,   ,IF, ,NDD,VA,D, ,      ,0930,0049,    ,    ,+,02800,     ,     , ,   ,    ,   ,NDD,VA,D, , ,0, ,S;
APPCH:030,D,D28, ,NDD,VA,D, ,V  M, ,   ,CF, ,NDD,VA,D, ,      ,0000,0000,2730,0049, ,01256,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D28, ,NDD,VA,D, ,V M , ,   ,FA, ,NDD,VA,D, ,      ,0000,0000,2730,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D28, ,NDD,VA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D28, ,NDD,VA,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0660,T010,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW10 ,     ,      ,01241, ,    , ,   ;N19105790,E077185290,0000;
RWY:RW28 ,     ,      ,01241, ,    , ,   ;N19104840,E077201110,0000;
