SID:010,2,ATV51D,RW11,D356R,ZU,P,C,EY  , ,   ,CF, ,ZYG,ZU,D, ,      ,3560,0175,1150,0110, ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,ATV51D,RW11, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ATV51D,RW11,ZYG,ZU,D, ,V   , ,   ,CF, ,ZYG,ZU,D, ,      ,0000,0000,1850,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ATV51D,RW11,ATVAX,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVA9C,RW01,DER01,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,ATVA9C,RW01,TT401,ZU,P,C,E   , ,   ,CF, ,CZH,ZU,D, ,      ,1104,0416,0100,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATVA9C,RW01,TT402,ZU,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATVA9C,RW01,TT461,ZU,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATVA9C,RW01,TT463,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATVA9C,RW01,ATVAX,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVA9E,RW02,TT410,ZU,P,C,EYC , ,   ,CF, ,ZGA,ZU,D, ,      ,2231,0216,0250,0010, ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,ATVA9E,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0400,    ,+,02470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATVA9E,RW02,TT461,ZU,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATVA9E,RW02,TT462,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATVA9E,RW02,TT463,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATVA9E,RW02,ATVAX,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVA9G,RW20,DER20,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,ATVA9G,RW20,TT422,ZU,P,C,EYC , ,   ,CF, ,CZH,ZU,D, ,      ,1389,0490,2050,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATVA9G,RW20,TT823,ZU,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATVA9G,RW20,ATVAX,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVA9H,RW19,DER19,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,ATVA9H,RW19,TT432,ZU,P,C,EYC , ,   ,CF, ,CZH,ZU,D, ,      ,1408,0440,2200,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATVA9H,RW19,ATVAX,ZU,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVA9K,RW11,DER11,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:015,5,ATVA9K,RW11,TT811,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ATVA9K,RW11,TT461,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATVA9K,RW11,TT462,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATVA9K,RW11,TT463,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATVA9K,RW11,ATVAX,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOK09D,RW01,DER01,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,BOK09D,RW01, , , , ,    , ,   ,CD, ,WFX,ZU,D, ,      ,    ,    ,0100,0089, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOK09D,RW01,WFX,ZU,D, ,V   , ,   ,CF, ,WFX,ZU,D, ,      ,0000,0000,0130,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOK09D,RW01, , , , ,    , ,   ,CD, ,WFX,ZU,D, ,      ,    ,    ,0530,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOK09D,RW01,CDX,ZU,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOK09D,RW01,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,BOK19D,RW19,DER19,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:010,2,BOK19D,RW19, , , , ,    , ,   ,CD, ,ICT,ZU,D, ,      ,    ,    ,2200,0086, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BOK19D,RW19, , , , ,    , ,   ,CD, ,ICT,ZU,D, ,      ,    ,    ,2200,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOK19D,RW19, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOK19D,RW19,D201T,ZU,P,C,E   , ,   ,CF, ,BHS,ZU,D, ,      ,1254,0259,0210,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOK19D,RW19,WFX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOK19D,RW19,CDX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BOK19D,RW19,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOK29D,RW02,D025C,ZU,P,C,EY  , ,   ,CF, ,ZGA,ZU,D, ,      ,2231,0215,0250,0020, ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,BOK29D,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0400,    ,+,02470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOK29D,RW02, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOK29D,RW02,ZGA,ZU,D, ,VY  , ,   ,CF, ,ZGA,ZU,D, ,      ,0000,0000,0400,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOK29D,RW02,CDX,ZU,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOK29D,RW02,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOK39D,RW20,D205Q,ZU,P,C,EY  , ,   ,CF, ,BHS,ZU,D, ,      ,1687,0285,2050,0150, ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,BOK39D,RW20, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOK39D,RW20,D201T,ZU,P,C,E   , ,   ,CF, ,BHS,ZU,D, ,      ,1250,0253,0210,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOK39D,RW20,WFX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOK39D,RW20,CDX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOK39D,RW20,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOK51D,RW11,D210U,ZU,P,C,EY  , ,   ,CF, ,ZGA,ZU,D, ,      ,2100,0207,1150,0030, ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,BOK51D,RW11,ZGA,ZU,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOK51D,RW11,CDX,ZU,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOK51D,RW11,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOK53D,RW11,D210U,ZU,P,C,EY  , ,   ,CF, ,ZGA,ZU,D, ,      ,2100,0207,1150,0030, ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,BOK53D,RW11, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOK53D,RW11,ZGA38,ZU,P,C,EY  , ,   ,CF, ,ZGA,ZU,D, ,      ,2050,0380,2050,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOK53D,RW11, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOK53D,RW11,D125L,ZU,P,C,E   , ,   ,CF, ,BHS,ZU,D, ,      ,1250,0119,0250,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOK53D,RW11,WFX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BOK53D,RW11,CDX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,BOK53D,RW11,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOKI6H,RW19,DER19,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,BOKI6H,RW19,TT431,ZU,P,C,EYC , ,   ,CF, ,CZH,ZU,D, ,      ,1299,0431,2200,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOKI6H,RW19,TT436,ZU,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKI6H,RW19,TT438,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKI6H,RW19,CDX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BOKI6H,RW19,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOKI6K,RW11,DER11,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,BOKI6K,RW11,TT465,ZU,P,C,EY  , ,   ,CF, ,ZGA,ZU,D, ,      ,2099,0208,1150,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKI6K,RW11,TT467,ZU,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKI6K,RW11,TT468,ZU,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BOKI6K,RW11,WFX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BOKI6K,RW11,CDX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BOKI6K,RW11,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOKI8K,RW11,DER11,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,BOKI8K,RW11,TT465,ZU,P,C,EY  , ,   ,CF, ,ZGA,ZU,D, ,      ,2099,0208,1150,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOKI8K,RW11,ZGA,ZU,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKI8K,RW11,CDX,ZU,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKI8K,RW11,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOKI9C,RW01,DER01,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,BOKI9C,RW01,TT401,ZU,P,C,E   , ,   ,CF, ,CZH,ZU,D, ,      ,1104,0416,0100,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOKI9C,RW01,TT402,ZU,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKI9C,RW01,CDX,ZU,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKI9C,RW01,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOKI9E,RW02,TT410,ZU,P,C,EYC , ,   ,CF, ,CZH,ZU,D, ,      ,1178,0445,0250,0010, ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,BOKI9E,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0400,    ,+,02470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOKI9E,RW02,ZGA,ZU,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKI9E,RW02,CDX,ZU,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKI9E,RW02,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOKI9G,RW20,DER20,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,BOKI9G,RW20,TT422,ZU,P,C,EYC , ,   ,CF, ,CZH,ZU,D, ,      ,1389,0490,2050,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOKI9G,RW20,TT426,ZU,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKI9G,RW20,TT427,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKI9G,RW20,WFX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BOKI9G,RW20,CDX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BOKI9G,RW20,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOKI9H,RW19,DER19,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUTF,ZU,P,A, , , , ;
SID:020,5,BOKI9H,RW19,TT432,ZU,P,C,EYC , ,   ,CF, ,CZH,ZU,D, ,      ,1408,0440,2200,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOKI9H,RW19,TT426,ZU,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKI9H,RW19,TT427,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKI9H,RW19,WFX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BOKI9H,RW19,TT438,ZU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BOKI9H,RW19,CDX,ZU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BOKI9H,RW19,BOKIR,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUV09D,RW01,DER01,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,LUV09D,RW01, , , , ,    , ,   ,CD, ,WFX,ZU,D, ,      ,    ,    ,0100,0089, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUV09D,RW01,WFX,ZU,D, ,V   , ,   ,CF, ,WFX,ZU,D, ,      ,0000,0000,0130,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUV09D,RW01, , , , ,    , ,   ,CD, ,WFX,ZU,D, ,      ,    ,    ,0530,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUV09D,RW01,ZYG,ZU,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LUV09D,RW01,LUVEN,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,LUV19D,RW19,DER19,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:010,2,LUV19D,RW19, , , , ,    , ,   ,CD, ,ICT,ZU,D, ,      ,    ,    ,2200,0086, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LUV19D,RW19, , , , ,    , ,   ,CD, ,ICT,ZU,D, ,      ,    ,    ,2200,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUV19D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUV19D,RW19,LUVEN,ZU,E,A,EEC , ,   ,CF, ,BHS,ZU,D, ,      ,1894,0677,1990,0360, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUV29D,RW02,D025C,ZU,P,C,EY  , ,   ,CF, ,ZGA,ZU,D, ,      ,2231,0215,0250,0020, ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,LUV29D,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0400,    ,+,02470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUV29D,RW02, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUV29D,RW02,ZYG,ZU,D, ,V   , ,   ,CF, ,ZYG,ZU,D, ,      ,0000,0000,1850,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUV29D,RW02,LUVEN,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUV39D,RW20,D205Q,ZU,P,C,EY  , ,   ,CF, ,BHS,ZU,D, ,      ,1687,0285,2050,0150, ,     ,     ,     , ,   ,    ,   ,WFX,ZU,D, , , , , ;
SID:020,2,LUV39D,RW20, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
