STAR:020,2,BELI2A,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BELI2A,RW24,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,0620,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BELI2A,RW24,D082F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BELI2A,RW24,D062F,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1943,0947,2420,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BELI2B,RW24,BELIM,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,BELI2B,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BELI2B,RW24,D221I,UE,P,C,EY  ,R,   ,CF, ,NRG,UE,D, ,      ,1943,0904,0620,0070, ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BELI2B,RW24,FN24,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1939,0941,2420,0020, ,03670,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DELO1A,RW06,DELOK,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,DELO1A,RW06,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DELO1A,RW06,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,2420,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DELO1A,RW06,D221G,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DELO1A,RW06,FN06,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0020, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DELO1B,RW06,DELOK,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,DELO1B,RW06,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DELO1B,RW06,D216H,UE,P,C,EY  ,R,   ,CF, ,NRG,UE,D, ,      ,1979,1053,2420,0050, ,04610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DELO1B,RW06,FN06,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0020, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DELO2A,RW24,DELOK,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,DELO2A,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DELO2A,RW24,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,0620,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DELO2A,RW24,D082F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DELO2A,RW24,D062F,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1943,0947,2420,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DELO2B,RW24,DELOK,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,DELO2B,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DELO2B,RW24, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DELO2B,RW24,D082H,UE,P,C,EY  , ,   ,CF, ,NRG,UE,D, ,      ,1917,0953,0620,0070, ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DELO2B,RW24,FN24,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1939,0941,2420,0020, ,03670,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEGE1A,RW06,MEGEP,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,MEGE1A,RW06,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MEGE1A,RW06,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,2420,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MEGE1A,RW06,D259F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MEGE1A,RW06,FN06,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0010, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEGE1B,RW06,MEGEP,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,MEGE1B,RW06,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MEGE1B,RW06,D266H,UE,P,C,EY  ,L,   ,CF, ,NRG,UE,D, ,      ,2006,1008,2420,0050, ,04610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MEGE1B,RW06,FN06,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0020, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEGE2A,RW24,MEGEP,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,MEGE2A,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MEGE2A,RW24,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,0620,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MEGE2A,RW24,D082F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MEGE2A,RW24,D062F,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1943,0947,2420,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEGE2B,RW24,MEGEP,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,MEGE2B,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MEGE2B,RW24, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0170,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MEGE2B,RW24,D221I,UE,P,C,EY  , ,   ,CF, ,NRG,UE,D, ,      ,1943,0904,0620,0070, ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MEGE2B,RW24,FN24,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1939,0941,2420,0020, ,03670,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PEMU1A,RW06,PEMUK,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,PEMU1A,RW06,P,UE,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PEMU1A,RW06,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,2420,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PEMU1A,RW06,D221G,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,PEMU1A,RW06,FN06,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0020, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PEMU1B,RW06,PEMUK,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,PEMU1B,RW06,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PEMU1B,RW06,D216H,UE,P,C,EY  ,R,   ,CF,Y,NRG,UE,D, ,      ,1979,1053,2420,0060, ,04610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PEMU1B,RW06,FN06,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0020, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PEMU2A,RW24,PEMUK,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,PEMU2A,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PEMU2A,RW24,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,0620,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PEMU2A,RW24,D082F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,PEMU2A,RW24,D062F,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1943,0947,2420,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PEMU2B,RW24,PEMUK,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,PEMU2B,RW24,P,UE,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PEMU2B,RW24,D082F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PEMU2B,RW24,D062F,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1943,0947,2420,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UMGE1A,RW06,UMGER,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,UMGE1A,RW06,P,UE,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UMGE1A,RW06,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,2420,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,UMGE1A,RW06,D221G,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,UMGE1A,RW06,FN06,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0020, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UMGE1B,RW06,UMGER,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,UMGE1B,RW06,P,UE,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UMGE1B,RW06,D221G,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,UMGE1B,RW06,FN06,UE,P,C,EE  ,R,   ,CF,Y,NRG,UE,D, ,      ,1989,1023,0620,0020, ,03960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UMGE2A,RW24,UMGER,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,UMGE2A,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
