RWY:RW09 ,     ,      ,00895, ,    , ,   ;N39554891,W084010089,0000;
RWY:RW10 ,     ,      ,00895, ,    , ,   ;
RWY:RW27 ,     ,      ,00895, ,    , ,   ;N39554926,W084003546,0000;
RWY:RW28 ,     ,      ,00895, ,    , ,   ;
