SID:010,2,LOSA1B,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,06000,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,LOSA1B,RW13B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LOSA1B,RW13B,LOSAN,OI,E,A,EEC ,L,   ,TF,Y, , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIDM1A,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,MIDM1A,RW31B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,3050,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIDM1A,RW31B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MIDM1A,RW31B,MIDMO,OI,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,3259,0600,3270,0510,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIDM1E,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,MIDM1E,RW13B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIDM1E,RW13B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MIDM1E,RW13B,MIDMO,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIDM1F,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,MIDM1F,RW31B,MSD,OI,D,B,E   , ,   ,FA, ,MSD,OI,D, ,      ,2516,0006,3120,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIDM1F,RW31B,MIDMO,OI,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,3259,0600,3270,0550,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIDM1K,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,MIDM1K,RW13B,MSD,OI,D,B,E   , ,   ,FA, ,MSD,OI,D, ,      ,2516,0006,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIDM1K,RW13B,MSD,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MIDM1K,RW13B,MIDMO,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOTS1A,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,NOTS1A,RW31B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,3050,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOTS1A,RW31B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOTS1A,RW31B,NOTSO,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOTS1D,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,NOTS1D,RW13B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOTS1D,RW13B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOTS1D,RW13B,NOTSO,OI,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1827,0599,1830,0500, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOTS1E,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,NOTS1E,RW13B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOTS1E,RW13B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOTS1E,RW13B,NOTSO,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOTS1F,RW31B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3100,    ,+,08000,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,NOTS1F,RW31B,MSD,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOTS1F,RW31B,NOTSO,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOTS1J,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,NOTS1J,RW13B,MSD,OI,D,B,E   , ,   ,FA, ,MSD,OI,D, ,      ,2516,0006,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOTS1J,RW13B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOTS1J,RW13B,NOTSO,OI,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1827,0599,1820,0500, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOTS1K,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,NOTS1K,RW13B,MSD,OI,D,B,E   , ,   ,FA, ,MSD,OI,D, ,      ,2516,0006,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOTS1K,RW13B,MSD,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOTS1K,RW13B,NOTSO,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORDO1A,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,ORDO1A,RW31B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,3050,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ORDO1A,RW31B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ORDO1A,RW31B,ORDOB,OI,E,A,EEC ,R,   ,TF,Y, , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORDO1B,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,ORDO1B,RW31B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,3050,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ORDO1B,RW31B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ORDO1B,RW31B,ORDOB,OI,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,2685,0599,2690,0370, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORDO1C,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,06000,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:030,2,ORDO1C,RW13B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ORDO1C,RW13B,ORDOB,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1A,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,PAMT1A,RW31B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,3050,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAMT1A,RW31B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAMT1A,RW31B,PAMTU,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1B,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,PAMT1B,RW31B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,3050,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAMT1B,RW31B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAMT1B,RW31B,MSD,OI,D, ,V   , ,   ,FD, ,MSD,OI,D, ,      ,0000,0000,1060,0300,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PAMT1B,RW31B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PAMT1B,RW31B,PAMTU,OA,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1268,0965,1270,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1C,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,PAMT1C,RW13B,PAMTU,OA,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1268,0965,1270,0950, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1D,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,PAMT1D,RW13B,MSD,OI,D, ,V   , ,   ,FD, ,MSD,OI,D, ,      ,0000,0000,1060,0300,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAMT1D,RW13B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAMT1D,RW13B,PAMTU,OA,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1268,0965,1270,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1F,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,PAMT1F,RW31B,MSD,OI,D,B,E   , ,   ,FA, ,MSD,OI,D, ,      ,2516,0006,3120,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAMT1F,RW31B,MSD,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAMT1F,RW31B,PAMTU,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1G,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,PAMT1G,RW31B,MSD,OI,D,B,E   , ,   ,FA, ,MSD,OI,D, ,      ,2516,0006,3120,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAMT1G,RW31B,MSD,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAMT1G,RW31B,MSD,OI,D,B,E   , ,   ,FD, ,MSD,OI,D, ,      ,2516,0006,1050,0300,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PAMT1G,RW31B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PAMT1G,RW31B,PAMTU,OA,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1268,0965,1270,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1H,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,PAMT1H,RW13B,PAMTU,OA,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1268,0965,1270,0950, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAMT1J,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,PAMT1J,RW13B,MSD,OI,D,B,E   , ,   ,FD, ,MSD,OI,D, ,      ,2516,0006,1050,0300,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAMT1J,RW13B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAMT1J,RW13B,PAMTU,OA,E,A,EEC , ,   ,CF, ,MSD,OI,D, ,      ,1268,0965,1270,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAMI1A,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,RAMI1A,RW31B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,3050,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAMI1A,RW31B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RAMI1A,RW31B,RAMIL,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAMI1E,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D, , , , , ;
SID:020,2,RAMI1E,RW13B,MSD,OI,D, ,V   , ,   ,FA, ,MSD,OI,D, ,      ,0000,0000,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAMI1E,RW13B,MSD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RAMI1E,RW13B,RAMIL,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAMI1F,RW31B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3100,    ,+,08000,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,RAMI1F,RW31B,MSD,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAMI1F,RW31B,RAMIL,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAMI1K,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,03670,     ,08000, ,   ,    ,   ,MSD,OI,D,B, , , , ;
SID:020,2,RAMI1K,RW13B,MSD,OI,D,B,E   , ,   ,FA, ,MSD,OI,D, ,      ,2516,0006,1300,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAMI1K,RW13B,MSD,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RAMI1K,RW13B,RAMIL,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOTE1N,ALL,BOTEK,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,280,    ,   ,MSD,OI,D, , , , , ;
STAR:015,2,BOTE1N,ALL,MS30K,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:020,2,BOTE1N,ALL,D300O,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BOTE1N,ALL,MSD,OI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOTE1Q,RW13B,BOTEK,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,280,    ,   ,MSD,OI,D, , , , , ;
STAR:020,2,BOTE1Q,RW13B,MS30L,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:030,2,BOTE1Q,RW13B,D309Q,OI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EMES1N,ALL,EMESA,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,MSD,OI,D, , , , , ;
STAR:020,2,EMES1N,ALL,D239Q,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EMES1N,ALL,D239J,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EMES1N,ALL,MSD,OI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EMES1P,RW31B,EMESA,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,MSD,OI,D, , , , , ;
STAR:020,2,EMES1P,RW31B,D239P,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EMES1P,RW31B,D180P,OI,P,C,E   ,L,   ,AF, ,MSD,OI,D, ,      ,1800,0160,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EMES1P,RW31B,D134P,OI,P,C,EE H,L,   ,AF, ,MSD,OI,D, ,      ,1340,0160,1800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EMES1Q,RW13B,EMESA,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,MSD,OI,D, , , , , ;
STAR:020,2,EMES1Q,RW13B,D239Q,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EMES1Q,RW13B,D270Q,OI,P,C,E   ,R,   ,AF, ,MSD,OI,D, ,      ,2700,0170,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EMES1Q,RW13B,D309Q,OI,P,C,EE H,R,   ,AF, ,MSD,OI,D, ,      ,3090,0170,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LOSA1N,ALL,LOSAN,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,MSD,OI,D, , , , , ;
STAR:020,2,LOSA1N,ALL,D203Q,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LOSA1N,ALL,D203J,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LOSA1N,ALL,MSD,OI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LOSA1P,RW31B,LOSAN,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,MSD,OI,D, , , , , ;
STAR:020,2,LOSA1P,RW31B,D203P,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
