SID:010,2,TOS01D,RW05,D041B,ZP,P,C,EY  , ,   ,CF, ,LUM,ZP,D, ,      ,0410,0018,0460,0020, ,     ,     ,     , ,   ,    ,   ,LUM,ZP,D, , , , , ;
SID:020,2,TOS01D,RW05, , , , ,    , ,   ,CD, ,LUM,ZP,D, ,      ,    ,    ,0410,0170,+,08700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,TOS01D,RW05, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TOS01D,RW05,LUM,ZP,D, ,V   , ,   ,CF, ,LUM,ZP,D, ,      ,0000,0000,1970,0160, ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,TOS01D,RW05,TOSEM,ZP,E,A,EEC ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TOS11D,RW23, , , , ,    , ,   ,CD, ,LUM,ZP,D, ,      ,    ,    ,2260,0033,+,03550,     ,     , ,   ,    ,   ,LUM,ZP,D, , , , , ;
SID:020,2,TOS11D,RW23,LUM,ZP,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06240,     ,     ,-,190,    ,   , , , , , , , , ;
SID:030,2,TOS11D,RW23,D086I,ZP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TOS11D,RW23,TOSEM,ZP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOS81D,RW05,MS301,ZP,P,C,EY  , ,010,CF, ,LUM,ZP,D, ,      ,0433,0034,0460,0030,+,03940,     ,     , ,   ,    ,   ,LUM,ZP,D, , , , , ;
