SID:010,5,ETRO2C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01040,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,ETRO2C,RW07,ABMUS,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ETRO2C,RW07,ETROD,EF,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETRO2D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2480,    ,+,00830,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,ETRO2D,RW25,ULKEP,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ETRO2D,RW25,ETEVI,EF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ETRO2D,RW25,ETROD,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EVRI2C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01040,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,EVRI2C,RW07,ABMUS,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,EVRI2C,RW07,EVRIG,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EVRI3D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2480,    ,+,00830,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,EVRI3D,RW25,ULKEP,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,EVRI3D,RW25,JAXSE,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,EVRI3D,RW25,EVRIG,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODRU1C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01040,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,ODRU1C,RW07,ABMUS,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ODRU1C,RW07,KI362,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ODRU1C,RW07,JAXSE,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ODRU1C,RW07,ODRUB,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODRU1D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2480,    ,+,00830,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,ODRU1D,RW25,ULKEP,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ODRU1D,RW25,ODRUB,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UBIG2C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01040,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,UBIG2C,RW07,ABMUS,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,UBIG2C,RW07,KI362,EF,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,UBIG2C,RW07,UBIGA,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UBIG2D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2480,    ,+,00830,     ,05000, ,   ,    ,   ,EFKI,EF,P,A, , , , ;
SID:020,5,UBIG2D,RW25,ULKEP,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,UBIG2D,RW25,UBIGA,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ETRO3A,RW07,ETROD,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFKI,EF,P,A, , , , ;
STAR:020,5,ETRO3A,RW07,ETEVI,EF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ETRO3A,RW07,LADID,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ETRO3B,RW25,ETROD,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFKI,EF,P,A, , , , ;
STAR:030,5,ETRO3B,RW25,EMBAN,EF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,240,    ,   , , , , , , , , ;
