APPCH:010,A,D18,BHA,BHA,OE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:015,A,D18,BHA,D287P,OE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,BHA,D001P,OE,P,C,E   ,R,   ,AF, ,BSH,OE,D, ,      ,0010,0160,2870,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,BHA,APDAL,OE,P,C,EE  , ,   ,CF, ,BSH,OE,D, ,      ,0005,0060,1810,0100,+,05300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,BSH,BSH,OE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,BSH,APDAL,OE,P,C,E  A, ,   ,CF, ,BSH,OE,D, ,      ,0005,0060,0010,0060,+,05900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,BSH,APDAL,OE,P,C,E   ,R,   ,PI, ,BSH,OE,D, ,      ,0005,0060,3160,0100,+,05900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18,BSH,APDAL,OE,P,C,EE  , ,   ,CF, ,BSH,OE,D, ,      ,0005,0060,1810,0080,+,05300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,D036P,D036P,OE,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,D036P,D001P,OE,P,C,E   ,L,   ,AF, ,BSH,OE,D, ,      ,0010,0160,0360,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,D036P,APDAL,OE,P,C,EE  , ,   ,CF, ,BSH,OE,D, ,      ,0005,0060,1810,0100,+,05300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,APDAL,OE,P,C,E  F, ,   ,IF, ,BSH,OE,D, ,      ,0005,0060,    ,    ,+,05300,     ,15000, ,   ,    ,   ,BSH,OE,D, , ,0, ,S;
APPCH:030,D,D18, ,MD18,OE,P,C,E  M, ,   ,CF, ,BSH,OE,D, ,      ,0010,0017,1810,0043, ,04089,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D18, ,BSH,OE,D, ,V M , ,   ,CF, ,BSH,OE,D, ,      ,0000,0000,1810,0017,+,04290,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,D,D18, ,BSH,OE,D, ,V   , ,   ,FA, ,BSH,OE,D, ,      ,0000,0000,1810,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
