STAR:010,5,ARBE2A,RW26,ARBEV,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,ARBE2A,RW26,SISVU,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ARBE2A,RW26,MITKU,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ARBE2B,RW08,ARBEV,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,ARBE2B,RW08,DOMMU,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ARBE2B,RW08,TIPUB,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ATSE2A,RW26,ATSEN,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,ATSE2A,RW26,NAKUP,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ATSE2A,RW26,MITKU,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ATSE2B,RW08,ATSEN,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,ATSE2B,RW08,BOZUS,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ATSE2B,RW08,TIPUB,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ERTO2A,RW26,ERTOP,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,ERTO2A,RW26,MITKU,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ERTO2B,RW08,ERTOP,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,ERTO2B,RW08,BOZUS,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ERTO2B,RW08,TIPUB,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,USUP2A,RW26,USUPO,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,USUP2A,RW26,SISVU,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,USUP2A,RW26,MITKU,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,USUP2B,RW08,USUPO,EF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EFHA,EF,P,A, , , , ;
STAR:020,5,USUP2B,RW08,DOMMU,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,USUP2B,RW08,TIPUB,EF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I26-Y,ARBEV,ARBEV,EF,E,A,E  A, ,   ,FD, ,HAL,EF,D, ,      ,2018,0163,0220,0130,+,02700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I26-Y,ARBEV, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0220,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I26-Y,ARBEV,D087K,EF,P,C,E   ,L,   ,AF, ,HAL,EF,D, ,      ,0870,0110,2020,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I26-Y,ARBEV, , , , , E  , ,   ,CI, ,HA,EF,P,I,      ,    ,    ,2850,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I26-Y,ATSEN,ATSEN,EF,E,A,E  A, ,   ,FD, ,HAL,EF,D, ,      ,0362,0198,2160,0130,+,02700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I26-Y,ATSEN, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2160,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I26-Y,ATSEN,D060K,EF,P,C,E   ,R,   ,AF, ,HAL,EF,D, ,      ,0600,0110,0360,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
