APPCH:010,A,N27,LND,LND,EG,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N27,LND,LANLO,EG,E,A,E  C, ,   ,CF, ,LND,EG,D, ,      ,2355,0150,2360,0150, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N27,LND,FN27,EG,P,C,EE  , ,   ,CF, ,LND,EG,D, ,      ,2360,0230,2360,0080, ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N27,STM2,STM,EG,D,B,EY C, ,   ,FC, ,LND,EG,D, ,      ,2434,0286,1050,0075, ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N27,STM2,FN27,EG,P,C,EE  ,L,   ,CF,Y,LND,EG,D, ,      ,2360,0230,2710,0010, ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N27, ,FN27,EG,P,C,E  F, ,   ,IF, ,STM,EG,D,B,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   ,STM,EG,D,B, ,0, ,S;
APPCH:030,N,N27, ,STM,EG,D,B,E  M, ,   ,CF, ,STM,EG,D,B,      ,    ,    ,2710,0065, ,00123,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N27, ,STM,EG,D,B,E M , ,   ,FA, ,LND,EG,D, ,      ,2434,0286,2710,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N27, ,STM,EG,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N32,STM2,STM,EG,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N32,STM2,STM,EG,D,B,EY  , ,   ,FC, ,LND,EG,D, ,      ,2434,0286,1590,0075, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N32,STM2,FN32,EG,P,C,EE  ,L,   ,CF,Y,LND,EG,D, ,      ,2344,0282,3240,0035, ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N32, ,FN32,EG,P,C,E  F, ,   ,IF, ,STM,EG,D,B,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   ,STM,EG,D,B, ,0, ,S;
APPCH:030,N,N32, ,RW32,EG,P,G,G  M, ,   ,CF, ,STM,EG,D,B,      ,    ,    ,3240,0043, ,00132,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N32, ,STM,EG,D,B,EYM , ,   ,CF, ,LND,EG,D, ,      ,2434,0286,3240,0002, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N32, ,STM,EG,D,B,E   , ,   ,FA, ,LND,EG,D, ,      ,2434,0286,3240,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N32, ,STM,EG,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW09 ,     ,      ,00103, ,    , ,   ;N49544780,W006174344,0000;
RWY:RW14 ,-0950,      ,00104, ,    , ,   ;N49545521,W006174014,0000;
RWY:RW27 ,     ,      ,00105, ,    , ,   ;N49544862,W006171836,0000;
RWY:RW32 ,+0950,      ,00082, ,    , ,   ;N49544045,W006172054,0000;
