SID:010,5,BOMO1E,RW16C,JN241,OE,P,C,EY  , ,   ,CF, ,JDW,OE,D, ,      ,1483,0088,1560,0050,+,01600,     ,13000,-,210,    ,   ,OEJN,OE,P,A, , , , ;
SID:020,5,BOMO1E,RW16C,JN242,OE,P,C,E   , ,   ,CF, ,JDW,OE,D, ,      ,1362,0181,1230,0097,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOMO1E,RW16C,ORPAR,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOMO1E,RW16C,RIBIL,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOMO1E,RW16C,JN397,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BOMO1E,RW16C,BOMOX,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOMO1F,RW16R,JN251,OE,P,C,EY  , ,   ,CF, ,JDW,OE,D, ,      ,1557,0127,1560,0100,+,03200,     ,13000,-,210,    ,   ,OEJN,OE,P,A, , , , ;
SID:020,5,BOMO1F,RW16R,JN252,OE,P,C,E   ,R,   ,CF,Y,JDW,OE,D, ,      ,2216,0142,2970,0120,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOMO1F,RW16R,JN322,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOMO1F,RW16R,JN324,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOMO1F,RW16R,BOMOX,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOMO1G,RW16R, , , , ,    , ,   ,VD, ,JDW,OE,D, ,      ,    ,    ,1560,0100, ,     ,     ,13000, ,   ,    ,   ,JDW,OE,D, , , , , ;
SID:020,2,BOMO1G,RW16R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1950,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BOMO1G,RW16R,D253P,OE,P,C,EY  ,R,   ,AF, ,JDW,OE,D, ,      ,2530,0160,1650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOMO1G,RW16R,JD28E,OE,P,C,E   , ,   ,CF, ,JDW,OE,D, ,      ,2600,0280,2600,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOMO1G,RW16R,JD28F,OE,P,C,EY  ,R,   ,AF, ,JDW,OE,D, ,      ,3140,0280,2600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOMO1G,RW16R,BOMOX,OE,E,A,EEC , ,   ,CF, ,JDW,OE,D, ,      ,3175,0600,3180,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOMO1H,RW16L, , , , ,    , ,   ,VD, ,JDW,OE,D, ,      ,    ,    ,1560,0100, ,     ,     ,13000, ,   ,    ,   ,JDW,OE,D, , , , , ;
SID:020,2,BOMO1H,RW16L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2000,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BOMO1H,RW16L,D253P,OE,P,C,EY  ,R,   ,AF, ,JDW,OE,D, ,      ,2530,0160,1650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOMO1H,RW16L,JD28E,OE,P,C,E   , ,   ,CF, ,JDW,OE,D, ,      ,2600,0280,2600,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOMO1H,RW16L,JD28F,OE,P,C,EY  ,R,   ,AF, ,JDW,OE,D, ,      ,3140,0280,2600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOMO1H,RW16L,BOMOX,OE,E,A,EEC , ,   ,CF, ,JDW,OE,D, ,      ,3175,0600,3180,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOMO1J,RW16C, , , , ,    , ,   ,VD, ,JDW,OE,D, ,      ,    ,    ,1560,0100, ,     ,     ,13000, ,   ,    ,   ,JDW,OE,D, , , , , ;
SID:020,2,BOMO1J,RW16C, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1950,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BOMO1J,RW16C,D253P,OE,P,C,EY  ,R,   ,AF, ,JDW,OE,D, ,      ,2530,0160,1650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOMO1J,RW16C,JD28E,OE,P,C,E   , ,   ,CF, ,JDW,OE,D, ,      ,2600,0280,2600,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOMO1J,RW16C,JD28F,OE,P,C,EY  ,R,   ,AF, ,JDW,OE,D, ,      ,3140,0280,2600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOMO1J,RW16C,BOMOX,OE,E,A,EEC , ,   ,CF, ,JDW,OE,D, ,      ,3175,0600,3180,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOMO1L,RW34C, , , , ,    , ,   ,VD, ,JDW,OE,D, ,      ,    ,    ,3360,0040, ,     ,     ,13000, ,   ,    ,   ,JDW,OE,D, , , , , ;
SID:020,2,BOMO1L,RW34C,D334Z,OE,P,C,E   , ,   ,CF, ,JDW,OE,D, ,      ,3338,0260,3340,0230, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BOMO1L,RW34C,D323Z,OE,P,C,EY  ,L,   ,AF, ,JDW,OE,D, ,      ,3230,0260,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOMO1L,RW34C,BOMOX,OE,E,A,EEC , ,   ,CF, ,JDW,OE,D, ,      ,3175,0600,3180,0340, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOMO1M,RW34L, , , , ,    , ,   ,VD, ,JDW,OE,D, ,      ,    ,    ,3360,0040, ,     ,     ,13000, ,   ,    ,   ,JDW,OE,D, , , , , ;
SID:020,2,BOMO1M,RW34L,D334Z,OE,P,C,E   , ,   ,CF, ,JDW,OE,D, ,      ,3338,0260,3340,0220, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BOMO1M,RW34L,D323Z,OE,P,C,EY  ,L,   ,AF, ,JDW,OE,D, ,      ,3230,0260,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOMO1M,RW34L,BOMOX,OE,E,A,EEC , ,   ,CF, ,JDW,OE,D, ,      ,3175,0600,3180,0340, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOMO1N,RW34R, , , , ,    , ,   ,VD, ,JDW,OE,D, ,      ,    ,    ,3360,0060, ,     ,     ,13000, ,   ,    ,   ,JDW,OE,D, , , , , ;
SID:020,2,BOMO1N,RW34R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3000,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
