SID:010,1,BALDY3,RW07L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0780,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BALDY3,RW07L, , , , ,    , ,   ,VD, ,PXR,K2,D, ,      ,    ,    ,0750,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BALDY3,RW07L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BALDY3,RW07R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0780,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BALDY3,RW07R, , , , ,    , ,   ,VD, ,PXR,K2,D, ,      ,    ,    ,0700,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BALDY3,RW07R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BALDY3,RW08, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0781,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BALDY3,RW08, , , , ,    , ,   ,VD, ,PXR,K2,D, ,      ,    ,    ,0800,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BALDY3,RW08, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BALDY3,RW25L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2580,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BALDY3,RW25L, , , , ,    , ,   ,VD, ,PXR,K2,D, ,      ,    ,    ,2400,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BALDY3,RW25L, , , , , E  ,L,   ,VM,Y, , , , ,      ,    ,    ,1400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BALDY3,RW25R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2581,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
