SID:010,T,BELVU4,RW34, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3500,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:010,2,GLASR1,ALL,GLASR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,GLASR1,ALL,JAKSN,K1,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GLASR1,ALL,WOODI,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GLASR1,ALL,HETHR,K1,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GLASR1,ALL,SEA,K1,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,OLM2,BTG,BTG,K1,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,OLM2,BTG,COUGA,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,OLM2,BTG,OLM,K1,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,OLM2,UBG,UBG,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,OLM2,UBG,OLM,K1,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OLM2,ALL,OLM,K1,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,OLM2,ALL,LACEE,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OLM2,ALL,ARVAD,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OLM2,ALL,FOURT,K1,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,OLM2,ALL,KRNT,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,3430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R16-Y,LUTSY,LUTSY,K1,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2313,0040,+,02100,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R16-Y,PAE,PAE,K1,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R16-Y,PAE,LUTSY,K1,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1576,0146,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R16-Y,WUNVA,WUNVA,K1,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R16-Y,WUNVA,LUTSY,K1,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2313,0086,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R16-Y, ,LUTSY,K1,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R16-Y, ,BLEIR,K1,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1571,0059,+,01600,     ,     , ,   ,    ,   ,TOYOL,K1,P,C, ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R16-Y, ,ZULAV,K1,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1571,0021,V,00920,00920,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R16-Y, ,TOYOL,K1,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,1571,0023, ,00185,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R16-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1571,    ,+,00432,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R16-Y, ,ZEBKU,K1,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R16-Y, ,ZEBKU,K1,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,3100,0040,+,02400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R16-Z,LUTSY,LUTSY,K1,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2313,0040,+,02100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R16-Z,PAE,PAE,K1,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R16-Z,PAE,LUTSY,K1,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1576,0146,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R16-Z,WUNVA,WUNVA,K1,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R16-Z,WUNVA,LUTSY,K1,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2313,0086,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R16-Z, ,LUTSY,K1,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R16-Z, ,WIBAT,K1,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1571,0064,+,02000,     ,     , ,   ,    ,   ,RW16,K1,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,N,          , ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R16-Z, ,RW16,K1,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1571,0043, ,00074,     ,     , ,   ,-420,   , , , , , ,A,J,S;
APPCH:040,R,R16-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1571,    ,+,00432,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R16-Z, ,ZEBKU,K1,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R16-Z, ,ZEBKU,K1,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,3100,0040,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW16 ,     ,-00158,00024,R,    , ,   ;N47295873,W122130022,0304;
RWY:RW34 ,     ,-00138,00030,V,    , ,   ;N47291220,W122125318,0340;
