APPCH:010,A,N17,CB1,CB,VG,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N17,CB1,CB,VG,D,B,EY  , ,   ,FC, ,CTG,VG,D, ,      ,1719,0487,3270,0070,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N17,CB1,FN17,VG,P,C,EE  ,R,   ,CF,Y,CTG,VG,D, ,      ,1727,0437,1650,0020,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N17,CB2,CB,VG,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N17,CB2,CB,VG,D,B,EY  , ,   ,FC, ,CTG,VG,D, ,      ,1719,0487,3330,0070,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N17,CB2,FN17,VG,P,C,EE  ,R,   ,CF,Y,CTG,VG,D, ,      ,1727,0437,1650,0020,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N17, ,FN17,VG,P,C,E  F, ,   ,IF, ,CB,VG,D,B,      ,    ,    ,    ,    ,+,01400,     ,06000, ,   ,    ,   ,CB,VG,D,B, ,0, ,S;
APPCH:030,N,N17, ,RW17,VG,P,G,GY M, ,   ,CF, ,CB,VG,D,B,      ,    ,    ,1650,0042, ,00061,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N17, ,CB,VG,D,B,E M , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N17, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1650,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N35,CB1,CB,VG,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N35,CB1,CB,VG,D,B,EY  , ,   ,FC, ,CTG,VG,D, ,      ,1719,0487,1550,0070,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N35,CB1,FN35,VG,P,C,EE  ,R,   ,CF,Y,CTG,VG,D, ,      ,1720,0535,3530,0030,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N35,CB2,CB,VG,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N35,CB2,CB,VG,D,B,EY  , ,   ,FC, ,CTG,VG,D, ,      ,1719,0487,1610,0070,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N35,CB2,FN35,VG,P,C,EE  ,R,   ,CF,Y,CTG,VG,D, ,      ,1720,0535,3530,0030,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N35, ,FN35,VG,P,C,E  F, ,   ,IF, ,CB,VG,D,B,      ,    ,    ,    ,    ,+,01400,     ,06000, ,   ,    ,   ,CB,VG,D,B, ,0, ,S;
APPCH:030,N,N35, ,RW35,VG,P,G,GY M, ,   ,CF, ,CB,VG,D,B,      ,    ,    ,3530,0042, ,00062,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N35, ,CB,VG,D,B,E M , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N35, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3530,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW17 ,     ,      ,00011, ,    , ,   ;N21280279,E091574069,0000;
RWY:RW35 ,     ,      ,00012, ,    , ,   ;N21263499,E091575828,0000;
