APPCH:020,A,R28-Y,SUBER,DUWOT,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:010,R,R28-Y, ,DUWOT,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,18000, ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,R,R28-Y, ,DONNO,K7,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2760,0050,+,01600,     ,     , ,   ,    ,   ,RW28,K7,P,G, ,A,P,S;
APPCH:030,R,R28-Y, ,RW28,K7,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2760,0048, ,00068,     ,     , ,   ,-300,   , , , , , ,A,P,S;
APPCH:040,R,R28-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2760,    ,+,00600,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:050,R,R28-Y, ,ITEGE,K7,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , ,A,P,S;
APPCH:060,R,R28-Y, ,MADEN,K7,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:070,R,R28-Y, ,MADEN,K7,P,C,EE H,L,020,HM, , , , , ,      ,    ,    ,0110,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,A,P,S;
APPCH:010,A,R28-Z,DUWOT,DUWOT,K7,P,C,EE C,L,010,HF, , , , , ,      ,    ,    ,2760,0040,+,01600,     ,18000,-,200,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Z,JETSO,JETSO,K7,E,A,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,13000,01700,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R28-Z,JETSO,DUWOT,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,01600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Z,SUBER,SUBER,K7,E,A,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,13000,01700,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R28-Z,SUBER,DUWOT,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,01600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R28-Z, ,DUWOT,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,01600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R28-Z, ,DONNO,K7,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2760,0050,+,01600,     ,     , ,   ,    ,   ,RW28,K7,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R28-Z, ,DUBTE,K7,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2760,0025,+,00800,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R28-Z, ,RW28,K7,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2760,0023, ,00068,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R28-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2760,    ,+,00600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R28-Z, ,ITEGE,K7,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R28-Z, ,MADEN,K7,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R28-Z, ,MADEN,K7,P,C,EE H,L,020,HM, , , , , ,      ,    ,    ,0110,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,T10-Y,CRG,CRG,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T10-Y,CRG,MADEN,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T10-Y,CRG,MADEN,K7,P,C,E  C,L,   ,HF, , , , , ,      ,    ,    ,0110,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T10-Y,CRG,MAVBL,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T10-Y,CRG,IKUDE,K7,P,C,E   ,R,   ,AF, ,NIP,K7,D, ,      ,2160,0060,1910,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T10-Y,CRG,GONYO,K7,P,C,EE B,R,   ,AF, ,NIP,K7,D, ,      ,2670,0060,2160,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T10-Y,GNV,GNV,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T10-Y,GNV,MADEN,K7,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T10-Y,GNV,MAVBL,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T10-Y,GNV,IKUDE,K7,P,C,E   ,R,   ,AF, ,NIP,K7,D, ,      ,2160,0060,1910,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T10-Y,GNV,GONYO,K7,P,C,EE B,R,   ,AF, ,NIP,K7,D, ,      ,2670,0060,2160,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T10-Y, ,GONYO,K7,P,C,E  I, ,   ,IF, ,NIP,K7,D, ,      ,2670,0060,    ,    ,+,01500,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T10-Y, ,COGMO,K7,P,C,E  F, ,   ,CF, ,NIP,K7,D, ,      ,2670,0050,0870,0010,+,01400,     ,     , ,   ,    ,   ,NIP,K7,D, , ,0,D,S;
APPCH:025,T,T10-Y, ,JARPU,K7,P,C,E S , ,   ,CF, ,NIP,K7,D, ,      ,2670,0030,0870,0020,+,00760,     ,     , ,   ,-297,   , , , , , ,0,D,S;
APPCH:030,T,T10-Y, ,HIVIN,K7,P,C,EY M, ,   ,CF, ,NIP,K7,D, ,      ,2670,0013,0870,0017, ,00235,     ,     , ,   ,-297,   , , , , , ,0,D,S;
APPCH:040,T,T10-Y, ,NIP,K7,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T10-Y, ,MADEN,K7,P,C,E   ,R,   ,CF, ,NIP,K7,D, ,      ,1910,0130,1910,0130,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T10-Y, ,MADEN,K7,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0110,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T10-Z,CRG,CRG,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T10-Z,CRG,MERFY,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T10-Z,CRG,MERFY,K7,P,C,E  C,L,   ,HF, , , , , ,      ,    ,    ,0260,0070, ,FL200,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T10-Z,CRG,HUXUX,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T10-Z,CRG,OJUCA,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T10-Z,CRG,MUVTE,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T10-Z,CRG,WORER,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T10-Z,CRG,IKUDE,K7,P,C,E   ,R,   ,AF, ,NIP,K7,D, ,      ,2160,0060,2060,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T10-Z,CRG,GONYO,K7,P,C,EE B,R,   ,AF, ,NIP,K7,D, ,      ,2670,0060,2160,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T10-Z,GNV,GNV,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T10-Z,GNV,JOSLA,K7,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T10-Z,GNV,MERFY,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T10-Z,GNV,HUXUX,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T10-Z,GNV,OJUCA,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T10-Z,GNV,MUVTE,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T10-Z,GNV,WORER,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T10-Z,GNV,IKUDE,K7,P,C,E   ,R,   ,AF, ,NIP,K7,D, ,      ,2160,0060,2060,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T10-Z,GNV,GONYO,K7,P,C,EE B,R,   ,AF, ,NIP,K7,D, ,      ,2670,0060,2160,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T10-Z,OMN,OMN,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T10-Z,OMN,JOSLA,K7,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T10-Z,OMN,MERFY,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T10-Z,OMN,HUXUX,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T10-Z,OMN,OJUCA,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T10-Z,OMN,MUVTE,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T10-Z,OMN,WORER,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T10-Z,OMN,IKUDE,K7,P,C,E   ,R,   ,AF, ,NIP,K7,D, ,      ,2160,0060,2060,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T10-Z,OMN,GONYO,K7,P,C,EE B,R,   ,AF, ,NIP,K7,D, ,      ,2670,0060,2160,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T10-Z,TAY,TAY,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T10-Z,TAY,MERFY,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T10-Z,TAY,MERFY,K7,P,C,E  C,L,   ,HF, , , , , ,      ,    ,    ,0260,0070, ,FL200,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T10-Z,TAY,HUXUX,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T10-Z,TAY,OJUCA,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T10-Z,TAY,MUVTE,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T10-Z,TAY,WORER,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T10-Z,TAY,IKUDE,K7,P,C,E   ,R,   ,AF, ,NIP,K7,D, ,      ,2160,0060,2060,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T10-Z,TAY,GONYO,K7,P,C,EE B,R,   ,AF, ,NIP,K7,D, ,      ,2670,0060,2160,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T10-Z, ,GONYO,K7,P,C,E  I, ,   ,IF, ,NIP,K7,D, ,      ,2670,0060,    ,    ,+,01500,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T10-Z, ,COGMO,K7,P,C,E  F, ,   ,CF, ,NIP,K7,D, ,      ,2670,0050,0870,0010,+,01400,     ,     , ,   ,    ,   ,NIP,K7,D, , ,0,D,S;
APPCH:025,T,T10-Z, ,JARPU,K7,P,C,E S , ,   ,CF, ,NIP,K7,D, ,      ,2670,0030,0870,0020,+,00760,     ,     , ,   ,-297,   , , , , , ,0,D,S;
APPCH:030,T,T10-Z, ,HIVIN,K7,P,C,EY M, ,   ,CF, ,NIP,K7,D, ,      ,2670,0013,0870,0017, ,00235,     ,     , ,   ,-297,   , , , , , ,0,D,S;
APPCH:040,T,T10-Z, ,NIP,K7,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T10-Z, ,MADEN,K7,P,C,E   ,R,   ,CF, ,NIP,K7,D, ,      ,1910,0130,1910,0130,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T10-Z, ,MADEN,K7,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0110,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T28-Y,CRG,CRG,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T28-Y,CRG,MADEN,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T28-Y,CRG,MADEN,K7,P,C,E  C,L,   ,HF, , , , , ,      ,    ,    ,0110,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T28-Y,CRG,JEGOV,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T28-Y,CRG,HUNVO,K7,P,C,E   ,L,   ,AF, ,NIP,K7,D, ,      ,1740,0090,1910,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T28-Y,CRG,ZATUN,K7,P,C,EE B,L,   ,AF, ,NIP,K7,D, ,      ,1060,0090,1740,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T28-Y,GNV,GNV,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T28-Y,GNV,MADEN,K7,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T28-Y,GNV,JEGOV,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T28-Y,GNV,HUNVO,K7,P,C,E   ,L,   ,AF, ,NIP,K7,D, ,      ,1740,0090,1910,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T28-Y,GNV,ZATUN,K7,P,C,EE B,L,   ,AF, ,NIP,K7,D, ,      ,1060,0090,1740,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T28-Y, ,ZATUN,K7,P,C,E  I, ,   ,IF, ,NIP,K7,D, ,      ,1060,0090,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T28-Y, ,NOBUE,K7,P,C,E  F, ,   ,CF, ,NIP,K7,D, ,      ,1060,0054,2860,0036,+,01600,     ,     , ,   ,    ,   ,NIP,K7,D, , ,0,D,S;
APPCH:025,T,T28-Y, ,HEMBO,K7,P,C,E S , ,   ,CF, ,NIP,K7,D, ,      ,1060,0026,2860,0028,+,00700,     ,     , ,   ,-299,   , , , , , ,0,D,S;
