SID:010,2,IMKE2A,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2830,    ,+,00340,     ,11500, ,   ,    ,   ,NSR,OI,D,B, , , , ;
SID:020,2,IMKE2A,RW28,NSR,OI,D,B,E   , ,   ,FA, ,TRN,OI,D, ,      ,0038,0584,2900,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IMKE2A,RW28,NSR,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IMKE2A,RW28,IMKER,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IMKE2B,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1030,    ,+,00340,     ,11500, ,   ,    ,   ,NSR,OI,D,B, , , , ;
SID:020,2,IMKE2B,RW10, , , , ,    , ,   ,CD, ,NSR,OI,D, ,      ,    ,    ,0700,0100, ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IMKE2B,RW10, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IMKE2B,RW10,IMKER,OI,E,A,EEC , ,   ,CF, ,TRN,OI,D, ,      ,0214,0645,0860,0060,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DANE1N,ALL,DANEB,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,NSR,OI,D,B, , , , ;
STAR:015,2,DANE1N,ALL,D185J,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,DANE1N,ALL,NSR,OI,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DANE1P,RW10,DANEB,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,NSR,OI,D,B, , , , ;
STAR:015,2,DANE1P,RW10,D185J,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,DANE1P,RW10,NSR,OI,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DANE1P,RW10,D291Q,OI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IMKE1N,ALL,IMKER,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,NSR,OI,D,B, , , , ;
STAR:020,2,IMKE1N,ALL,NSR,OI,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IMKE1P,RW10,IMKER,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,NSR,OI,D,B, , , , ;
STAR:020,2,IMKE1P,RW10,NSR,OI,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IMKE1P,RW10,D291Q,OI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,NDM1,NSR1,NSR,OI,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     ,-,185,    ,   , , , , , ,0, ,C;
APPCH:020,A,NDM1,NSR1,D084O,OI,P,C,EY  , ,   ,CF, ,TRN,OI,D, ,      ,0174,0627,0840,0150, ,04700,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,NDM1,NSR1,D096O,OI,P,C,E  B,R,   ,CF,Y,TRN,OI,D, ,      ,0183,0597,2760,0010,+,04700,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,NDM1,NSR1,D096L,OI,P,C,E   , ,   ,CF, ,TRN,OI,D, ,      ,0155,0592,2760,0030,+,04200,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,A,NDM1,NSR1,FQ276,OI,P,C,EE  , ,   ,CF, ,TRN,OI,D, ,      ,0126,0587,2760,0030,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,C;
