SID:060,5,ALI6A,RW27,DP682,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALI6A,RW27,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALI6B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2840,    ,+,01300,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ALI6B,RW28,BIPAN,VI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ALI6B,RW28,DP680,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ALI6B,RW28,DP681,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALI6B,RW28,DP682,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALI6B,RW28,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALI6C,RW29R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2830,    ,+,01700,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ALI6C,RW29R,DP673,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ALI6C,RW29R,DP676,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ALI6C,RW29R,DP672,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALI6C,RW29R,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALI6D,RW29L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2830,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ALI6D,RW29L,DP673,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ALI6D,RW29L,DP676,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ALI6D,RW29L,DP672,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALI6D,RW29L,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALI6E,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0910,    ,+,01300,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ALI6E,RW09,PABGU,VI,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ALI6E,RW09,GUGEX,VI,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALI6E,RW09,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALI6F,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1040,    ,+,01300,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ALI6F,RW10,OBDAG,VI,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ALI6F,RW10,GUGEX,VI,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALI6F,RW10,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALI6G,RW11L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1030,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ALI6G,RW11L,AVPIN,VI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ALI6G,RW11L,DP419,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALI6G,RW11L,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALI6H,RW11R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1030,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ALI6H,RW11R,AVPIN,VI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ALI6H,RW11R,DP419,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALI6H,RW11R,ALI,VI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6A,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,01300,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:012,5,DUDU6A,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3090,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DUDU6A,RW27,BIPAN,VI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DUDU6A,RW27,DP686,VI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,DUDU6A,RW27,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2840,    ,+,01300,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,DUDU6B,RW28,BIPAN,VI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DUDU6B,RW28,DP686,VI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,DUDU6B,RW28,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6C,RW29R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2830,    ,+,01700,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,DUDU6C,RW29R,DP666,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DUDU6C,RW29R,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6D,RW29L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2830,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,DUDU6D,RW29L,DP666,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DUDU6D,RW29L,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6E,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0910,    ,+,01300,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,DUDU6E,RW09,PABGU,VI,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DUDU6E,RW09,DP421,VI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,DUDU6E,RW09,DP645,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUDU6E,RW09,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6F,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1040,    ,+,01300,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:015,5,DUDU6F,RW10,OBDAG,VI,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     ,-,250,    ,   , , , , , , , , ;
SID:020,5,DUDU6F,RW10,DP421,VI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:025,5,DUDU6F,RW10,DP645,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUDU6F,RW10,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6G,RW11L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1030,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,DUDU6G,RW11L,UXABA,VI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DUDU6G,RW11L,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDU6H,RW11R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1030,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,DUDU6H,RW11R,UXABA,VI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DUDU6H,RW11R,DUDUM,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6A,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,01300,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:015,5,ITBA6A,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3090,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ITBA6A,RW27,BIPAN,VI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ITBA6A,RW27,DP680,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ITBA6A,RW27,DP683,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ITBA6A,RW27,DP684,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ITBA6A,RW27,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2840,    ,+,01300,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ITBA6B,RW28,BIPAN,VI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ITBA6B,RW28,DP680,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ITBA6B,RW28,DP683,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ITBA6B,RW28,DP684,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ITBA6B,RW28,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6C,RW29R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2830,    ,+,01700,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ITBA6C,RW29R,DP673,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ITBA6C,RW29R,DP676,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ITBA6C,RW29R,DP672,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ITBA6C,RW29R,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6D,RW29L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2830,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ITBA6D,RW29L,DP673,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ITBA6D,RW29L,DP676,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ITBA6D,RW29L,DP672,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ITBA6D,RW29L,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6E,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0910,    ,+,01300,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ITBA6E,RW09,PABGU,VI,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ITBA6E,RW09,GUGEX,VI,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ITBA6E,RW09,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6F,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1040,    ,+,01300,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ITBA6F,RW10,OBDAG,VI,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ITBA6F,RW10,GUGEX,VI,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ITBA6F,RW10,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6G,RW11L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1030,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ITBA6G,RW11L,AVPIN,VI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ITBA6G,RW11L,DP420,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ITBA6G,RW11L,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITBA6H,RW11R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1030,    ,+,01700,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,ITBA6H,RW11R,AVPIN,VI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ITBA6H,RW11R,DP420,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ITBA6H,RW11R,ITBAN,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OROT6A,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,01300,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:015,5,OROT6A,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3090,    ,+,02600,     ,     ,-,250,    ,   , , , , , , , , ;
SID:020,5,OROT6A,RW27,BIPAN,VI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,OROT6A,RW27,DP688,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,OROT6A,RW27,OROTI,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OROT6B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2840,    ,+,01300,     ,05000,-,250,    ,   ,VIDP,VI,P,A, , , , ;
SID:020,5,OROT6B,RW28,BIPAN,VI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,OROT6B,RW28,DP688,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,OROT6B,RW28,OROTI,VI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OROT6C,RW29R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2830,    ,+,01700,     ,05000, ,   ,    ,   ,VIDP,VI,P,A, , , , ;
