SID:010,5,EKAT2G,RW24, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2360,    ,+,00840,     ,03000, ,   ,    ,   ,SAVY,SA,P,A, , , , ;
SID:020,5,EKAT2G,RW24,MUNAV,SA,P,C,E   , ,010,CF, ,DRY,SA,D, ,      ,2368,0057,2360,0050,+,00840,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,EKAT2G,RW24,MIBIP,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,EKAT2G,RW24,VY030,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,EKAT2G,RW24,SIBUD,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKAT2G,RW24,VY053,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,EKAT2G,RW24,TISLA,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,EKAT2G,RW24,EKATO,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKAT2M,RW06, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0560,    ,+,00840,     ,03000, ,   ,    ,   ,SAVY,SA,P,A, , , , ;
SID:020,5,EKAT2M,RW06,KOLVA,SA,P,C,E   , ,010,CF, ,DRY,SA,D, ,      ,0552,0056,0560,0050,+,00840,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,EKAT2M,RW06,VY051,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,EKAT2M,RW06,VY333,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
