RWY:RW04 ,     ,      ,01137, ,    , ,   ;S27094049,E151153604,0000;
RWY:RW13 ,     ,      ,01137, ,    , ,   ;S27091518,E151153290,0000;
RWY:RW22 ,     ,      ,01137, ,    , ,   ;S27092044,E151160042,0000;
RWY:RW31 ,     ,      ,01137, ,    , ,   ;S27094580,E151160356,0000;
