STAR:035,2,KENU1A,RW34,D122K,LR,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KENU1A,RW34,CF34,LR,P,C,EE  ,R,   ,CF, ,BCU,LR,D, ,      ,1331,0079,3400,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KENU1B,RW16,KENUX,LR,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BCU,LR,D, , , , , ;
STAR:020,2,KENU1B,RW16,BCU,LR,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KENU1B,RW16,D031I,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,KENU1B,RW16,D018K,LR,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KENU1B,RW16,CN16,LR,P,C,EE  ,L,   ,CF, ,BCU,LR,D, ,      ,0056,0082,1600,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MIRO4A,RW34,MIRON,LR,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BCU,LR,D, , , , , ;
STAR:015,2,MIRO4A,RW34,D030M,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MIRO4A,RW34, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MIRO4A,RW34,D122K,LR,P,C,E   ,R,   ,AF, ,BCU,LR,D, ,      ,1230,0110,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MIRO4A,RW34,CF34,LR,P,C,EE  , ,   ,CF, ,BCU,LR,D, ,      ,1342,0079,3400,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MIRO4B,RW16,MIRON,LR,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BCU,LR,D, , , , , ;
STAR:015,2,MIRO4B,RW16,D030M,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MIRO4B,RW16, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MIRO4B,RW16,D018K,LR,P,C,E   ,L,   ,AF, ,BCU,LR,D, ,      ,0180,0110,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MIRO4B,RW16,CN16,LR,P,C,EE  , ,   ,CF, ,BCU,LR,D, ,      ,0066,0082,1600,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MOLI4A,RW34,MOLID,LR,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BCU,LR,D, , , , , ;
STAR:015,2,MOLI4A,RW34,D068M,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MOLI4A,RW34, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MOLI4A,RW34,D122K,LR,P,C,E   ,R,   ,AF, ,BCU,LR,D, ,      ,1230,0110,0680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MOLI4A,RW34,CF34,LR,P,C,EE  , ,   ,CF, ,BCU,LR,D, ,      ,1342,0079,3400,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MOLI4B,RW16,MOLID,LR,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BCU,LR,D, , , , , ;
STAR:015,2,MOLI4B,RW16,D068M,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MOLI4B,RW16, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MOLI4B,RW16,D018K,LR,P,C,E   ,L,   ,AF, ,BCU,LR,D, ,      ,0180,0110,0680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MOLI4B,RW16,CN16,LR,P,C,EE  , ,   ,CF, ,BCU,LR,D, ,      ,0066,0082,1600,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,REDK1A,RW34,REDKU,LR,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BCU,LR,D, , , , , ;
STAR:020,2,REDK1A,RW34,BCU,LR,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,REDK1A,RW34,D109I,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,REDK1A,RW34,D122K,LR,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,REDK1A,RW34,CF34,LR,P,C,EE  ,R,   ,CF, ,BCU,LR,D, ,      ,1331,0079,3400,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,REDK1B,RW16,REDKU,LR,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BCU,LR,D, , , , , ;
STAR:020,2,REDK1B,RW16,BCU,LR,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,REDK1B,RW16,D031I,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,REDK1B,RW16,D018K,LR,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,REDK1B,RW16,CN16,LR,P,C,EE  ,L,   ,CF, ,BCU,LR,D, ,      ,0056,0082,1600,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,I,I34, ,CF34,LR,P,C,E  I, ,   ,IF, ,IBC,LR,P,I,      ,1598,0077,    ,    ,J,02600,02600,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I34, ,FI34,LR,P,C,E  F, ,   ,CF, ,IBC,LR,P,I,      ,1599,0054,3400,0023,H,02600,01865,     , ,   ,-300,   ,BCU,LR,D, , ,0,D,S;
APPCH:030,I,I34, ,RW34,LR,P,G,G  M, ,   ,CF, ,IBC,LR,P,I,      ,1599,0015,3400,0038, ,00645,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I34, ,RW34,LR,P,G,G M , ,   ,FA, ,BCU,LR,D, ,      ,0848,0037,3400,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I34, ,BCU,LR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I34, ,BCU,LR,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1090,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,Q,Q16, ,CN16,LR,P,C,E  I, ,   ,IF, ,B,LR,P,N,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q16, ,FN16,LR,P,C,E  F, ,   ,CF, ,B,LR,P,N,      ,    ,    ,1600,0020,+,02250,     ,     , ,   ,    ,   ,BCU,LR,D, , ,0, ,S;
APPCH:030,Q,Q16, ,RW16,LR,P,G,G  M, ,   ,CF, ,BCU,LR,D, ,      ,    ,0036,1600,0050, ,00657,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q16, ,B,LR,P,N,EYM , ,   ,CF, ,BCU,LR,D, ,      ,0934,0039,1600,0019, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q16, ,B,LR,P,N,E   , ,   ,FA, ,BCU,LR,D, ,      ,0934,0039,1600,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q16, ,BCU,LR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,Q,Q16, ,BCU,LR,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0310,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,Q,Q34, ,CF34,LR,P,C,E  I, ,   ,IF, ,BC,LR,D,B,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q34, ,BC,LR,D,B,E  F, ,   ,CF, ,BC,LR,D,B,      ,    ,    ,3400,0041,+,01300,     ,     , ,   ,    ,   ,BCU,LR,D, , ,0, ,S;
APPCH:030,Q,Q34, ,B,LR,P,N,E  M, ,   ,CF, ,BCU,LR,D, ,      ,    ,0039,3400,0015, ,00833,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q34, ,B,LR,P,N,E M , ,   ,FA, ,BCU,LR,D, ,      ,0934,0039,3400,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q34, ,BCU,LR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q34, ,BCU,LR,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1090,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW16 ,     ,      ,00607, ,    , ,   ;N46315774,E026542136,0000;
RWY:RW34 ,     ,      ,00591, ,IBC ,1,   ;N46303997,E026545192,0000;
