SID:020,2,LEKB2L,RW19,LB,UW,P,N,EY  ,L,   ,CF,Y,RG,UW,D, ,      ,2630,1068,3350,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LEKB2L,RW19,LEKBO,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEKBO1,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,01650,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,LEKBO1,RW01,LEKBO,UW,E,A,EEC , ,   ,CF, ,RG,UW,D, ,      ,2736,1743,2850,0720, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEKBO2,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01620,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,LEKBO2,RW19,LEKBO,UW,E,A,EEC ,R,   ,CF, ,RG,UW,D, ,      ,2736,1743,2910,0710, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAFI1M,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,01650,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,RAFI1M,RW01,MC,UW,P,N,EY  ,L,   ,CF,Y,RG,UW,D, ,      ,2603,1089,1540,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAFI1M,RW01,RAFIK,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAFI2L,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01620,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,RAFI2L,RW19,LB,UW,P,N,EY  ,R,   ,CF,Y,RG,UW,D, ,      ,2630,1068,0440,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAFI2L,RW19,RAFIK,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAFIK1,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,01650,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,RAFIK1,RW01,RAFIK,UW,E,A,EEC , ,   ,CF, ,RG,UW,D, ,      ,2576,0832,0990,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAFIK2,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01620,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,RAFIK2,RW19,RAFIK,UW,E,A,EEC ,L,   ,CF, ,RG,UW,D, ,      ,2576,0832,0810,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNLO1M,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,01650,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,UNLO1M,RW01, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNLO1M,RW01,UNLOP,UW,E,A,EEC , ,   ,CF, ,RG,UW,D, ,      ,2657,0854,0590,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNLO2L,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01620,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,UNLO2L,RW19,LB,UW,P,N,E   ,R,   ,CF,Y,RG,UW,D, ,      ,2630,1068,0440,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNLO2L,RW19,UNLOP,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNLOP1,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,01650,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,UNLOP1,RW01,UNLOP,UW,E,A,EEC , ,   ,CF, ,RG,UW,D, ,      ,2657,0854,0690,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNLOP2,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01620,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,UNLOP2,RW19,UNLOP,UW,E,A,EEC ,L,   ,CF,Y,RG,UW,D, ,      ,2657,0854,0520,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,URAR1M,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,01650,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,URAR1M,RW01, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,URAR1M,RW01,URARI,UW,E,A,EEC , ,   ,CF, ,RG,UW,D, ,      ,2686,0901,0440,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,URAR2L,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01620,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,URAR2L,RW19,LB,UW,P,N,E   ,R,   ,CF,Y,RG,UW,D, ,      ,2630,1068,0440,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,URAR2L,RW19,URARI,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,URARI1,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,01650,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,URARI1,RW01,URARI,UW,E,A,EEC , ,   ,CF, ,RG,UW,D, ,      ,2686,0901,0520,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,URARI2,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01620,     ,02960, ,   ,    ,   ,UWKB,UW,P,A, , , , ;
SID:020,2,URARI2,RW19,URARI,UW,E,A,EEC ,L,   ,CF,Y,RG,UW,D, ,      ,2686,0901,0360,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMEL3M,RW01,AMELO,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,AMEL3M,RW01,MC,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMEL4L,RW19,AMELO,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,AMEL4L,RW19,LB,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMELO3,RW01,AMELO,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,AMELO3,RW01,D222F,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMELO3,RW01,D207F,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2581,1124,1000,0020, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMELO3,RW01,FN01,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2585,1103,0100,0010, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMELO4,RW19,AMELO,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,AMELO4,RW19,D332E,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMELO4,RW19,D349E,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2655,1070,1000,0020, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMELO4,RW19,CI19,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2648,1057,1900,0010, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ATKA3M,RW01,ATKAM,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,ATKA3M,RW01,MC,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ATKA4L,RW19,ATKAM,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,ATKA4L,RW19,LB,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ATKAM3,RW01,ATKAM,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,ATKAM3,RW01,D088D,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ATKAM3,RW01,D141F,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2575,1064,1900,0040, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ATKAM3,RW01,D173F,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2574,1095,2800,0020, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ATKAM3,RW01,FN01,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2585,1103,0100,0010, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ATKAM4,RW19,ATKAM,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,ATKAM4,RW19,D005C,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ATKAM4,RW19,CI19,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2648,1057,1900,0010, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DIDU3M,RW01,DIDUN,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,DIDU3M,RW01,MC,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DIDU4L,RW19,DIDUN,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,DIDU4L,RW19,LB,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DIDUN3,RW01,DIDUN,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,DIDUN3,RW01,D185E,UW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DIDUN3,RW01,FN01,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2585,1103,0100,0010, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DIDUN4,RW19,DIDUN,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,DIDUN4,RW19,D064E,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DIDUN4,RW19,D030E,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2650,1040,2800,0020, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DIDUN4,RW19,CI19,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2648,1057,1900,0010, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KODZ3M,RW01,KODZI,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,KODZ3M,RW01,MC,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KODZ4L,RW19,KODZI,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,KODZ4L,RW19,LB,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KODZI3,RW01,KODZI,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,KODZI3,RW01,D195E,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KODZI3,RW01,FN01,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2585,1103,0100,0010, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KODZI4,RW19,KODZI,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,KODZI4,RW19,D316E,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KODZI4,RW19,D349E,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2655,1070,1000,0020, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KODZI4,RW19,CI19,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2648,1057,1900,0010, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NILF3M,RW01,NILFA,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,NILF3M,RW01,MC,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NILF4L,RW19,NILFA,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,NILF4L,RW19,LB,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NILFA3,RW01,NILFA,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,NILFA3,RW01,D201E,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NILFA3,RW01,FN01,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2585,1103,0100,0010, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NILFA4,RW19,NILFA,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,NILFA4,RW19,D320E,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02610,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NILFA4,RW19,D349E,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2655,1070,1000,0020, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NILFA4,RW19,CI19,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2648,1057,1900,0010, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNBU3M,RW01,UNBUS,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,UNBU3M,RW01,MC,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNBU4L,RW19,UNBUS,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,UNBU4L,RW19,LB,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNBUS3,RW01,UNBUS,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,UNBUS3,RW01,D100D,UW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UNBUS3,RW01,D141F,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,UNBUS3,RW01,D173F,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2574,1095,2800,0020, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,UNBUS3,RW01,FN01,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2585,1103,0100,0010, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNBUS4,RW19,UNBUS,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,UNBUS4,RW19,D012D,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UNBUS4,RW19,CI19,UW,P,C,EE  , ,   ,CF, ,RG,UW,D, ,      ,2648,1057,1900,0010, ,02280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNLO3M,RW01,UNLOP,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,UNLO3M,RW01,MC,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNLO4L,RW19,UNLOP,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,UNLO4L,RW19,LB,UW,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNLOP3,RW01,UNLOP,UW,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,UWKB,UW,P,A, , , , ;
STAR:020,2,UNLOP3,RW01,D149F,UW,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UNLOP3,RW01,D173F,UW,P,C,EY  , ,   ,CF, ,RG,UW,D, ,      ,2574,1095,2800,0020, ,02640,     ,     , ,   ,    ,   , , , , , , , , ;
