SID:010,2,ASGO1E,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,00900,     ,04000, ,   ,    ,   ,P,UL,P,N, , , , ;
SID:015,2,ASGO1E,RW13, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1940,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ASGO1E,RW13,ASGOR,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1221,0957,1580,0120,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASGO1G,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,00700,     ,04000, ,   ,    ,   ,R,UL,P,N, , , , ;
SID:020,2,ASGO1G,RW31, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1020,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,ASGO1G,RW31,ASGOR,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1221,0957,1650,0120,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASGO1K,RW13,MM406,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000,-,220,    ,   ,ULMM,UL,P,A, , , , ;
SID:020,5,ASGO1K,RW13,MM404,UL,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,ASGO1K,RW13,ASGOR,UL,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASGO1N,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,00900,     ,04000, ,   ,    ,   ,ULMM,UL,P,A, , , , ;
SID:015,5,ASGO1N,RW13,ASGOR,UL,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASGO1P,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,00700,     ,04000, ,   ,    ,   ,ULMM,UL,P,A, , , , ;
SID:015,5,ASGO1P,RW31,ASGOR,UL,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EKLE1E,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,PF,UL,P,N, , , , ;
SID:020,2,EKLE1E,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1300,    ,+,00900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EKLE1E,RW13,PF,UL,P,N,EY H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:040,2,EKLE1E,RW13,EKLED,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EKLE1G,RW31,DER31,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,RD,UL,P,N, , , , ;
SID:012,2,EKLE1G,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,00700,     ,     , ,   ,    ,   , , , , , , , , ;
