SID:010,5,AGRO1Q,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,00450,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,5,AGRO1Q,RW16,URBEM,NZ,P,C,EY  , ,   ,CF, ,WN,NZ,D, ,      ,1744,0019,1600,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AGRO1Q,RW16,AGROR,NZ,P,C,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:010,6,AGRO1Q,AKTAN,AGROR,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,AGRO1Q,AKTAN,AGROR,NZ,P,C,E   , ,   ,FA, ,WN,NZ,D, ,      ,1351,0060,1200,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AGRO1Q,AKTAN,AKTAN,NZ,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AGRO1Q,ATSUN,AGROR,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,AGRO1Q,ATSUN,AGROR,NZ,P,C,E   , ,   ,FA, ,WN,NZ,D, ,      ,1351,0060,1200,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AGRO1Q,ATSUN,ATSUN,NZ,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AGRO1Q,VENAM,AGROR,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,AGRO1Q,VENAM,AGROR,NZ,P,C,E   , ,   ,FA, ,WN,NZ,D, ,      ,1351,0060,1200,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AGRO1Q,VENAM,IDSIR,NZ,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,AGRO1Q,VENAM,VENAM,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVE1Q,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,00450,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,5,ATVE1Q,RW16,URBEM,NZ,P,C,EY  , ,   ,CF, ,WN,NZ,D, ,      ,1744,0019,1600,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATVE1Q,RW16,ATVEV,NZ,P,C,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,ATSUN,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,ATSUN,ATSUN,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,ATVIN,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,ATVIN,IRSOG,NZ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,ATVIN,EKVUB,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,ATVIN,ATVIN,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,GOPLU,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,GOPLU,UKANO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,GOPLU,ELGIP,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,GOPLU,DOGBI,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ATVE1Q,GOPLU,GOPLU,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,GULUT,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,GULUT,UKANO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,GULUT,ELGIP,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,GULUT,DOGBI,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ATVE1Q,GULUT,GULUT,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,KABKA,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,KABKA,UKANO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,KABKA,ELGIP,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,KABKA,DOGBI,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ATVE1Q,KABKA,KABKA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,KAMET,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,KAMET,IRSOG,NZ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,KAMET,EKVUB,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,KAMET,KAMET,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,KAPTI,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,KAPTI,IRSOG,NZ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,KAPTI,EKVUB,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,KAPTI,KAPTI,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,LUBSI,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,LUBSI,UKANO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,LUBSI,ELGIP,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,LUBSI,LUBSI,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,RUSIL,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,RUSIL,IRSOG,NZ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,RUSIL,EKVUB,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,RUSIL,RUSIL,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,SABDA,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,SABDA,SABDA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,TANEN,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,TANEN,UKANO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,TANEN,ELGIP,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,TANEN,DOGBI,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ATVE1Q,TANEN,TANEN,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATVE1Q,VANDA,ATVEV,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,ATVE1Q,VANDA,UKANO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ATVE1Q,VANDA,ELGIP,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ATVE1Q,VANDA,DOGBI,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ATVE1Q,VANDA,VANDA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDVA1Q,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,00450,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,5,IDVA1Q,RW16,URBEM,NZ,P,C,EY  , ,   ,CF, ,WN,NZ,D, ,      ,1744,0019,1600,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDVA1Q,RW16,IDVAL,NZ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:010,6,IDVA1Q,IGMUL,IDVAL,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,180,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,IDVA1Q,IGMUL,ESMAB,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
