SID:010,2,APO01D,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,APO01D,RW16, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,APO01D,RW16,APOGO,ZB,E,A,EEC , ,   ,CF, ,YLX,ZL,D, ,      ,1215,0581,1220,0510, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,APO11D,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3400,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,APO11D,RW34,YLX,ZL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,APO11D,RW34,APOGO,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MUD01D,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,MUD01D,RW16,YLX,ZL,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MUD01D,RW16,MUDPO,ZL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MUD11D,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3400,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,MUD11D,RW34, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MUD11D,RW34,MUDPO,ZL,E,A,EEC , ,   ,CF, ,YLX,ZL,D, ,      ,0154,0220,0150,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NNW01D,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,NNW01D,RW16, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NNW01D,RW16,YLX,ZL,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NNW01D,RW16,NNW,ZL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NNW11D,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3400,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,NNW11D,RW34,YLX,ZL,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NNW11D,RW34,NNW,ZL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VED01D,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,VED01D,RW16, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VED01D,RW16,VEDLU,ZL,E,A,EEC , ,   ,CF, ,YLX,ZL,D, ,      ,2998,0447,2990,0400, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VED11D,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3400,    ,+,04930,     ,     , ,   ,    ,   ,YLX,ZL,D, , , , , ;
SID:020,2,VED11D,RW34, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VED11D,RW34,VEDLU,ZL,E,A,EEC , ,   ,CF, ,YLX,ZL,D, ,      ,2998,0447,2990,0400, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,APO01A,RW16,APOGO,ZB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
STAR:020,2,APO01A,RW16,YLX,ZL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,APO11A,RW34,APOGO,ZB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
STAR:020,2,APO11A,RW34,D122P,ZL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MUD01A,RW16,MUDPO,ZL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
STAR:020,2,MUD01A,RW16,D015R,ZL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MUD01A,RW16,D340N,ZL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MUD11A,RW34,MUDPO,ZL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
STAR:020,2,MUD11A,RW34,YLX,ZL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NNW01A,RW16,NNW,ZL,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
STAR:020,2,NNW01A,RW16,YLX,ZL,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NNW11A,RW34,NNW,ZL,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
STAR:020,2,NNW11A,RW34,D186T,ZL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VED01A,RW16,VEDLU,ZL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
STAR:020,2,VED01A,RW16,D299T,ZL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VED01A,RW16,D340N,ZL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VED11A,RW34,VEDLU,ZL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YLX,ZL,D, , , , , ;
