APPCH:010,A,I21-X,MOKEN,MOKEN,FO,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I21-X,MOKEN,GUSOL,FO,P,C,EE H, ,   ,CF, ,PO,FO,P,I,      ,0254,0130,1150,0050,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:010,A,I21-X,RAMOT,RAMOT,FO,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I21-X,RAMOT,GUSOL,FO,P,C,EE B, ,   ,CF, ,PO,FO,P,I,      ,0254,0130,2950,0050,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:010,I,I21-X, ,GUSOL,FO,P,C,E  D, ,   ,IF, ,PO,FO,P,I,      ,0254,0130,    ,    ,J,02000,02000,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,I,I21-X, ,OG503,FO,P,C,E  F, ,   ,CF, ,PO,FO,P,I,      ,0254,0077,2050,0053,G,02000,02000,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,I,I21-X, ,RW21,FO,P,G,GY M, ,   ,CF, ,PO,FO,P,I,      ,0254,0016,2050,0061, ,00058,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I21-X, ,OG504,FO,P,C,EYM , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:050,I,I21-X, ,MOKEN,FO,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:010,A,I21-Z,PG,PG,FO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I21-Z,PG,D025G,FO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I21-Z,PG,D025G,FO,P,C,EY  , ,   ,FC, ,LV,FO,D, ,      ,2112,0752,0700,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
