SID:070,2,BODR1G,RW06,BODRU,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IRMA1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,IRMA1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IRMA1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IRMA1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IRMA1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IRMA1G,RW06,BARSO,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,IRMA1G,RW06,IRMAR,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LANK1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,LANK1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LANK1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LANK1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LANK1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LANK1G,RW06,RUBIT,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,LANK1G,RW06,LANKO,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LONS1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,LONS1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LONS1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LONS1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LONS1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LONS1G,RW06,OMARD,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,LONS1G,RW06,MERLU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,LONS1G,RW06,LONSU,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOST1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,NOST1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOST1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOST1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NOST1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NOST1G,RW06,PIGOS,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,NOST1G,RW06,NOSTA,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKTE1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,OKTE1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OKTE1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OKTE1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OKTE1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,OKTE1G,RW06,AMIRO,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,OKTE1G,RW06,OKTET,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PERU1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,PERU1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PERU1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PERU1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PERU1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PERU1G,RW06,AMIRO,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,PERU1G,RW06,PERUS,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SODR1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,SODR1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SODR1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SODR1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SODR1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SODR1G,RW06,OMARD,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,SODR1G,RW06,MERLU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,SODR1G,RW06,SODRI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TURI1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,TURI1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TURI1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TURI1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TURI1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,TURI1G,RW06,RUBIT,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,TURI1G,RW06,TURIL,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,USAN1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,USAN1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,USAN1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,USAN1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,USAN1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,USAN1G,RW06,PIGOS,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,USAN1G,RW06,USANO,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VARE1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00470,     ,05000, ,   ,    ,   ,STP,LF,D, , , , , ;
SID:020,2,VARE1G,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VARE1G,RW06,STP,LF,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VARE1G,RW06,LERMA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VARE1G,RW06, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,VARE1G,RW06,OMARD,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,VARE1G,RW06,VAREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ABDI2A,ALL,ABDIL,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ABDI2A,ALL,TUPOX,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ABDI2A,ALL,RUBEB,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ABDI2A,ALL,AMFOU,LF,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ABDI2A,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ABDI2A,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ABDI2A,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ABDI2V,ALL,ABDIL,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ABDI2V,ALL,TUPOX,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ABDI2V,ALL,RUBEB,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ABDI2V,ALL,BATEX,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ABDI2V,ALL,UGLET,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:060,5,ABDI2V,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ABDI2V,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,ABDI2V,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ABLA2A,ALL,ABLAK,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     ,-,280,    ,   , , , , , , , , ;
STAR:020,5,ABLA2A,ALL,ABILI,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ABLA2A,ALL,UGLET,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,ABLA2A,ALL,AMFOU,LF,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ABLA2A,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ABLA2A,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ABLA2A,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ABLA2V,ALL,ABLAK,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     ,-,280,    ,   , , , , , , , , ;
STAR:020,5,ABLA2V,ALL,ABILI,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ABLA2V,ALL,UGLET,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,ABLA2V,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ABLA2V,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ABLA2V,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMFO2D,ALL,AMFOU,LF,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,AMFO2D,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMFO2D,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMFO2D,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BIRG2D,ALL,BIRGO,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BIRG2D,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BIRG2D,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BORD2V,ALL,BORDI,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BORD2V,ALL,AMGEL,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BORD2V,ALL,MIKRU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BORD2V,ALL,OTOKE,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,BORD2V,ALL,INLOV,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KERI2V,ALL,KERIT,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KERI2V,ALL,KOKIN,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,KERI2V,ALL,INLOV,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LONS2V,ALL,LONSU,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,LONS2V,ALL,KOKIN,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LONS2V,ALL,INLOV,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MERL2D,ALL,MERLU,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MERL2D,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3220,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MERL2D,ALL,AZR40,LF,E,A,E   ,L,   ,AF, ,AZR,LF,D, ,      ,1240,0400,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MERL2D,ALL,INLOV,LF,E,A,EECH,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OZMI2V,ALL,OZMIC,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OZMI2V,ALL,OTOKE,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,OZMI2V,ALL,INLOV,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PERU2V,ALL,PERUS,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,PERU2V,ALL,AMFOU,LF,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,PERU2V,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PERU2V,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,PERU2V,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SODR2V,ALL,SODRI,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SODR2V,ALL,KOKIN,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,SODR2V,ALL,INLOV,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,TUPO2A,ALL,TUPOX,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TUPO2A,ALL,RUBEB,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,     ,-,280,    ,   , , , , , , , , ;
STAR:040,5,TUPO2A,ALL,AMFOU,LF,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TUPO2A,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TUPO2A,ALL,LUC,LF,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,TUPO2A,ALL,NEKIP,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,TUPO2V,ALL,TUPOX,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TUPO2V,ALL,RUBEB,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,     ,-,280,    ,   , , , , , , , , ;
