SID:010,5,ALTA1J,RW33L,DE33L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,ALTA1J,RW33L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3120,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALTA1J,RW33L,ASKES,OE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALTA1J,RW33L,REEMA,OE,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALTA1J,RW33L,KEBOL,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALTA1J,RW33L,ALTAV,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ALTA1K,RW33R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3270,    ,+,02460,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,ALTA1K,RW33R,BOTIM,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ALTA1K,RW33R,REEMA,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALTA1K,RW33R,KEBOL,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALTA1K,RW33R,ALTAV,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     ,-,250,    ,   , , , , , , , , ;
SID:005,5,DURM1G,RW15L,DE15L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,DURM1G,RW15L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1320,    ,+,02700,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,DURM1G,RW15L,NALPA,OE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,DURM1G,RW15L,RUBAN,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,DURM1G,RW15L,GEVOB,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,DURM1G,RW15L,VAXIR,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DURM1G,RW15L,DURMA,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DURM1H,RW15R,DE15R,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,DURM1H,RW15R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1470,    ,+,02600,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,DURM1H,RW15R,LABRU,OE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,DURM1H,RW15R,GEVOB,OE,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,DURM1H,RW15R,VAXIR,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DURM1H,RW15R,DURMA,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DURM1J,RW33L,DE33L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,DURM1J,RW33L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3120,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DURM1J,RW33L,MIBLU,OE,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,5,DURM1J,RW33L,KIPAP,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,07100,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DURM1J,RW33L,DURMA,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,DURM1K,RW33R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3270,    ,+,02460,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,DURM1K,RW33R,BOTIM,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DURM1K,RW33R,MODAX,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DURM1K,RW33R,ORGOD,OE,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,DURM1K,RW33R,MIBLU,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DURM1K,RW33R,KIPAP,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DURM1K,RW33R,DURMA,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ESRA1G,RW15L,DE15L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,ESRA1G,RW15L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1320,    ,+,02700,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,ESRA1G,RW15L,EGPOM,OE,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ESRA1G,RW15L,ITKUS,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,06000,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,ESRA1G,RW15L,RAMRA,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ESRA1G,RW15L,NALNO,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ESRA1G,RW15L,ESRAT,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESRA1H,RW15R,DE15R,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,ESRA1H,RW15R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1470,    ,+,03100,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ESRA1H,RW15R,EGPOM,OE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,5,ESRA1H,RW15R,ITKUS,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,06700,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ESRA1H,RW15R,RAMRA,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     ,-,220,    ,   , , , , , , , , ;
SID:060,5,ESRA1H,RW15R,NALNO,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ESRA1H,RW15R,ESRAT,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESRA1J,RW33L,DE33L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,ESRA1J,RW33L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3120,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ESRA1J,RW33L,ASKES,OE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ESRA1J,RW33L,MEKVO,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ESRA1J,RW33L,ESRAT,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ESRA1K,RW33R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3270,    ,+,02460,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,ESRA1K,RW33R,BOTIM,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ESRA1K,RW33R,MEKVO,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ESRA1K,RW33R,ESRAT,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,IVON1G,RW15L,DE15L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,IVON1G,RW15L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1320,    ,+,02700,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,IVON1G,RW15L,NALPA,OE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,IVON1G,RW15L,RUBAN,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,IVON1G,RW15L,GEVOB,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,IVON1G,RW15L,VAXIR,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVON1G,RW15L,LOPUX,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVON1G,RW15L,IVONU,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVON1H,RW15R,DE15R,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,IVON1H,RW15R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1470,    ,+,02600,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,IVON1H,RW15R,LABRU,OE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,IVON1H,RW15R,GEVOB,OE,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,IVON1H,RW15R,VAXIR,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVON1H,RW15R,LOPUX,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVON1H,RW15R,IVONU,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVON1J,RW33L,DE33L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,IVON1J,RW33L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3120,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVON1J,RW33L,ASKES,OE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVON1J,RW33L,ORNOL,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVON1J,RW33L,EGTAK,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVON1J,RW33L,ORPIN,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVON1J,RW33L,IVONU,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,IVON1K,RW33R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3270,    ,+,02460,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,IVON1K,RW33R,BOTIM,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,IVON1K,RW33R,MODAX,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,IVON1K,RW33R,ULBOB,OE,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVON1K,RW33R,EGTAK,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,IVON1K,RW33R,ORPIN,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVON1K,RW33R,IVONU,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KIA1B,RW33B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3270,    ,+,02460,     ,13000, ,   ,    ,   ,KIA,OE,D, , , , , ;
SID:020,2,KIA1B,RW33B, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,KOBO1G,RW15L,DE15L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,KOBO1G,RW15L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1320,    ,+,02700,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,KOBO1G,RW15L,EGPOM,OE,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,KOBO1G,RW15L,OBMUM,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KOBO1G,RW15L,KODAT,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KOBO1G,RW15L,TAMLU,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KOBO1G,RW15L,KATAV,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KOBO1G,RW15L,KOBOX,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOBO1H,RW15R,DE15R,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,KOBO1H,RW15R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1470,    ,+,03100,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,KOBO1H,RW15R,EGPOM,OE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,5,KOBO1H,RW15R,OBMUM,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KOBO1H,RW15R,KODAT,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KOBO1H,RW15R,TAMLU,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KOBO1H,RW15R,KATAV,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KOBO1H,RW15R,KOBOX,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOBO1J,RW33L,DE33L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,KOBO1J,RW33L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3120,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOBO1J,RW33L,ASKES,OE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KOBO1J,RW33L,REEMA,OE,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KOBO1J,RW33L,ASNEX,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KOBO1J,RW33L,EGNEG,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KOBO1J,RW33L,KATAV,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KOBO1J,RW33L,KOBOX,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,KOBO1K,RW33R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3270,    ,+,02460,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,KOBO1K,RW33R,BOTIM,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KOBO1K,RW33R,REEMA,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOBO1K,RW33R,ASNEX,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KOBO1K,RW33R,EGNEG,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,KOBO1K,RW33R,KATAV,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KOBO1K,RW33R,KOBOX,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,METN1G,RW15L,DE15L,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:010,5,METN1G,RW15L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1320,    ,+,02700,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,METN1G,RW15L,EGPOM,OE,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,METN1G,RW15L,ITKUS,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,06000,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,METN1G,RW15L,RAMRA,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,METN1G,RW15L,NALNO,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,METN1G,RW15L,LADNO,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,METN1G,RW15L,METNI,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,METN1H,RW15R,DE15R,OE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OERK,OE,P,A, , , , ;
SID:020,5,METN1H,RW15R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1470,    ,+,03100,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,METN1H,RW15R,EGPOM,OE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,5,METN1H,RW15R,ITKUS,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,06700,     , ,   ,    ,   , , , , , , , , ;
