SID:010,2,SIRV1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0120,    ,+,02050,     ,06650, ,   ,    ,   ,UI,UH,P,N, , , , ;
SID:030,2,SIRV1C,RW01,SIRVU,UH,E,A,EEC ,R,   ,CF,Y,HAB,UH,D, ,      ,0380,1423,2890,0110,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIRV1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1920,    ,+,02050,     ,06650, ,   ,    ,   ,FQ,UH,P,N, , , , ;
SID:020,2,SIRV1D,RW19,FQ,UH,P,N,E   ,L,   ,CF,Y,HAB,UH,D, ,      ,0411,1470,3300,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIRV1D,RW19,SIRVU,UH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIRV1G,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0120,    ,+,02050,     ,06650, ,   ,    ,   ,UI,UH,P,N, , , , ;
SID:020,5,SIRV1G,RW01,SIRVU,UH,E,A,EEC ,R,   ,CF,Y,HAB,UH,D, ,      ,0380,1423,2860,0110,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIRV1H,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1920,    ,+,02050,     ,06650, ,   ,    ,   ,FQ,UH,P,N, , , , ;
SID:020,5,SIRV1H,RW19,SIRVU,UH,E,A,EEC ,L,   ,CF,Y,HAB,UH,D, ,      ,0380,1423,3020,0130,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUTE1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0120,    ,+,02050,     ,06650, ,   ,    ,   ,UI,UH,P,N, , , , ;
SID:030,2,SUTE1C,RW01, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1920,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SUTE1C,RW01,SUTEK,UH,E,A,EEC , ,   ,CF, ,HAB,UH,D, ,      ,0508,1435,1280,0160, ,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUTE1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1920,    ,+,02050,     ,06650, ,   ,    ,   ,FQ,UH,P,N, , , , ;
SID:015,2,SUTE1D,RW19, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SUTE1D,RW19,SUTEK,UH,E,A,EEC , ,   ,CF, ,HAB,UH,D, ,      ,0508,1435,1460,0120, ,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUTE1G,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0120,    ,+,02050,     ,06650, ,   ,    ,   ,UI,UH,P,N, , , , ;
SID:015,5,SUTE1G,RW01, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SUTE1G,RW01,SUTEK,UH,E,A,EEC , ,   ,CF, ,HAB,UH,D, ,      ,0508,1435,1720,0160, ,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUTE1H,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1920,    ,+,02050,     ,06650, ,   ,    ,   ,FQ,UH,P,N, , , , ;
SID:015,5,SUTE1H,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SUTE1H,RW19,SUTEK,UH,E,A,EEC , ,   ,CF, ,HAB,UH,D, ,      ,0508,1435,1100,0090, ,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
