SID:020,1,DGC4,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1580,    ,+,00700,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:030,1,DGC4,RW16,YAMEK,RJ,P,C,E   , ,   ,CF, ,DGC,RJ,D, ,      ,1601,0220,1600,0150,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,DGC4,RW16, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,DGC4,RW16,DGC,RJ,D, ,VE  , ,   ,CF, ,DGC,RJ,D, ,      ,0000,0000,3590,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,DGC4,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3380,    ,+,00530,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,DGC4,RW34,DGC,RJ,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HAKAT4,RW16, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1580,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,HAKAT4,RW16,YAMEK,RJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HAKAT4,RW16,FF601,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HAKAT4,RW16,FF602,RJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HAKAT4,RW16,DGC,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HAKAT4,RW34, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3380,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,HAKAT4,RW34,DGC,RJ,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KURUM4,RW16, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1580,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KURUM4,RW16,YAMEK,RJ,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KURUM4,RW34, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3380,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KURUM4,RW34,FF401,RJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KURUM4,RW34,FF402,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KURUM4,RW34,FF403,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,KURUM4,RW34,YURRY,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,KURUM4,RW34,YAMEK,RJ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KURUM4,BRUIN,YAMEK,RJ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,KURUM4,BRUIN,BRUIN,RJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KURUM4,BRUIN,OMUTA,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KURUM4,GABAI,YAMEK,RJ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,KURUM4,GABAI,SGE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KURUM4,GENKI,YAMEK,RJ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,KURUM4,GENKI,DAIZE,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KURUM4,GENKI,IKE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MORIO4,RW16, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1580,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MORIO4,RW16,FF603,RJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MORIO4,RW16,YAMGA,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MORIO4,RW34, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3380,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MORIO4,RW34,FF401,RJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MORIO4,RW34,FF402,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,MORIO4,RW34,FF403,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,MORIO4,RW34,YURRY,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,MORIO4,RW34,FF405,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,MORIO4,RW34,YAMGA,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MORIO4,SAKRA,YAMGA,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,MORIO4,SAKRA,KUE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MORIO4,SATSA,YAMGA,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,MORIO4,SATSA,KEIKA,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MORIO4,SATSA,IPUDO,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,MORIO4,SATSA,AJISE,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,MORIO4,SATSA,HKC,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OGUNI8,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1580,    ,+,00700,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OGUNI8,RW16,DG28B,RJ,P,C,E   , ,   ,CF, ,DGC,RJ,D, ,      ,1600,0280,1600,0210,B,FL200,FL150,     , ,   ,    ,   , , , , , , , , ;
