APPCH:010,A,I12,NQY1,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I12,NQY1,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,2800,0087,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I12,NQY1,CF12,EG,P,C,EE  ,R,   ,CF,Y,INEW,EG,P,I,      ,3015,0088,1220,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I12,NQY2,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I12,NQY2,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,2900,0087,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I12,NQY2,CF12,EG,P,C,EE  ,R,   ,CF,Y,INEW,EG,P,I,      ,3015,0088,1220,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I12, ,CF12,EG,P,C,E  I, ,   ,IF, ,INEW,EG,P,I,      ,3015,0088,    ,    ,J,02000,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I12, ,FF12,EG,P,C,E  F, ,   ,CF, ,INEW,EG,P,I,      ,3015,0068,1220,0020,H,02000,02000,     , ,   ,-300,   ,NQY,EG,P,N, ,0,D,S;
APPCH:030,I,I12, ,RW12,EG,P,G,G  M, ,   ,CF, ,INEW,EG,P,I,      ,3016,0016,1220,0052, ,00364,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I12, ,RW12,EG,P,G,G M , ,   ,FA, ,LND,EG,D, ,      ,0530,0304,1220,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I12, ,D122C,EG,P,C,EY  , ,   ,CF, ,LND,EG,D, ,      ,0601,0323,1220,0023, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I12, ,NQY,EG,P,N,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I30,NQY1,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I30,NQY1,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,1400,0101,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I30,NQY1,CF30,EG,P,C,EE  ,L,   ,CF,Y,INWQ,EG,P,I,      ,1215,0101,3020,0020,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I30,NQY2,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I30,NQY2,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,1310,0101,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I30,NQY2,CF30,EG,P,C,EE  ,L,   ,CF,Y,INWQ,EG,P,I,      ,1215,0101,3020,0020,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I30, ,CF30,EG,P,C,E  I, ,   ,IF, ,INWQ,EG,P,I,      ,1215,0101,    ,    ,J,02500,02500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I30, ,FF30,EG,P,C,E  F, ,   ,CF, ,INWQ,EG,P,I,      ,1215,0081,3020,0020,H,02500,02500,     , ,   ,-300,   ,NQY,EG,P,N, ,0,D,S;
APPCH:030,I,I30, ,RW30,EG,P,G,G  M, ,   ,CF, ,INWQ,EG,P,I,      ,1215,0016,3020,0065, ,00436,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I30, ,RW30,EG,P,G,G M , ,   ,FA, ,LND,EG,D, ,      ,0552,0310,3020,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I30, ,D302C,EG,P,C,EY  , ,   ,CF, ,LND,EG,D, ,      ,0475,0295,3020,0024, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I30, ,NQY,EG,P,N,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L12,NQY1,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,L12,NQY1,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,2800,0087,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L12,NQY1,CF12,EG,P,C,EE  ,R,   ,CF,Y,INEW,EG,P,I,      ,3015,0088,1220,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L12,NQY2,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,L12,NQY2,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,2900,0087,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L12,NQY2,CF12,EG,P,C,EE  ,R,   ,CF,Y,INEW,EG,P,I,      ,3015,0088,1220,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L12, ,CF12,EG,P,C,E  I, ,   ,IF, ,INEW,EG,P,I,      ,3015,0088,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L12, ,FF12,EG,P,C,E  F, ,   ,CF, ,INEW,EG,P,I,      ,3015,0068,1220,0020,+,02000,     ,     , ,   ,    ,   ,NQY,EG,P,N, ,0,D,S;
APPCH:030,L,L12, ,ML12,EG,P,C,E  M, ,   ,CF, ,INEW,EG,P,I,      ,3015,0026,1220,0042, ,00682,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L12, ,D122C,EG,P,C,EYM , ,   ,CF, ,LND,EG,D, ,      ,0601,0323,1220,0053,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L12, ,NQY,EG,P,N,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L30,NQY1,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,L30,NQY1,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,1400,0101,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L30,NQY1,CF30,EG,P,C,EE  ,L,   ,CF,Y,INWQ,EG,P,I,      ,1215,0101,3020,0020,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L30,NQY2,NQY,EG,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,L30,NQY2,NQY,EG,P,N,EY  , ,   ,FC, ,LND,EG,D, ,      ,0540,0307,1310,0101,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L30,NQY2,CF30,EG,P,C,EE  ,L,   ,CF,Y,INWQ,EG,P,I,      ,1215,0101,3020,0020,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L30, ,CF30,EG,P,C,E  I, ,   ,IF, ,INWQ,EG,P,I,      ,1215,0101,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L30, ,FF30,EG,P,C,E  F, ,   ,CF, ,INWQ,EG,P,I,      ,1215,0081,3020,0020,+,02500,     ,     , ,   ,    ,   ,NQY,EG,P,N, ,0,D,S;
APPCH:025,L,L30, ,25LOC,EG,P,C,E S , ,   ,CF, ,INWQ,EG,P,I,      ,1215,0041,3020,0040,+,01230,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L30, ,ML30,EG,P,C,E  M, ,   ,CF, ,INWQ,EG,P,I,      ,1215,0026,3020,0015, ,00758,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L30, ,D302C,EG,P,C,EYM , ,   ,CF, ,LND,EG,D, ,      ,0475,0295,3020,0053,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L30, ,NQY,EG,P,N,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW12 ,     ,      ,00306, ,INEW,1,   ;N50264934,W005004325,0000;
RWY:RW30 ,     ,      ,00385, ,INWQ,3,   ;N50260917,W004585656,0984;
