SID:060,2,GUT12D,RW20L,GUTVI,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUT13D,RW21,DER21,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,GUT13D,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,GUT13D,RW21,SHC,ZU,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUT13D,RW21,XOLAL,ZU,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUT13D,RW21, , , , ,    , ,   ,CD, ,FLG,ZU,D, ,      ,    ,    ,0670,0075,+,FL128,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GUT13D,RW21,FLG,ZU,D, ,V   , ,   ,CF, ,FLG,ZU,D, ,      ,0000,0000,0670,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GUT13D,RW21,GUTVI,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUTV1Y,RW20R,DE20R,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,GUTV1Y,RW20R,CK421,ZU,P,C,E   , ,010,CF, ,CKG,ZU,D, ,      ,1994,0111,1990,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUTV1Y,RW20R,SHC,ZU,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUTV1Y,RW20R,MEKEP,ZU,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUTV1Y,RW20R,CK425,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUTV1Y,RW20R,CK427,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GUTV1Y,RW20R,GUTVI,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUTV1Z,RW02L,DE02L,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,GUTV1Z,RW02L,CK401,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,0013,0310,0190,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUTV1Z,RW02L,CK412,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,GUTV1Z,RW02L,CK408,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUTV1Z,RW02L,EMSOV,ZU,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUTV1Z,RW02L,GUTVI,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUTV2Y,RW20L,DE20L,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,GUTV2Y,RW20L,CK422,ZU,P,C,E   , ,010,CF, ,CKG,ZU,D, ,      ,1983,0112,1990,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUTV2Y,RW20L,SHC,ZU,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUTV2Y,RW20L,MEKEP,ZU,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUTV2Y,RW20L,CK425,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUTV2Y,RW20L,CK427,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GUTV2Y,RW20L,GUTVI,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUTV2Z,RW02R,DE02R,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,GUTV2Z,RW02R,CK402,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,0018,0312,0190,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUTV2Z,RW02R,CK412,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,GUTV2Z,RW02R,CK408,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUTV2Z,RW02R,EMSOV,ZU,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUTV2Z,RW02R,GUTVI,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUTV3Y,RW21,DER21,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,GUTV3Y,RW21, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1840,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUTV3Y,RW21,CK423,ZU,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,GUTV3Y,RW21,CK426,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUTV3Y,RW21,CK427,ZU,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUTV3Y,RW21,GUTVI,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUTV3Z,RW03,DER03,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,GUTV3Z,RW03,CK403,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,0084,0290,0340,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUTV3Z,RW03,CK409,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUTV3Z,RW03,GUTVI,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIN01D,RW02L, , , , ,    , ,   ,CD, ,CKG,ZU,D, ,      ,    ,    ,0190,0120, ,     ,     ,     ,-,205,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,PIN01D,RW02L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIN01D,RW02L,D028V,ZU,P,C,E   , ,   ,CF, ,CKG,ZU,D, ,      ,0281,0220,0280,0070,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIN01D,RW02L,UGOPO,ZU,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIN01D,RW02L,PINAB,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIN02D,RW02R, , , , ,    , ,   ,CD, ,CKG,ZU,D, ,      ,    ,    ,0190,0120, ,     ,     ,     ,-,205,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,PIN02D,RW02R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIN02D,RW02R,D028V,ZU,P,C,E   , ,   ,CF, ,CKG,ZU,D, ,      ,0281,0220,0280,0070,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIN02D,RW02R,UGOPO,ZU,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIN02D,RW02R,PINAB,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIN11D,RW20R, , , , ,    , ,   ,CD, ,CKG,ZU,D, ,      ,    ,    ,1990,0115, ,     ,     ,     , ,   ,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,PIN11D,RW20R,SHC,ZU,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIN11D,RW20R,XOLAL,ZU,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIN11D,RW20R, , , , ,    , ,   ,CD, ,FLG,ZU,D, ,      ,    ,    ,0670,0075,+,FL128,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIN11D,RW20R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PIN11D,RW20R,UGOPO,ZU,E,A,E C , ,   ,CF, ,FLG,ZU,D, ,      ,3114,0385,3110,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,PIN11D,RW20R,PINAB,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIN12D,RW20L, , , , ,    , ,   ,CD, ,CKG,ZU,D, ,      ,    ,    ,1990,0115, ,     ,     ,     , ,   ,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,PIN12D,RW20L,SHC,ZU,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIN12D,RW20L,XOLAL,ZU,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIN12D,RW20L, , , , ,    , ,   ,CD, ,FLG,ZU,D, ,      ,    ,    ,0670,0075,+,FL128,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIN12D,RW20L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PIN12D,RW20L,UGOPO,ZU,E,A,E C , ,   ,CF, ,FLG,ZU,D, ,      ,3114,0385,3110,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,PIN12D,RW20L,PINAB,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIN13D,RW21,DER21,ZU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,PIN13D,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,02960,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,PIN13D,RW21,SHC,ZU,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIN13D,RW21,XOLAL,ZU,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIN13D,RW21, , , , ,    , ,   ,CD, ,FLG,ZU,D, ,      ,    ,    ,0670,0075,+,FL128,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PIN13D,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,PIN13D,RW21,UGOPO,ZU,E,A,E C , ,   ,CF, ,FLG,ZU,D, ,      ,3114,0385,3110,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,PIN13D,RW21,PINAB,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA1Y,RW20R,DE20R,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA1Y,RW20R,CK421,ZU,P,C,E   , ,010,CF, ,CKG,ZU,D, ,      ,1994,0111,1990,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA1Y,RW20R,SHC,ZU,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PINA1Y,RW20R,MEKEP,ZU,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA1Y,RW20R,CK425,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA1Y,RW20R,CK427,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PINA1Y,RW20R,CK428,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,PINA1Y,RW20R,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA1Z,RW02L,DE02L,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA1Z,RW02L,CK401,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,0013,0310,0190,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA1Z,RW02L,CK413,ZU,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PINA1Z,RW02L,CK407,ZU,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA1Z,RW02L,CK411,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA1Z,RW02L,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA2Y,RW20L,DE20L,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA2Y,RW20L,CK422,ZU,P,C,E   , ,010,CF, ,CKG,ZU,D, ,      ,1983,0112,1990,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA2Y,RW20L,SHC,ZU,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PINA2Y,RW20L,MEKEP,ZU,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA2Y,RW20L,CK425,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA2Y,RW20L,CK427,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PINA2Y,RW20L,CK428,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,PINA2Y,RW20L,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA2Z,RW02R,DE02R,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA2Z,RW02R,CK402,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,0018,0312,0190,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA2Z,RW02R,CK413,ZU,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PINA2Z,RW02R,CK407,ZU,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA2Z,RW02R,CK411,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA2Z,RW02R,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA3Y,RW21,DER21,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA3Y,RW21, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1840,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA3Y,RW21,CK423,ZU,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,PINA3Y,RW21,CK426,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA3Y,RW21,CK427,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA3Y,RW21,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA3Z,RW03,DER03,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA3Z,RW03,CK403,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,0084,0290,0340,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA3Z,RW03,CK404,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PINA3Z,RW03,CK405,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA3Z,RW03,CK411,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA3Z,RW03,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA4Y,RW20R,DE20R,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA4Y,RW20R,CK421,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,3208,0110,1990,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA4Y,RW20R,SHC,ZU,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,PINA4Y,RW20R,CK902,ZU,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA4Y,RW20R,CK910,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA4Y,RW20R,CK428,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PINA4Y,RW20R,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA5Y,RW20L,DE20L,ZU,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZUCK,ZU,P,A, , , , ;
SID:020,5,PINA5Y,RW20L,CK422,ZU,P,C,E   , ,010,CF, ,SHC,ZU,D, ,      ,3208,0108,1990,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA5Y,RW20L,SHC,ZU,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,PINA5Y,RW20L,CK902,ZU,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA5Y,RW20L,CK910,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA5Y,RW20L,CK428,ZU,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PINA5Y,RW20L,PINAB,ZU,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOS01D,RW02L, , , , ,    , ,   ,CD, ,CKG,ZU,D, ,      ,    ,    ,0190,0120, ,     ,     ,     ,-,205,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,SOS01D,RW02L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOS01D,RW02L,D028V,ZU,P,C,E   , ,   ,CF, ,CKG,ZU,D, ,      ,0281,0220,0280,0070,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOS01D,RW02L,SOSLI,ZU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOS02D,RW02R, , , , ,    , ,   ,CD, ,CKG,ZU,D, ,      ,    ,    ,0190,0120, ,     ,     ,     ,-,205,    ,   ,OS,ZU,D,B, , , , ;
SID:020,2,SOS02D,RW02R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOS02D,RW02R,D028V,ZU,P,C,E   , ,   ,CF, ,CKG,ZU,D, ,      ,0281,0220,0280,0070,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
