APPCH:010,A,I18L,RQZ,RQZ,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18L,RQZ,BOLAY,K7,P,C,EY  , ,   ,CF, ,ITVN,K7,P,I,      ,0050,0122,2841,0066,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I18L,RQZ,BOLAY,K7,P,C,EE A,L,   ,HF, ,ITVN,K7,P,I,      ,0050,0122,1850,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I18L, ,BOLAY,K7,P,C,E  I, ,   ,IF, ,ITVN,K7,P,I,      ,0050,0122,    ,    ,J,03000,02100,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I18L, ,COTIN,K7,P,C,E   , ,   ,CF, ,ITVN,K7,P,I,      ,0050,0087,1850,0035,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I18L, ,DEBAY,K7,P,C,E  F, ,   ,CF, ,ITVN,K7,P,I,      ,0050,0063,1850,0025,H,02100,02100,     , ,   ,    ,   ,RQZ,K7,D, , ,0,N,S;
APPCH:030,I,I18L, ,RW18L,K7,P,G,GY M, ,   ,CF, ,ITVN,K7,P,I,      ,0049,0018,1850,0045, ,00664,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I18L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1850,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I18L, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1750,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I18L, ,ENIKY,K7,P,C,EY  , ,   ,CF, ,RQZ,K7,D, ,      ,1946,0237,1946,0101,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I18L, ,ENIKY,K7,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0146,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18R,RQZ,RQZ,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18R,RQZ,JASEX,K7,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I18R,RQZ,JASEX,K7,P,C,EE A,R,   ,HF, ,IHSV,K7,P,I,      ,0050,0128,1850,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I18R, ,JASEX,K7,P,C,E  I, ,   ,IF, ,IHSV,K7,P,I,      ,0050,0128,    ,    ,J,03000,02100,18000, ,   ,    ,   , , , , , ,0,N,S;
