SID:030,2,MINPI3,RW24,MINPI,UN,E,A,EEC , ,   ,CF, ,HTG,UN,D, ,      ,2484,0268,2480,0250,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ORTE1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,5,ORTE1C,RW06,ORTEM,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ORTE1D,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,5,ORTE1D,RW24,ORTEM,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORTEM1,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,2,ORTEM1,RW06,ORTEM,UN,E,A,EEC , ,   ,CF, ,HTG,UN,D, ,      ,0784,0271,0810,0250,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORTEM3,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,2,ORTEM3,RW24,ORTEM,UN,E,A,EEC ,L,   ,CF,Y,HTG,UN,D, ,      ,0784,0271,0730,0270,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PESO1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,5,PESO1C,RW06,PESOR,UN,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PESO1D,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,5,PESO1D,RW24,PESOR,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PESOR1,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,2,PESOR1,RW06,PESOR,UN,E,A,EEC ,R,   ,CF, ,HTG,UN,D, ,      ,1826,0265,1900,0270,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PESOR3,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,2,PESOR3,RW24,PESOR,UN,E,A,EEC , ,   ,CF, ,HTG,UN,D, ,      ,1826,0265,1770,0250,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RELT1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,5,RELT1C,RW06,RELTA,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RELT1D,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,5,RELT1D,RW24,RELTA,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RELTA1,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,2,RELTA1,RW06,RELTA,UN,E,A,EEC ,L,   ,CF,Y,HTG,UN,D, ,      ,2900,0272,2810,0270,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RELTA3,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,2,RELTA3,RW24,RELTA,UN,E,A,EEC , ,   ,CF, ,HTG,UN,D, ,      ,2900,0272,2940,0250,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RIBN1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,5,RIBN1C,RW06,RIBNA,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RIBN1D,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,5,RIBN1D,RW24,RIBNA,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBNA1,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,2,RIBNA1,RW06,RIBNA,UN,E,A,EEC ,L,   ,CF,Y,HTG,UN,D, ,      ,2765,0271,2690,0280,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBNA3,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,2,RIBNA3,RW24,RIBNA,UN,E,A,EEC , ,   ,CF, ,HTG,UN,D, ,      ,2765,0271,2790,0250,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUBE1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,5,SUBE1C,RW06,SUBEM,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUBE1D,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,5,SUBE1D,RW24,SUBEM,UN,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUBEM1,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,2,SUBEM1,RW06,SUBEM,UN,E,A,EEC , ,   ,CF, ,HTG,UN,D, ,      ,3443,0276,3360,0260,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUBEM3,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,2,SUBEM3,RW24,SUBEM,UN,E,A,EEC ,R,   ,CF, ,HTG,UN,D, ,      ,3443,0276,3520,0250,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TIKM1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,5,TIKM1C,RW06,TIKMI,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TIKM1D,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,5,TIKM1D,RW24,TIKMI,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TIKMI1,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,00760,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:020,2,TIKMI1,RW06,TIKMI,UN,E,A,EEC , ,   ,CF, ,HTG,UN,D, ,      ,1252,0267,1330,0250,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TIKMI3,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,00710,     ,02730, ,   ,    ,   ,HTG,UN,D, , , , , ;
SID:030,2,TIKMI3,RW24,TIKMI,UN,E,A,EEC ,L,   ,CF, ,HTG,UN,D, ,      ,1252,0267,1180,0250,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,DILO1A,RW06,DILOS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL080,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,DILO1A,RW06,HH012,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DILO1A,RW06,HH003,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01740,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,DILO1B,RW24,DILOS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL080,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,DILO1B,RW24,HH015,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DILO1B,RW24,HH013,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,5,DILO1B,RW24,HH009,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01690,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,DILOS2,RW06,DILOS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL080,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,DILOS2,RW06,D236I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DILOS2,RW06,CF06,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,2428,0078,0600,0010, ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,DILOS4,RW24,DILOS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL080,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,DILOS4,RW24,D082I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DILOS4,RW24,D067J,UN,P,C,EY  , ,   ,CF, ,HTG,UN,D, ,      ,0667,0098,3300,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DILOS4,RW24,FQ24,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,0555,0065,2400,0030, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,MINP1A,RW06,MINPI,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,MINP1A,RW06,HH005,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01740,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,MINP1B,RW24,MINPI,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,MINP1B,RW24,HH013,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MINP1B,RW24,HH009,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01690,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MINPI2,RW06,MINPI,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,MINPI2,RW06,D242H,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MINPI2,RW06,CF06,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,2428,0078,0600,0010, ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MINPI4,RW24,MINPI,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,MINPI4,RW24,D001F,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MINPI4,RW24,D028I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MINPI4,RW24,D048J,UN,P,C,EY  ,R,   ,CF, ,HTG,UN,D, ,      ,0477,0100,1500,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MINPI4,RW24,FQ24,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,0555,0065,2400,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ORTE1A,RW06,ORTEM,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,ORTE1A,RW06,HH003,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01740,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ORTE1B,RW24,ORTEM,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,ORTE1B,RW24,HH010,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01690,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ORTEM2,RW06,ORTEM,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,ORTEM2,RW06,D292F,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ORTEM2,RW06,D271I,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ORTEM2,RW06,D251I,UN,P,C,EY  , ,   ,CF, ,HTG,UN,D, ,      ,2515,0092,1500,0030, ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ORTEM2,RW06,CF06,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,2428,0078,0600,0010, ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ORTEM4,RW24,ORTEM,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,ORTEM4,RW24,D058I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ORTEM4,RW24,FQ24,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,0555,0065,2400,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PESO1A,RW06,PESOR,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,04000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,PESO1A,RW06,HH012,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PESO1A,RW06,HH003,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01740,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,PESO1B,RW24,PESOR,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,PESO1B,RW24,HH015,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PESO1B,RW24,HH013,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,5,PESO1B,RW24,HH009,UN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01690,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PESOR2,RW06,PESOR,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:020,2,PESOR2,RW06,D231J,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PESOR2,RW06,CF06,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,2428,0078,0600,0010, ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,PESOR4,RW24,PESOR,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,PESOR4,RW24,D080J,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PESOR4,RW24,D067J,UN,P,C,EY  , ,   ,CF, ,HTG,UN,D, ,      ,0667,0098,3300,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,PESOR4,RW24,FQ24,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,0555,0065,2400,0030, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,RELT1A,RW06,RELTA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,RELT1A,RW06,HH011,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,RELT1A,RW06,HH004,UN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01740,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,RELT1B,RW24,RELTA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,RELT1B,RW24,HH014,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,5,RELT1B,RW24,HH008,UN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01690,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,RELTA2,RW06,RELTA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,RELTA2,RW06,D248I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RELTA2,RW06,CF06,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,2428,0078,0600,0010, ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,RELTA4,RW24,RELTA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,RELTA4,RW24,D029J,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RELTA4,RW24,D048J,UN,P,C,EY  , ,   ,CF, ,HTG,UN,D, ,      ,0477,0100,1500,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,RELTA4,RW24,FQ24,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,0555,0065,2400,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,RIBN1A,RW06,RIBNA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,RIBN1A,RW06,HH011,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,RIBN1A,RW06,HH004,UN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01740,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,RIBN1B,RW24,RIBNA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,RIBN1B,RW24,HH014,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,5,RIBN1B,RW24,HH008,UN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01690,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,RIBNA2,RW06,RIBNA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,RIBNA2,RW06,D245I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RIBNA2,RW06,CF06,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,2428,0078,0600,0010, ,01740,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,RIBNA4,RW24,RIBNA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   ,HTG,UN,D, , , , , ;
STAR:030,2,RIBNA4,RW24,D029J,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RIBNA4,RW24,D048J,UN,P,C,EY  , ,   ,CF, ,HTG,UN,D, ,      ,0477,0100,1500,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,RIBNA4,RW24,FQ24,UN,P,C,EE  , ,   ,CF, ,HTG,UN,D, ,      ,0555,0065,2400,0020, ,01690,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,SUBE1A,RW06,SUBEM,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,SUBE1A,RW06,HH004,UN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL050,01740,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,SUBE1B,RW24,SUBEM,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,04000, ,   ,    ,   , , , , , , , , ;
