RWY:RW09 ,     ,      ,00837, ,    , ,   ;
RWY:RW12 ,     ,      ,00837, ,    , ,   ;N50042065,E018373231,0000;
RWY:RW27 ,     ,      ,00837, ,    , ,   ;
RWY:RW30 ,     ,      ,00837, ,    , ,   ;N50041082,E018375747,0000;
