APPCH:060,R,R24, ,BAXTU,K2,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2420,0070,+,09500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,S06,ARABE,ARABE,K2,P,C,E  A, ,   ,IF, ,GUP,K2,D, ,      ,1900,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,S06,ARABE,BERSE,K2,P,C,E   ,R,   ,AF, ,GUP,K2,D, ,      ,2270,0100,1900,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,S06,ARABE,GUP,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,S06,DODAH,DODAH,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,S06,DODAH,GUP,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,S06,GUP,GUP,K2,D, ,V  A,R,   ,PI, ,GUP,K2,D, ,      ,0000,0000,1821,0100,+,09000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,S06,GUP,GUP,K2,D, ,VE  , ,   ,CF, ,GUP,K2,D, ,      ,0000,0000,0471,0060,+,08100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,S,S06, ,GUP,K2,D, ,V  F, ,   ,IF, ,GUP,K2,D, ,      ,0000,0000,    ,    ,+,08100,     ,18000, ,   ,    ,   ,GUP,K2,D, , ,0,N,S;
APPCH:030,S,S06, ,RW06,K2,P,G,GY M, ,   ,CF, ,GUP,K2,D, ,      ,0471,0040,0471,0040, ,06509,     ,     , ,   ,-374,   , , , , , ,0,N,S;
APPCH:040,S,S06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0471,    ,+,06872,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,S,S06, ,GUP,K2,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,S,S06, ,GUP,K2,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0470,T010,+,09000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
RWY:RW06 ,     ,      ,06464,R,    , ,   ;N35302977,W108480399,0000;
RWY:RW24 ,     ,+19514,06472,R,    , ,   ;N35304985,W108463902,0000;
