SID:010,2,FORN3C,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2130,    ,+,00840,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,FORN3C,RW21,BERAX,LE,E,A,E   ,L,   ,CF, ,LRA,LE,D, ,      ,1486,0104,0840,0080,+,03600,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,FORN3C,RW21,FORNO,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,FORN3D,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0330,    ,+,00800,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,FORN3D,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1190,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,FORN3D,RW03,BERAX,LE,E,A,E   , ,   ,CF, ,LRA,LE,D, ,      ,1486,0104,1490,0030,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,FORN3D,RW03,FORNO,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KORA3C,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2130,    ,+,00840,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KORA3C,RW21, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,KORA3C,RW21,D076I,LE,P,C,E   , ,   ,CF, ,LRA,LE,D, ,      ,1065,0070,0760,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KORA3C,RW21,D107J,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KORA3C,RW21, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0020,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KORA3C,RW21,KORAV,LE,E,A,EE  , ,   ,CF, ,LRA,LE,D, ,      ,0532,0247,0310,0170,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KORA3D,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0330,    ,+,00800,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KORA3D,RW03,D076I,LE,P,C,E   , ,   ,CF, ,LRA,LE,D, ,      ,1065,0070,0760,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,KORA3D,RW03,D107J,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KORA3D,RW03, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0020,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KORA3D,RW03,KORAV,LE,E,A,EE  , ,   ,CF, ,LRA,LE,D, ,      ,0532,0247,0310,0170,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEGA3C,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2130,    ,+,00840,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MEGA3C,RW21, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,MEGA3C,RW21,D076I,LE,P,C,E   , ,   ,CF, ,LRA,LE,D, ,      ,1065,0070,0760,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
