SID:020,5,BRUS6L,RW12L,MT130,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:030,5,BRUS6L,RW12L,MT132,LF,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BRUS6L,RW12L,BRUSC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BRUS6N,RW30R, , , , ,    , ,   ,CD, ,FJR,LF,D, ,      ,    ,    ,3030,0017,+,00420,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BRUS6N,RW30R,D329E,LF,P,C,EY  , ,   ,CF, ,FJR,LF,D, ,      ,3287,0050,3290,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BRUS6N,RW30R, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BRUS6N,RW30R,GIGNA,LF,P,C,E C , ,   ,CF, ,FJR,LF,D, ,      ,2820,0200,2820,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BRUS6N,RW30R,BRUSC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BRUS6R,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,00420,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BRUS6R,RW30R,MT134,LF,P,C,E   , ,   ,CF, ,FJR,LF,D, ,      ,3287,0085,3290,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,BRUS6R,RW30R,MT135,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BRUS6R,RW30R,BRUSC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BRUS6S,RW12L, , , , ,    , ,   ,CD, ,FJR,LF,D, ,      ,    ,    ,1230,0030, ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BRUS6S,RW12L, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BRUS6S,RW12L,GIGNA,LF,P,C,E C , ,   ,CF, ,FJR,LF,D, ,      ,2820,0200,2820,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BRUS6S,RW12L,BRUSC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETRE6D,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,00420,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ETRE6D,RW30R,MT136,LF,P,C,E   ,R,   ,CF, ,FJR,LF,D, ,      ,0252,0055,0530,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ETRE6D,RW30R,MT137,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ETRE6D,RW30R,EMBAM,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ETRE6D,RW30R,ORTUX,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ETRE6D,RW30R,ETREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETRE6E,RW12L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1230,    ,+,00520,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ETRE6E,RW12L,MT131,LF,P,C,E   ,L,   ,CF, ,FJR,LF,D, ,      ,0462,0055,0150,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ETRE6E,RW12L,MT137,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ETRE6E,RW12L,EMBAM,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ETRE6E,RW12L,ORTUX,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ETRE6E,RW12L,ETREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETRE6L,RW12L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1230,    ,+,00520,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ETRE6L,RW12L,MT131,LF,P,C,E   ,L,   ,CF, ,FJR,LF,D, ,      ,0462,0055,0150,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ETRE6L,RW12L,NG,LF,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ETRE6L,RW12L,EDODU,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ETRE6L,RW12L,MTL,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ETRE6L,RW12L,ETREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETRE6R,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,00420,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ETRE6R,RW30R,MT136,LF,P,C,E   ,R,   ,CF, ,FJR,LF,D, ,      ,0252,0055,0530,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ETRE6R,RW30R,NG,LF,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ETRE6R,RW30R,EDODU,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ETRE6R,RW30R,MTL,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ETRE6R,RW30R,ETREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KELA6L,RW12L,MT130,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:030,5,KELA6L,RW12L,MT132,LF,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KELA6L,RW12L,ZR,LF,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KELA6L,RW12L,SIJAN,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KELA6L,RW12L,KELAM,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KELA6N,RW30R, , , , ,    , ,   ,CD, ,FJR,LF,D, ,      ,    ,    ,3030,0017,+,00420,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KELA6N,RW30R, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1970,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KELA6N,RW30R,BALRU,LF,E,A,E C , ,   ,CF, ,FJR,LF,D, ,      ,2410,0130,2420,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KELA6N,RW30R,ZR,LF,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KELA6N,RW30R,SIJAN,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KELA6N,RW30R,KELAM,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KELA6R,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,00420,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,5,KELA6R,RW30R,MT134,LF,P,C,E   , ,   ,CF, ,FJR,LF,D, ,      ,3287,0085,3290,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
