SID:010,2,HISA1A,RW01B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,03800,     ,10000, ,   ,    ,   ,KNY,LT,D, , , , , ;
SID:020,2,HISA1A,RW01B,D019H,LT,P,C,EY  , ,   ,CF, ,KNY,LT,D, ,      ,0190,0080,0190,0080, ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,HISA1A,RW01B,KNY,LT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HISA1A,RW01B,PENON,LT,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,HISA1A,RW01B,HISAR,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HISA1B,RW19B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1930,    ,+,03800,     ,10000, ,   ,    ,   ,KNY,LT,D, , , , , ;
SID:020,2,HISA1B,RW19B,D189H,LT,P,C,EY  , ,   ,CF, ,KNY,LT,D, ,      ,1890,0080,1890,0050, ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,HISA1B,RW19B,KNY,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HISA1B,RW19B,PENON,LT,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,HISA1B,RW19B,HISAR,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HISA1C,RW01B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,03800,     ,10000, ,   ,    ,   ,KNY,LT,D, , , , , ;
SID:020,2,HISA1C,RW01B,KNY,LT,D, ,V   , ,   ,FA, ,KNY,LT,D, ,      ,0000,0000,0190,    ,+,05700,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,HISA1C,RW01B,KNY,LT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HISA1C,RW01B,PENON,LT,P,C,E   ,R,   ,TF,Y, , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,HISA1C,RW01B,HISAR,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HISA1D,RW19B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1930,    ,+,03800,     ,10000, ,   ,    ,   ,KNY,LT,D, , , , , ;
SID:020,2,HISA1D,RW19B,KNY,LT,D, ,V   , ,   ,FA, ,KNY,LT,D, ,      ,0000,0000,1890,    ,+,05200,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,HISA1D,RW19B,KNY,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HISA1D,RW19B,PENON,LT,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,HISA1D,RW19B,HISAR,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
