RWY:RW08 ,     ,      ,04798,D,    , ,   ;N43150168,W108075318,0000;
RWY:RW11 ,     ,      ,04788,D,    , ,   ;N43151885,W108073051,0000;
RWY:RW26 ,     ,      ,04815,D,    , ,   ;N43145797,W108065054,0000;
RWY:RW29 ,     ,      ,04818,D,    , ,   ;N43145956,W108070062,0000;
