STAR:010,1,HILIE2,MLP,MLP,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,HILIE2,MLP,HILIE,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,2603,0426, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,HILIE2,ALL,HILIE,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,HILIE2,ALL,ROPES,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,2530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,ZOOMR1,EPH,EPH,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,ZOOMR1,EPH,ZOOMR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0650,0460, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,ZOOMR1,MWH,MWH,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,ZOOMR1,MWH,ZOOMR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0540,0430, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ZOOMR1,ALL,ZOOMR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,ZOOMR1,ALL,GANGS,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0520,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
RWY:RW05 ,     ,      ,02462,D,    , ,   ;N47362709,W117405406,0000;
RWY:RW23 ,     ,      ,02415,D,    , ,   ;N47372130,W117374771,0000;
